region_name,date,temp_min_anomaly,temp_min_anomaly_threshold,night,night_intensity
德阳市,2023-7-1,3.097685176119864,1.9640429673058988,1,1.133642208813965
绵阳市,2023-7-1,2.7760142139850643,2.216233177150668,1,0.5597810368343965
广元市,2023-7-1,2.306712471325572,2.159776444433076,1,0.14693602689249596
遂宁市,2023-7-1,2.8103194371044964,2.2369668350876792,1,0.5733526020168171
内江市,2023-7-1,2.96464092315151,2.1308972540607884,1,0.8337436690907216
乐山市,2023-7-1,2.780015318908788,2.0423091311004664,1,0.7377061878083215
南充市,2023-7-1,2.0414286721905164,2.146386130401727,0,0
眉山市,2023-7-1,3.343946403543121,2.0923276867441607,1,1.2516187167989603
宜宾市,2023-7-1,2.9803060682934976,2.0735431378292306,1,0.906762930464267
广安市,2023-7-1,1.4848285718795715,2.21494362326702,0,0
达州市,2023-7-1,1.6329374854715295,2.237252831177303,0,0
雅安市,2023-7-1,2.701658440505508,2.248553744090551,1,0.453104696414957
巴中市,2023-7-1,1.8149263454628295,2.221125302474476,0,0
资阳市,2023-7-1,2.96197222035012,2.2084962373121177,1,0.7534759830380025
阿坝藏族羌族自治州,2023-7-1,3.029864791376641,3.135566692409074,0,0
甘孜藏族自治州,2023-7-1,2.798049804810552,2.4758736005594613,1,0.32217620425109095
凉山彝族自治州,2023-7-1,3.061095819907333,1.9962730363520036,1,1.0648227835553294
贵阳市,2023-7-1,3.375718620824099,2.233472286325382,1,1.1422463344987168
六盘水市,2023-7-1,2.135429465868949,1.9218841334928256,1,0.2135453323761234
遵义市,2023-7-1,2.8005345181916117,2.1133346722300983,1,0.6871998459615134
安顺市,2023-7-1,2.5745901535529434,1.755849246515501,1,0.8187409070374425
毕节市,2023-7-1,3.2341243137135294,2.381708827829488,1,0.8524154858840416
铜仁市,2023-7-1,2.892594169859297,2.091039373046128,1,0.8015547968131691
黔西南布依族苗族自治州,2023-7-1,2.9298973322255435,1.5455895619390094,1,1.384307770286534
黔东南苗族侗族自治州,2023-7-1,2.403938890081289,1.9113800641270584,1,0.4925588259542304
黔南布依族苗族自治州,2023-7-1,2.259619369065941,1.711856278454307,1,0.5477630906116342
昆明市,2023-7-1,2.414196734957093,1.3423945633542838,1,1.0718021716028092
曲靖市,2023-7-1,2.5731668677245985,1.6463249329674183,1,0.9268419347571801
玉溪市,2023-7-1,1.9162179698706865,1.0537105538463645,1,0.862507416024322
保山市,2023-7-1,1.297099184373998,0.852919671744007,1,0.4441795126299911
昭通市,2023-7-1,3.27706367272636,2.2620629184742325,1,1.0150007542521275
丽江市,2023-7-1,2.0269290852700337,1.486815641526334,1,0.5401134437436996
普洱市,2023-7-1,1.529367084622166,0.8301194838764673,1,0.6992476007456988
临沧市,2023-7-1,1.4835564206775302,0.7540852013756884,1,0.7294712193018419
楚雄彝族自治州,2023-7-1,2.208645280339752,1.300423854599967,1,0.9082214257397851
红河哈尼族彝族自治州,2023-7-1,1.840852307675295,1.0347072174642558,1,0.8061450902110392
文山壮族苗族自治州,2023-7-1,2.513814568417178,1.4195618683347755,1,1.0942527000824027
西双版纳傣族自治州,2023-7-1,1.868821642111808,0.9066583733062804,1,0.9621632688055276
大理白族自治州,2023-7-1,1.7000664557329088,1.327618555759073,1,0.37244789997383587
德宏傣族景颇族自治州,2023-7-1,1.457863122657777,0.6872788211585489,1,0.7705843014992281
怒江傈僳族自治州,2023-7-1,0.9170324171649842,1.2055315101504884,0,0
迪庆藏族自治州,2023-7-1,1.0347040267086631,1.5395886550325786,0,0
西安市,2023-7-1,1.881037248936689,2.7305552726675844,0,0
铜川市,2023-7-1,2.1499503784723046,3.0612473428582607,0,0
宝鸡市,2023-7-1,1.9441842292888207,2.536634472520121,0,0
咸阳市,2023-7-1,1.039210420758181,3.098558509248696,0,0
渭南市,2023-7-1,1.9423904470436104,3.1599343395973984,0,0
延安市,2023-7-1,2.3694006881822247,2.9456284601825105,0,0
汉中市,2023-7-1,1.5284228520966074,2.1697345404270303,0,0
榆林市,2023-7-1,1.2420690135060397,3.4068916404159637,0,0
安康市,2023-7-1,1.3081186963900393,2.22508513724952,0,0
商洛市,2023-7-1,0.7259131747194338,2.549199007058909,0,0
兰州市,2023-7-1,3.579808649318439,2.960300252061405,1,0.6195083972570341
嘉峪关市,2023-7-1,1.911524812634843,3.055960089319612,0,0
金昌市,2023-7-1,4.594965404110308,3.6587387704665697,1,0.9362266336437384
白银市,2023-7-1,2.6903742578393786,2.9494458140035404,0,0
天水市,2023-7-1,1.9782070306132449,2.555993249812988,0,0
武威市,2023-7-1,3.874094280826101,3.492731076549116,1,0.381363204276985
张掖市,2023-7-1,2.997190347436874,3.122299454251637,0,0
平凉市,2023-7-1,1.29088376625867,2.95421316827876,0,0
酒泉市,2023-7-1,0.6973325112292201,3.115558098972237,0,0
庆阳市,2023-7-1,0.6980059662706761,3.094247373301359,0,0
定西市,2023-7-1,1.9535598697946737,2.591372841089012,0,0
陇南市,2023-7-1,2.4815240671765864,2.3723497714899664,1,0.10917429568661996
临夏回族自治州,2023-7-1,3.386303797994467,2.974978305023799,1,0.411325492970668
甘南藏族自治州,2023-7-1,3.8144081212958376,3.3086262638328185,1,0.5057818574630191
西宁市,2023-7-1,3.108637208597872,3.210819684893791,0,0
海东市,2023-7-1,3.177217577419814,3.200431485877546,0,0
海北藏族自治州,2023-7-1,3.7680115180956233,3.257836248803909,1,0.5101752692917141
黄南藏族自治州,2023-7-1,4.6247710068927,3.7265354583050185,1,0.8982355485876812
海南藏族自治州,2023-7-1,3.992674228628823,3.2603377300558853,1,0.7323364985729377
果洛藏族自治州,2023-7-1,4.191667776553727,3.740399461045294,1,0.45126831550843294
玉树藏族自治州,2023-7-1,2.891753394345144,2.9129567871002053,0,0
海西蒙古族藏族自治州,2023-7-1,2.0612194632364043,2.657930409716516,0,0
阿拉尔市,2023-7-1,-1.110094089,3.4005114467540776,0,0
北屯市,2023-7-1,-1.81500185,4.162226193675642,0,0
胡杨河市,2023-7-1,-2.297934151,4.38329898655831,0,0
可克达拉市,2023-7-1,-0.006639838,3.3695719171285647,0,0
昆玉市,2023-7-1,-0.181596907,3.793781686953191,0,0
石河子市,2023-7-1,-1.054025077,4.27680805612052,0,0
双河市,2023-7-1,-1.053434653,3.933513938917869,0,0
图木舒克市,2023-7-1,0.2540300572039484,3.442142634298172,0,0
五家渠市,2023-7-1,-0.37708141,4.81170273953325,0,0
铁门关市,2023-7-1,-2.255946868,2.8848636009356574,0,0
新星市,2023-7-1,-0.980080358,3.696207330063409,0,0
白杨市,2023-7-1,-2.139708491,3.78220309795581,0,0
呼和浩特市,2023-7-1,3.368378581050981,3.852712867034031,0,0
包头市,2023-7-1,3.179767197158272,4.200345322997219,0,0
乌海市,2023-7-1,3.325478041052783,4.197101002257058,0,0
赤峰市,2023-7-1,5.730228953859301,3.4874385833366404,1,2.242790370522661
通辽市,2023-7-1,3.5990879688783224,3.1883085581818214,1,0.41077941069650104
鄂尔多斯市,2023-7-1,2.3336440716680595,3.994106873175536,0,0
呼伦贝尔市,2023-7-1,1.2803775400518074,4.0542808473228655,0,0
巴彦淖尔市,2023-7-1,2.369657993275723,4.288603986955622,0,0
乌兰察布市,2023-7-1,3.465149806890471,3.8303319088915946,0,0
兴安盟,2023-7-1,2.2967794674528648,3.633441881317103,0,0
锡林郭勒盟,2023-7-1,4.675733306039367,3.913461231952186,1,0.7622720740871811
阿拉善盟,2023-7-1,2.509852844703772,4.0376846063105525,0,0
南宁市,2023-7-1,2.4302341096036884,1.596520360915603,1,0.8337137486880855
柳州市,2023-7-1,2.1453395144042418,1.2343771637936802,1,0.9109623506105615
桂林市,2023-7-1,2.067561433246844,1.2366839801964564,1,0.8308774530503877
梧州市,2023-7-1,1.4613315228547703,1.0575028933923427,1,0.4038286294624276
北海市,2023-7-1,1.9535917502336204,1.7626032909478129,1,0.19098845928580754
防城港市,2023-7-1,2.279530915422093,1.8527088590730172,1,0.4268220563490759
钦州市,2023-7-1,2.06033168726579,1.709688234429944,1,0.3506434528358462
贵港市,2023-7-1,1.6903987711736548,1.1899231951067324,1,0.5004755760669224
玉林市,2023-7-1,1.7289598351738815,1.245306037033206,1,0.48365379814067544
百色市,2023-7-1,2.488738161385527,1.3624101698305218,1,1.126327991555005
贺州市,2023-7-1,1.53081993461835,0.9997898448876668,1,0.5310300897306832
河池市,2023-7-1,2.0683002432158943,1.2890731175011654,1,0.779227125714729
来宾市,2023-7-1,2.210506505859392,1.2501240890627716,1,0.9603824167966202
崇左市,2023-7-1,1.981751446416272,1.6783755412367531,1,0.30337590517951885
拉萨市,2023-7-1,2.3233894477124566,2.275573684298228,1,0.04781576341422866
日喀则市,2023-7-1,2.023584461019323,1.7355758750817525,1,0.2880085859375707
昌都市,2023-7-1,1.988049147850715,2.438033964021494,0,0
林芝市,2023-7-1,1.5445038235421436,1.5810570344099504,0,0
山南市,2023-7-1,1.7642972416934493,1.4371354214937129,1,0.3271618201997364
那曲市,2023-7-1,2.3570048714347447,2.2105894432684168,1,0.1464154281663279
阿里地区,2023-7-1,0.6469556662949185,2.0664461482143635,0,0
银川市,2023-7-1,2.788525055670401,3.828312903855552,0,0
石嘴山市,2023-7-1,3.408787883525928,3.6819017644468928,0,0
吴忠市,2023-7-1,1.2536684920932917,3.454638880438925,0,0
固原市,2023-7-1,1.41612819850641,2.761567564493992,0,0
中卫市,2023-7-1,2.41001980856277,3.56170860443817,0,0
乌鲁木齐市,2023-7-1,-2.657133942,3.655352431538706,0,0
克拉玛依市,2023-7-1,-2.969854005,4.592218337138083,0,0
吐鲁番市,2023-7-1,-2.600238513,3.456346783506101,0,0
哈密市,2023-7-1,-0.908364226,3.640372530440589,0,0
昌吉回族自治州,2023-7-1,-2.029592439,4.154539090229987,0,0
博尔塔拉蒙古自治州,2023-7-1,-1.381481765,3.0771619048981456,0,0
巴音郭楞蒙古自治州,2023-7-1,-1.244221592,2.5043918900915028,0,0
阿克苏地区,2023-7-1,-1.410539514,2.9194744858248627,0,0
克孜勒苏柯尔克孜自治州,2023-7-1,-0.518653496,2.514871121909655,0,0
喀什地区,2023-7-1,-0.079872297,3.1517248514007625,0,0
和田地区,2023-7-1,-0.988740146,2.788611221451036,0,0
伊犁哈萨克自治州,2023-7-1,-1.886894248,2.3723700594625847,0,0
塔城地区,2023-7-1,-2.620091679,3.855480015423815,0,0
阿勒泰地区,2023-7-1,-1.936783887,4.068579016364058,0,0
澳门特别行政区,2023-7-2,,,0,0
香港特别行政区,2023-7-2,0.2574670298190931,1.2942755958750645,0,0
北京市,2023-7-2,4.089097170095826,2.864863618544638,1,1.2242335515511882
上海市,2023-7-2,2.495262385447898,2.7255824858124047,0,0
天津市,2023-7-2,2.845732671807145,2.8680275553446477,0,0
重庆市,2023-7-2,2.2645602353522456,2.0839636973168254,1,0.1805965380354202
白沙黎族自治县,2023-7-2,1.1346741906239792,1.5847049614986506,0,0
保亭黎族苗族自治县,2023-7-2,0.7419938716642562,1.0505431136913466,0,0
昌江黎族自治县,2023-7-2,1.231104778595995,1.7614368920186494,0,0
澄迈县,2023-7-2,0.3161904889116904,1.503449521454978,0,0
定安县,2023-7-2,0.0938514858362644,1.4481409781407266,0,0
东方市,2023-7-2,1.2121708647738494,1.7087985292657002,0,0
济源市,2023-7-2,1.849156813669051,3.237344107260156,0,0
乐东黎族自治县,2023-7-2,1.0063427883387774,1.1730963483164605,0,0
临高县,2023-7-2,0.4104563631792466,1.6602824317557308,0,0
陵水黎族自治县,2023-7-2,0.8345400761475723,1.1306679536201834,0,0
潜江市,2023-7-2,5.078222416420264,3.6524593663010543,1,1.4257630501192096
琼海市,2023-7-2,0.3492947450487698,1.3629779383053615,0,0
琼中黎族苗族自治县,2023-7-2,0.6207661289133455,1.3524062333105042,0,0
神农架林区,2023-7-2,3.5323701395439144,2.5226161408955896,1,1.0097539986483248
台湾省,2023-7-2,-0.005956377,0.8683232530930017,0,0
天门市,2023-7-2,4.932357688928104,3.651787433399352,1,1.2805702555287515
屯昌县,2023-7-2,0.4402526798046082,1.5194601233869314,0,0
万宁市,2023-7-2,0.8263990173737845,1.22318926596087,0,0
文昌市,2023-7-2,0.0981663023333361,1.2891905561699737,0,0
五指山市,2023-7-2,0.6425528392257327,1.050913895693868,0,0
仙桃市,2023-7-2,5.040709929515646,3.667231113105611,1,1.3734788164100356
石家庄市,2023-7-2,4.66223843029184,3.2226066896097225,1,1.4396317406821173
唐山市,2023-7-2,1.794355863591104,2.6228886081721456,0,0
秦皇岛市,2023-7-2,1.661254289648042,2.3076794560202565,0,0
邯郸市,2023-7-2,2.853813557277008,3.302434071308583,0,0
邢台市,2023-7-2,4.089562334926654,3.504914059380809,1,0.5846482755458453
保定市,2023-7-2,4.79728615692995,2.9906902872482437,1,1.806595869681706
张家口市,2023-7-2,4.89156054131246,3.2235502725781937,1,1.6680102687342662
承德市,2023-7-2,4.284818080945572,3.12744060743019,1,1.1573774735153814
沧州市,2023-7-2,4.3327133630955,3.2221127455782037,1,1.1106006175172967
廊坊市,2023-7-2,3.714294416652102,3.0833323265300083,1,0.6309620901220936
衡水市,2023-7-2,4.739623203921038,3.6981945524128665,1,1.0414286515081717
太原市,2023-7-2,3.3442054907464005,3.055048470140852,1,0.2891570206055487
大同市,2023-7-2,4.604526886594876,3.2297009208530456,1,1.37482596574183
阳泉市,2023-7-2,3.671199319637914,2.8443985426442104,1,0.8268007769937036
长治市,2023-7-2,1.5576452040064377,3.034859855356535,0,0
晋城市,2023-7-2,1.8384489844546792,2.901024469228393,0,0
朔州市,2023-7-2,4.380574374525661,3.406397741426604,1,0.9741766330990576
晋中市,2023-7-2,2.7342405879104223,2.9136802769280608,0,0
运城市,2023-7-2,1.013081140020461,3.192073838322148,0,0
忻州市,2023-7-2,3.655532439735646,3.279989014760055,1,0.3755434249755911
临汾市,2023-7-2,1.8817117946466877,2.9981247267291598,0,0
吕梁市,2023-7-2,2.3227528,3.014848432169844,0,0
沈阳市,2023-7-2,2.8312285120280016,2.778839953891547,1,0.05238855813645449
大连市,2023-7-2,1.8808019495311288,1.7438430518561303,1,0.13695889767499847
鞍山市,2023-7-2,2.290678107539016,2.29412828026189,0,0
抚顺市,2023-7-2,2.1014709431060226,2.657954964598262,0,0
本溪市,2023-7-2,2.456284757521125,2.271242226382952,1,0.18504253113817315
丹东市,2023-7-2,2.315144766712855,2.132945980064457,1,0.18219878664839806
锦州市,2023-7-2,2.8796157773786284,2.608207026566868,1,0.2714087508117604
营口市,2023-7-2,1.8454439988147904,2.235943823216225,0,0
阜新市,2023-7-2,2.9946508918807844,2.7518739423936145,1,0.24277694948716988
辽阳市,2023-7-2,2.244201568501399,2.5679541578304783,0,0
盘锦市,2023-7-2,2.8206465036141357,2.625211023801112,1,0.19543547981302378
铁岭市,2023-7-2,2.92605860460462,2.861532981649351,1,0.06452562295526887
朝阳市,2023-7-2,3.2670855039786844,3.1051667513856023,1,0.16191875259308208
葫芦岛市,2023-7-2,1.744173524826497,2.529307160315881,0,0
长春市,2023-7-2,2.587983620675772,3.2074925932545857,0,0
吉林市,2023-7-2,2.043510713374012,2.7051259110073893,0,0
四平市,2023-7-2,3.637073309564116,3.081671077781998,1,0.5554022317821183
辽源市,2023-7-2,2.248171374094987,2.934743251728522,0,0
通化市,2023-7-2,2.077597302767145,2.6142821545223534,0,0
白山市,2023-7-2,1.678348076547115,2.606022546528155,0,0
松原市,2023-7-2,2.919247467714591,3.472820584782267,0,0
白城市,2023-7-2,2.847434852662957,3.653213528997233,0,0
延边朝鲜族自治州,2023-7-2,1.801921045682734,2.3650538550849367,0,0
哈尔滨市,2023-7-2,1.8359260170102656,3.080401468434858,0,0
齐齐哈尔市,2023-7-2,2.324071317951443,3.918241158190465,0,0
鸡西市,2023-7-2,1.3621661474476596,2.626921007469435,0,0
鹤岗市,2023-7-2,1.2530586615718793,3.541592064564244,0,0
双鸭山市,2023-7-2,1.2385070979246675,3.069118559201332,0,0
大庆市,2023-7-2,2.030962064938386,3.625835081522475,0,0
伊春市,2023-7-2,1.596907544494453,3.616008157553758,0,0
佳木斯市,2023-7-2,1.4104715044560834,3.3898910687094768,0,0
七台河市,2023-7-2,1.4788011602593407,3.1727072768986333,0,0
牡丹江市,2023-7-2,1.5660436835526017,2.83097985399054,0,0
黑河市,2023-7-2,1.888880818254716,3.972846419975698,0,0
绥化市,2023-7-2,2.161641775442316,3.805220677572001,0,0
大兴安岭地区,2023-7-2,1.8210638242452968,4.447165896783299,0,0
南京市,2023-7-2,2.7226490766492653,3.4746186683520017,0,0
无锡市,2023-7-2,2.98898199291488,3.4861919081453,0,0
徐州市,2023-7-2,3.0479530782355617,3.847586681252909,0,0
常州市,2023-7-2,2.8283058062167576,3.431654375968031,0,0
苏州市,2023-7-2,2.974609938335448,3.2674638865501078,0,0
南通市,2023-7-2,2.5239292214854494,3.2644882883833963,0,0
连云港市,2023-7-2,3.0320539411039924,3.678906725976747,0,0
淮安市,2023-7-2,2.732410949050877,3.769409455850629,0,0
盐城市,2023-7-2,2.565530754625147,3.5982907806093483,0,0
扬州市,2023-7-2,2.896564396642056,3.777784037969304,0,0
镇江市,2023-7-2,2.921233457850761,3.6327850988518446,0,0
泰州市,2023-7-2,3.026874394238966,3.9697563497481743,0,0
宿迁市,2023-7-2,2.9450692343595897,3.9611945017297,0,0
杭州市,2023-7-2,2.4405406164061745,2.603629790438235,0,0
宁波市,2023-7-2,2.6086335545094848,2.4427425879524662,1,0.16589096655701852
温州市,2023-7-2,1.8291083644863413,1.8412431486562977,0,0
嘉兴市,2023-7-2,2.735825036604421,3.042554148999857,0,0
湖州市,2023-7-2,2.6952372125414463,2.9730162697251465,0,0
绍兴市,2023-7-2,2.603327513567166,2.901925512210259,0,0
金华市,2023-7-2,2.373453513362658,2.164823623870851,1,0.20862988949180705
衢州市,2023-7-2,2.372259753701212,2.0249104238752382,1,0.34734932982597355
舟山市,2023-7-2,2.357298545674677,1.5980403730449355,1,0.7592581726297416
台州市,2023-7-2,2.335955557840059,2.0997269061856056,1,0.23622865165445317
丽水市,2023-7-2,1.731293923329524,1.89633762815676,0,0
合肥市,2023-7-2,3.996473612792951,3.620108647706783,1,0.376364965086168
芜湖市,2023-7-2,2.685688627756697,3.4873943122241315,0,0
蚌埠市,2023-7-2,3.230282971180465,3.776757928606846,0,0
淮南市,2023-7-2,3.407875678262947,3.5748010525473206,0,0
马鞍山市,2023-7-2,2.693934571924135,3.49197673173914,0,0
淮北市,2023-7-2,2.803117282998471,3.836558201597896,0,0
铜陵市,2023-7-2,3.1235353721586243,3.413850164312247,0,0
安庆市,2023-7-2,3.375014438747129,2.978762703214037,1,0.3962517355330921
黄山市,2023-7-2,1.9786111727280409,2.650728505016492,0,0
滁州市,2023-7-2,2.992200614367306,3.704043593286352,0,0
阜阳市,2023-7-2,2.7557337963500075,3.721524200975576,0,0
宿州市,2023-7-2,2.825593708063149,3.831844691801845,0,0
六安市,2023-7-2,4.088833297656407,3.4831382383812413,1,0.605695059275166
亳州市,2023-7-2,2.7955025571788994,3.716248805938295,0,0
池州市,2023-7-2,3.219431223419761,3.248071450447266,0,0
宣城市,2023-7-2,2.565521944115755,3.236228663242315,0,0
福州市,2023-7-2,1.10817135759741,1.5223536554262926,0,0
厦门市,2023-7-2,1.2958847120924055,1.405273281643768,0,0
莆田市,2023-7-2,1.4869539528747744,1.554818093441707,0,0
三明市,2023-7-2,1.451794620854027,1.571990014702711,0,0
泉州市,2023-7-2,1.4745902525367072,1.4632465190986588,1,0.011343733438048398
漳州市,2023-7-2,1.200273928216685,1.2435111910378422,0,0
南平市,2023-7-2,1.403496905227815,1.7044834425129645,0,0
龙岩市,2023-7-2,1.4322199762358458,1.2849980751664618,1,0.14722190106938404
宁德市,2023-7-2,1.1373428641818002,1.7125296954901856,0,0
南昌市,2023-7-2,2.816869914705382,2.519772930314668,1,0.2970969843907141
景德镇市,2023-7-2,2.242748920460972,2.5685913945994985,0,0
萍乡市,2023-7-2,2.1024094218599814,2.246324440492775,0,0
九江市,2023-7-2,3.2054876335297493,2.2626735405254963,1,0.942814093004253
新余市,2023-7-2,2.512229961808849,2.054740024669304,1,0.4574899371395449
鹰潭市,2023-7-2,2.491410912269398,2.5984081976799835,0,0
赣州市,2023-7-2,1.4921901644096032,1.481744085784703,1,0.010446078624900101
吉安市,2023-7-2,1.855526227825809,1.7919223216177216,1,0.06360390620808731
宜春市,2023-7-2,2.740390853383822,2.1331923858121766,1,0.6071984675716453
抚州市,2023-7-2,2.261208131315822,2.1177588955336253,1,0.14344923578219682
上饶市,2023-7-2,2.4066082591180376,2.166317655748711,1,0.2402906033693264
济南市,2023-7-2,3.8669112693391128,3.337818104757297,1,0.5290931645818158
青岛市,2023-7-2,2.0863896454471598,2.5945184008388646,0,0
淄博市,2023-7-2,3.7214160898736734,3.337359492892531,1,0.3840565969811425
枣庄市,2023-7-2,3.134296557667554,3.3086330838976155,0,0
东营市,2023-7-2,3.011899200304775,2.8896025569501926,1,0.12229664335458246
烟台市,2023-7-2,2.161795934126584,2.4763497293176697,0,0
潍坊市,2023-7-2,2.761159649146624,3.115299124576872,0,0
济宁市,2023-7-2,3.421802794342096,3.1420915044087736,1,0.2797112899333225
泰安市,2023-7-2,3.616184404384612,3.200482890798376,1,0.4157015135862361
威海市,2023-7-2,1.5030328754830045,2.111057273417047,0,0
日照市,2023-7-2,2.284929693688266,3.2147389442183263,0,0
临沂市,2023-7-2,3.0655864198535205,3.4355828985770933,0,0
德州市,2023-7-2,4.527289907,3.739599585051749,1,0.7876903216622506
聊城市,2023-7-2,3.88536377618329,3.4110146104070163,1,0.47434916577627373
滨州市,2023-7-2,4.444092819703247,3.359755573830783,1,1.0843372458724638
菏泽市,2023-7-2,3.3509729492822373,3.2968495410206438,1,0.054123408261593564
郑州市,2023-7-2,2.584536230409377,3.2245400479079693,0,0
开封市,2023-7-2,2.644589027128628,3.284651424734279,0,0
洛阳市,2023-7-2,1.8118423853244607,3.0165319905777017,0,0
平顶山市,2023-7-2,2.6251639652128844,3.2382947850216866,0,0
安阳市,2023-7-2,1.3054640150324772,3.17019088029789,0,0
鹤壁市,2023-7-2,0.4785870663650833,3.294809103062686,0,0
新乡市,2023-7-2,2.46160934619693,3.142631777993312,0,0
焦作市,2023-7-2,2.342594265122333,3.1145397590014725,0,0
濮阳市,2023-7-2,3.6354695348783146,3.402092327027769,1,0.2333772078505456
许昌市,2023-7-2,2.9003530418765813,3.380096058291621,0,0
漯河市,2023-7-2,2.935009779854869,3.5930850717202114,0,0
三门峡市,2023-7-2,1.6042916287545523,3.0482573904859915,0,0
南阳市,2023-7-2,2.733150587963152,3.234966922540078,0,0
商丘市,2023-7-2,2.716953781549577,3.616934527821344,0,0
信阳市,2023-7-2,3.3733941868610344,3.861454998959796,0,0
周口市,2023-7-2,2.719101112194494,3.716319079395974,0,0
驻马店市,2023-7-2,2.7524124956642915,3.908320585634678,0,0
武汉市,2023-7-2,4.36026116843173,3.376854865309032,1,0.9834063031226985
黄石市,2023-7-2,3.703789775553641,2.4788146291556727,1,1.2249751463979681
十堰市,2023-7-2,3.081234796570413,2.701904086541849,1,0.3793307100285639
宜昌市,2023-7-2,3.166141888978359,2.517263468756642,1,0.6488784202217168
襄阳市,2023-7-2,3.425056982203202,3.3192411565599014,1,0.10581582564330061
鄂州市,2023-7-2,4.022496929368231,3.112439404881922,1,0.9100575244863087
荆门市,2023-7-2,4.230801887603128,3.4531833365649938,1,0.7776185510381346
孝感市,2023-7-2,4.609308480204483,3.6980511570398815,1,0.9112573231646013
荆州市,2023-7-2,4.648300359658954,3.2851609986994483,1,1.3631393609595057
黄冈市,2023-7-2,3.9118826842469048,2.8715701133670715,1,1.0403125708798333
咸宁市,2023-7-2,3.92145335008409,2.913327823561284,1,1.008125526522806
随州市,2023-7-2,3.433987877276447,3.670238769981653,0,0
恩施土家族苗族自治州,2023-7-2,2.6076911285470707,1.9237739967073968,1,0.683917131839674
长沙市,2023-7-2,3.553291967036305,2.612023429653877,1,0.9412685373824279
株洲市,2023-7-2,2.5246433206795267,2.1952889782889877,1,0.32935434239053896
湘潭市,2023-7-2,3.768614428175884,2.6301447359596857,1,1.1384696922161983
衡阳市,2023-7-2,2.9592297123490603,2.2227360394544675,1,0.7364936728945928
邵阳市,2023-7-2,2.7739232017325435,1.8098641610671824,1,0.9640590406653611
岳阳市,2023-7-2,4.070774218729277,2.832921522191798,1,1.2378526965374785
常德市,2023-7-2,3.925125527048316,2.731975956588048,1,1.193149570460268
张家界市,2023-7-2,3.033220651965067,2.248134198966468,1,0.7850864529985988
益阳市,2023-7-2,3.9470742547818105,2.621867807333983,1,1.3252064474478273
郴州市,2023-7-2,1.7320308231578956,1.5821882355294512,1,0.14984258762844438
永州市,2023-7-2,2.2029378834350126,1.642570259976607,1,0.5603676234584056
怀化市,2023-7-2,3.44331879521074,2.1770683231641184,1,1.2662504720466217
娄底市,2023-7-2,3.020999956797205,2.0545339888075,1,0.9664659679897047
湘西土家族苗族自治州,2023-7-2,3.310320235559903,2.087957071811053,1,1.2223631637488501
广州市,2023-7-2,0.1716547584472429,1.1901888883089042,0,0
韶关市,2023-7-2,0.9009902441263264,1.210782013322332,0,0
深圳市,2023-7-2,0.1333620940791533,1.2371539562352316,0,0
珠海市,2023-7-2,0.301356230533802,1.2676793161803588,0,0
汕头市,2023-7-2,1.0045323214657316,1.3000189605889927,0,0
佛山市,2023-7-2,0.2307423939932817,1.3647652421280192,0,0
江门市,2023-7-2,0.2755694917569542,1.4194976269896489,0,0
湛江市,2023-7-2,0.5931796808853242,1.3853759333734157,0,0
茂名市,2023-7-2,0.470903530154132,1.1783428820103374,0,0
肇庆市,2023-7-2,0.7446205227393463,0.987547749440651,0,0
惠州市,2023-7-2,0.2500708987848661,1.128892693151927,0,0
梅州市,2023-7-2,1.2650478030240355,1.2712664937076834,0,0
汕尾市,2023-7-2,0.5402094075823562,1.1862854807464112,0,0
河源市,2023-7-2,0.9215805327162272,1.2833452295787893,0,0
阳江市,2023-7-2,0.4388112000626414,1.2352314175511778,0,0
清远市,2023-7-2,0.55687095342455,0.9775931943280454,0,0
东莞市,2023-7-2,0.0598931900954369,1.224706283776256,0,0
中山市,2023-7-2,0.2321317482686566,1.3802356269439398,0,0
潮州市,2023-7-2,0.8166263978045265,1.1208616542826455,0,0
揭阳市,2023-7-2,0.9265277155774284,1.2923909070523938,0,0
云浮市,2023-7-2,0.6686701830549602,1.1411824254280911,0,0
三沙市,2023-7-2,,,0,0
海口市,2023-7-2,0.1590387724687829,1.3473425405846466,0,0
三亚市,2023-7-2,0.8468508318144181,1.1537598180596065,0,0
儋州市,2023-7-2,1.0592993950939409,1.931166577151304,0,0
成都市,2023-7-2,3.6527795716059535,2.010476790557417,1,1.6423027810485364
自贡市,2023-7-2,3.0522816279878136,2.1122862298959686,1,0.939995398091845
攀枝花市,2023-7-2,3.6035175947274745,1.578697382087034,1,2.0248202126404404
泸州市,2023-7-2,3.309484674323535,2.1891394599531586,1,1.1203452143703765
德阳市,2023-7-2,3.220118040962252,1.966899495977463,1,1.253218544984789
绵阳市,2023-7-2,3.4016655515232124,2.235196048451718,1,1.1664695030714944
广元市,2023-7-2,3.1359824006359998,2.159776444433076,1,0.9762059562029237
遂宁市,2023-7-2,3.0131421003849117,2.2434675509654727,1,0.769674549419439
内江市,2023-7-2,2.988052692255387,2.1383792458650843,1,0.8496734463903026
乐山市,2023-7-2,3.369075379561391,2.045935432382036,1,1.3231399471793548
南充市,2023-7-2,2.388400613993067,2.2480067731487483,1,0.1403938408443186
眉山市,2023-7-2,3.776761932500445,2.1024185003919027,1,1.6743434321085422
宜宾市,2023-7-2,3.1910194713052924,2.0913239299574427,1,1.0996955413478497
