region_name,date,temp_mean_anomaly,temp_mean_anomaly_threshold,day,day_intensity
天门市,2023-6-25,-1.678080836,2.6141636054120165,0,0
屯昌县,2023-6-25,0.7957923464110195,1.8471117749307608,0,0
万宁市,2023-6-25,0.5001653790186147,1.4818666107276783,0,0
文昌市,2023-6-25,0.670742510534506,1.4810855030666392,0,0
五指山市,2023-6-25,0.112781207457111,1.3794948615798084,0,0
仙桃市,2023-6-25,-1.676801084,2.568921140889926,0,0
石家庄市,2023-6-25,3.2083302948600974,4.147841094987107,0,0
唐山市,2023-6-25,1.8787655142577504,2.67783529194257,0,0
秦皇岛市,2023-6-25,1.3569120315196983,2.318136001515274,0,0
邯郸市,2023-6-25,1.5414726982779712,4.08811959710877,0,0
邢台市,2023-6-25,1.8247240781162688,4.156876916122937,0,0
保定市,2023-6-25,3.604517258685284,3.854920012578421,0,0
张家口市,2023-6-25,3.72354534733563,3.1028339714983044,1,0.6207113758373257
承德市,2023-6-25,3.977022611023987,2.787682417395112,1,1.1893401936288748
沧州市,2023-6-25,2.5879561587545794,3.861484899681084,0,0
廊坊市,2023-6-25,2.815562326981265,3.770266960326317,0,0
衡水市,2023-6-25,2.442826314187176,4.1366669954443855,0,0
太原市,2023-6-25,2.6940257631054862,3.315399668529518,0,0
大同市,2023-6-25,2.7386458763768715,3.0578967722939008,0,0
阳泉市,2023-6-25,2.470716426475452,3.2451518771439014,0,0
长治市,2023-6-25,1.9334563800395728,3.1730293769709466,0,0
晋城市,2023-6-25,1.4887245345404594,3.477813966763504,0,0
朔州市,2023-6-25,2.274384470934905,3.122632498564752,0,0
晋中市,2023-6-25,2.1560945741721618,3.1778006226517657,0,0
运城市,2023-6-25,0.6479160030428162,4.080999546954354,0,0
忻州市,2023-6-25,2.3050945563926746,3.1166846625982703,0,0
临汾市,2023-6-25,1.9959644759167148,3.61383455035557,0,0
吕梁市,2023-6-25,2.5081965243609474,3.251059230650563,0,0
沈阳市,2023-6-25,3.490427687380226,2.8437409800753524,1,0.6466867073048737
大连市,2023-6-25,0.8876674321903728,1.027972077944331,0,0
鞍山市,2023-6-25,2.318785260312847,1.8459411419994525,1,0.47284411831339446
抚顺市,2023-6-25,3.8396858874100417,2.366235507905989,1,1.4734503795040528
本溪市,2023-6-25,3.238806839491499,1.9013089768087408,1,1.337497862682758
丹东市,2023-6-25,2.226883828171026,1.2869573558631744,1,0.9399264723078515
锦州市,2023-6-25,2.0198861502213603,2.152079639156242,0,0
营口市,2023-6-25,2.069457301265878,1.6858936125363455,1,0.3835636887295324
阜新市,2023-6-25,3.531108363906995,2.8410060282431013,1,0.6901023356638936
辽阳市,2023-6-25,2.9919269875794257,2.3275065945796563,1,0.6644203929997694
盘锦市,2023-6-25,1.6907786782123466,1.897932122637578,0,0
铁岭市,2023-6-25,4.166891625272843,2.9466121139026225,1,1.2202795113702205
朝阳市,2023-6-25,4.0508771451367735,3.2845542927493354,1,0.7663228523874381
葫芦岛市,2023-6-25,1.1823037456051182,2.286030130535009,0,0
长春市,2023-6-25,5.527544995775486,3.4061156192678155,1,2.1214293765076704
吉林市,2023-6-25,4.820119953171698,2.7936824988901776,1,2.0264374542815204
四平市,2023-6-25,4.9605206965055615,3.353101330039213,1,1.6074193664663485
辽源市,2023-6-25,4.132932391675944,2.8071992591388817,1,1.3257331325370627
通化市,2023-6-25,3.9779820510823214,2.355777155746213,1,1.6222048953361083
白山市,2023-6-25,4.233213077755792,2.020983609945431,1,2.2122294678103613
松原市,2023-6-25,6.493967822571058,3.5968490873723127,1,2.8971187351987453
白城市,2023-6-25,8.42703013900162,3.741089411260367,1,4.685940727741253
延边朝鲜族自治州,2023-6-25,4.664630095053486,2.1509917202912576,1,2.513638374762228
哈尔滨市,2023-6-25,6.107689743911177,3.490685026501128,1,2.617004717410049
齐齐哈尔市,2023-6-25,7.650691244780063,4.127129874036951,1,3.5235613707431117
鸡西市,2023-6-25,3.617912463136293,2.8067242772375827,1,0.8111881858987102
鹤岗市,2023-6-25,5.331185554630999,3.966307866433036,1,1.3648776881979634
双鸭山市,2023-6-25,4.838578505538209,3.846693226509205,1,0.9918852790290038
大庆市,2023-6-25,7.521799903776582,3.636201981599177,1,3.8855979221774053
伊春市,2023-6-25,5.467988486177571,3.693758355955985,1,1.7742301302215862
佳木斯市,2023-6-25,5.23013272986076,4.045470376479389,1,1.1846623533813707
七台河市,2023-6-25,5.6467333154011214,3.650960995315275,1,1.9957723200858464
牡丹江市,2023-6-25,5.23189682454527,2.793239656071879,1,2.4386571684733913
黑河市,2023-6-25,4.107966688101783,4.249349446463581,0,0
绥化市,2023-6-25,7.251398627133806,3.8831304680596537,1,3.3682681590741526
大兴安岭地区,2023-6-25,-0.24319345,4.83802448115978,0,0
南京市,2023-6-25,-2.760717622,2.6494912834503124,0,0
无锡市,2023-6-25,-2.668090074,2.608489102101967,0,0
徐州市,2023-6-25,-3.901472424,3.273655190526356,0,0
常州市,2023-6-25,-2.655900359,2.774839846328797,0,0
苏州市,2023-6-25,-2.152129068,2.804327884012095,0,0
南通市,2023-6-25,-2.095058846,2.140954081445168,0,0
连云港市,2023-6-25,-2.993752185,2.739311713632772,0,0
淮安市,2023-6-25,-2.68640581,2.6440827915648515,0,0
盐城市,2023-6-25,-2.101157083,2.498108303903593,0,0
扬州市,2023-6-25,-2.457844868,2.6555870661400816,0,0
镇江市,2023-6-25,-2.67792914,2.806812915685629,0,0
泰州市,2023-6-25,-2.412871298,2.722765819133666,0,0
宿迁市,2023-6-25,-3.088176349,2.961325703973825,0,0
杭州市,2023-6-25,-1.764729114,2.4120578361165497,0,0
宁波市,2023-6-25,0.6877675514049706,2.6008967670657714,0,0
温州市,2023-6-25,0.8293623885984722,2.257341635679305,0,0
嘉兴市,2023-6-25,-0.785796822,2.99608481230049,0,0
湖州市,2023-6-25,-2.087447362,2.7959763349633238,0,0
绍兴市,2023-6-25,-0.084003611,2.8173062402614457,0,0
金华市,2023-6-25,-0.380849818,2.3268424218830828,0,0
衢州市,2023-6-25,-1.174090108,1.9878685335104411,0,0
舟山市,2023-6-25,0.4710371216686795,0.9499653422095152,0,0
台州市,2023-6-25,0.8369868157670268,2.3377982123168386,0,0
丽水市,2023-6-25,0.4322751873535004,2.26168524175571,0,0
合肥市,2023-6-25,-3.030061994,2.583112794333001,0,0
芜湖市,2023-6-25,-2.624456275,2.613923098767945,0,0
蚌埠市,2023-6-25,-3.203110775,3.068344866392496,0,0
淮南市,2023-6-25,-2.941874779,2.9144760136426275,0,0
马鞍山市,2023-6-25,-2.775700797,2.71208432383068,0,0
淮北市,2023-6-25,-3.931936458,3.422561327006225,0,0
铜陵市,2023-6-25,-2.770908362,2.54134610894093,0,0
安庆市,2023-6-25,-2.958275316,2.106885218840413,0,0
黄山市,2023-6-25,-2.89490727,2.1292160652618515,0,0
滁州市,2023-6-25,-3.017097189,2.7707498093527625,0,0
阜阳市,2023-6-25,-3.668790775,3.11588200227426,0,0
宿州市,2023-6-25,-3.671352061,3.480365874224724,0,0
六安市,2023-6-25,-2.559120686,2.72555152828091,0,0
亳州市,2023-6-25,-3.893139005,3.240031982362854,0,0
池州市,2023-6-25,-2.873447313,2.3366036980002347,0,0
宣城市,2023-6-25,-2.553439103,2.609946810164604,0,0
福州市,2023-6-25,0.6865921863755489,1.7402379634447251,0,0
厦门市,2023-6-25,0.473488702318761,1.3335781004223637,0,0
莆田市,2023-6-25,0.5640357392842326,1.502122595352238,0,0
三明市,2023-6-25,-0.115296955,1.5460571165317014,0,0
泉州市,2023-6-25,0.3475152805871424,1.4176171914421984,0,0
漳州市,2023-6-25,0.1777335663392385,1.4246650528732727,0,0
南平市,2023-6-25,-0.295856775,1.8119125014524236,0,0
龙岩市,2023-6-25,-0.064211021,1.344118865263582,0,0
宁德市,2023-6-25,0.6124694325085258,2.122402965510376,0,0
南昌市,2023-6-25,-3.289733173,1.9017513647491604,0,0
景德镇市,2023-6-25,-3.173032482,1.8996556613820237,0,0
萍乡市,2023-6-25,-4.11075719,1.869895607069885,0,0
九江市,2023-6-25,-3.140653793,1.832178133274684,0,0
新余市,2023-6-25,-3.385041078,1.8006838263939269,0,0
鹰潭市,2023-6-25,-1.678926535,2.0192037892366392,0,0
赣州市,2023-6-25,-1.20977454,1.3836086105955716,0,0
吉安市,2023-6-25,-2.348472498,1.6452302725465795,0,0
宜春市,2023-6-25,-3.554065096,1.7921826422109823,0,0
抚州市,2023-6-25,-1.526069249,1.7377365090373509,0,0
上饶市,2023-6-25,-2.219813746,1.7941232112920478,0,0
济南市,2023-6-25,-0.340767584,3.387917649000944,0,0
青岛市,2023-6-25,-1.425412314,1.8225306833184864,0,0
淄博市,2023-6-25,-1.263445696,3.2072289329875168,0,0
枣庄市,2023-6-25,-3.731285533,3.1342922738026,0,0
东营市,2023-6-25,0.1835086439076612,3.0005144682597527,0,0
烟台市,2023-6-25,-0.709122311,1.872216402594678,0,0
潍坊市,2023-6-25,-1.69269864,2.944729331974973,0,0
济宁市,2023-6-25,-2.734904047,3.2685051145280783,0,0
泰安市,2023-6-25,-1.590428174,3.221276022371731,0,0
威海市,2023-6-25,-0.857494249,1.2919015456517362,0,0
日照市,2023-6-25,-2.736221445,2.3656802585311136,0,0
临沂市,2023-6-25,-3.200489932,2.937200476580265,0,0
德州市,2023-6-25,1.7142946625226223,3.8760047331401513,0,0
聊城市,2023-6-25,0.4304412439925116,3.9276130313512354,0,0
滨州市,2023-6-25,0.7698238007248754,3.584375093714516,0,0
菏泽市,2023-6-25,-2.6166462,3.6597466902786975,0,0
郑州市,2023-6-25,0.2443061938596287,4.011523690973436,0,0
开封市,2023-6-25,-1.68153136,3.907910113711324,0,0
洛阳市,2023-6-25,0.6891594476115799,3.752037404688734,0,0
平顶山市,2023-6-25,0.03259641081344,3.6299705654499994,0,0
安阳市,2023-6-25,1.0148890516680105,3.866254800033338,0,0
鹤壁市,2023-6-25,1.128570893369332,4.051871118650716,0,0
新乡市,2023-6-25,0.6401606915431621,3.835249109200828,0,0
焦作市,2023-6-25,1.7758002674464777,3.963073072391563,0,0
濮阳市,2023-6-25,-0.271952861,3.9399942927949314,0,0
许昌市,2023-6-25,-0.586390597,3.921423830028544,0,0
漯河市,2023-6-25,-1.313947242,3.9036310343286273,0,0
三门峡市,2023-6-25,0.5784250993241606,3.5276910588794963,0,0
南阳市,2023-6-25,0.2968206157547932,3.1372415035150785,0,0
商丘市,2023-6-25,-3.880608631,3.6811761335094375,0,0
信阳市,2023-6-25,-2.922000671,2.65658714342113,0,0
周口市,2023-6-25,-3.26793489,3.629402608843624,0,0
驻马店市,2023-6-25,-2.465545845,3.2958628947200146,0,0
武汉市,2023-6-25,-2.170084503,2.256118075246502,0,0
黄石市,2023-6-25,-2.591725971,2.256067440601897,0,0
十堰市,2023-6-25,0.7382850472720328,3.1401861689013573,0,0
宜昌市,2023-6-25,-0.427427232,2.3254804685633887,0,0
襄阳市,2023-6-25,-0.240193919,2.8925150852761323,0,0
鄂州市,2023-6-25,-2.286333927,2.2563528511456337,0,0
荆门市,2023-6-25,-1.288462978,2.456279001111401,0,0
孝感市,2023-6-25,-2.168481335,2.333833139056817,0,0
荆州市,2023-6-25,-1.370351627,2.5521611834240985,0,0
黄冈市,2023-6-25,-2.720827282,2.0812691524532205,0,0
咸宁市,2023-6-25,-2.418274905,2.2299368790117766,0,0
随州市,2023-6-25,-1.845653286,2.334593386378579,0,0
恩施土家族苗族自治州,2023-6-25,-0.430506718,1.8804157610935373,0,0
长沙市,2023-6-25,-4.081890597,1.975577228129016,0,0
株洲市,2023-6-25,-4.37567076,1.7430596196401922,0,0
湘潭市,2023-6-25,-4.51570187,2.00061006786142,0,0
衡阳市,2023-6-25,-5.60760326,1.7075762803928265,0,0
邵阳市,2023-6-25,-2.378060112,1.718528255976691,0,0
岳阳市,2023-6-25,-2.797466277,2.10606622173289,0,0
常德市,2023-6-25,-0.965455707,2.522128229249572,0,0
张家界市,2023-6-25,-0.780640995,2.1023557509423254,0,0
益阳市,2023-6-25,-1.662167163,2.344404186330848,0,0
郴州市,2023-6-25,-3.085017172,1.461103947306598,0,0
永州市,2023-6-25,-3.688039701,1.4946437210908954,0,0
怀化市,2023-6-25,-0.888651186,1.81769633588142,0,0
娄底市,2023-6-25,-2.494054523,1.9200777119476369,0,0
湘西土家族苗族自治州,2023-6-25,-0.377116447,1.8282531920800185,0,0
广州市,2023-6-25,-0.368223009,1.5067600635766425,0,0
韶关市,2023-6-25,-1.826653336,1.3248567598764431,0,0
深圳市,2023-6-25,0.4404188960686213,1.2442020760105827,0,0
珠海市,2023-6-25,0.3324024896015523,1.118304274745459,0,0
汕头市,2023-6-25,0.4750111901587246,1.3889392499682744,0,0
佛山市,2023-6-25,-0.386994329,1.5666343148444852,0,0
江门市,2023-6-25,-0.059100824,1.3305681252808643,0,0
湛江市,2023-6-25,-0.426923566,1.72783136812621,0,0
茂名市,2023-6-25,-0.701740902,1.3431083269314852,0,0
肇庆市,2023-6-25,-1.24308827,1.4877598392281133,0,0
惠州市,2023-6-25,0.0642463918048008,1.4166510668929937,0,0
梅州市,2023-6-25,0.0059987467012483,1.4556533311954365,0,0
汕尾市,2023-6-25,0.6017573074526723,1.2806439648523802,0,0
河源市,2023-6-25,-0.214332635,1.4207584727790363,0,0
阳江市,2023-6-25,-0.200066074,1.3077658337825602,0,0
清远市,2023-6-25,-1.83388885,1.3505227703812357,0,0
东莞市,2023-6-25,0.2936708711115159,1.4197389733304118,0,0
中山市,2023-6-25,0.2741247911683153,1.3141067760941472,0,0
潮州市,2023-6-25,0.1173833892800324,1.3402541046769103,0,0
揭阳市,2023-6-25,0.3638688860516055,1.4661013180686415,0,0
云浮市,2023-6-25,-0.585339206,1.4642310440782684,0,0
三沙市,2023-6-25,,,0,0
海口市,2023-6-25,0.5707660580205456,1.579866899082329,0,0
三亚市,2023-6-25,0.0554631981160191,1.1765918949192813,0,0
儋州市,2023-6-25,0.1147365392587183,2.245511137853942,0,0
成都市,2023-6-25,2.410087861401397,2.0113063337133177,1,0.3987815276880795
自贡市,2023-6-25,2.2986894571557848,2.104740127984224,1,0.1939493291715606
攀枝花市,2023-6-25,1.6862863485867798,2.013250094805706,0,0
泸州市,2023-6-25,0.2070572400680745,2.075767787376705,0,0
德阳市,2023-6-25,2.836157003148532,2.163734080383243,1,0.6724229227652891
绵阳市,2023-6-25,2.050021678553016,1.763681779001519,1,0.2863398995514972
广元市,2023-6-25,1.877149174021465,2.030313104846918,0,0
遂宁市,2023-6-25,1.8049151497080305,2.1349690822186185,0,0
内江市,2023-6-25,1.998977342955058,2.091515501830229,0,0
乐山市,2023-6-25,1.278761004334818,1.974098219781219,0,0
南充市,2023-6-25,0.9546193094913704,2.018180075365829,0,0
眉山市,2023-6-25,2.5017778859387114,2.107158155570272,1,0.39461973036843956
宜宾市,2023-6-25,1.5176433926005828,2.0030092280663805,0,0
广安市,2023-6-25,0.2070947476796334,2.2490093310073505,0,0
达州市,2023-6-25,-0.267593905,2.076418752413764,0,0
雅安市,2023-6-25,0.5867800353034553,1.57937956402148,0,0
巴中市,2023-6-25,0.5387539628067337,1.905806971382099,0,0
资阳市,2023-6-25,2.001170541358377,2.2000897662679586,0,0
阿坝藏族羌族自治州,2023-6-25,0.7089387443655468,1.6926595556873496,0,0
甘孜藏族自治州,2023-6-25,0.4950056919488919,1.7085222540005045,0,0
凉山彝族自治州,2023-6-25,0.454237961273618,1.6304534503229644,0,0
贵阳市,2023-6-25,-0.67675744,1.848195349899612,0,0
六盘水市,2023-6-25,0.3000633274946054,1.6727377642151071,0,0
遵义市,2023-6-25,-0.121332128,1.7870870787354844,0,0
安顺市,2023-6-25,0.2737500503248427,1.6515816510127663,0,0
毕节市,2023-6-25,-0.460807471,1.9989007072783584,0,0
铜仁市,2023-6-25,-0.28053611,1.852042542307459,0,0
黔西南布依族苗族自治州,2023-6-25,0.3232597532128167,1.9226776995619488,0,0
黔东南苗族侗族自治州,2023-6-25,-0.85895154,1.5494732405095388,0,0
黔南布依族苗族自治州,2023-6-25,-0.50471417,1.4541618176502282,0,0
昆明市,2023-6-25,1.1181023923603988,1.6474644473322546,0,0
曲靖市,2023-6-25,0.346850095316892,1.772012018143018,0,0
玉溪市,2023-6-25,1.7981325384059126,1.616094105676331,1,0.18203843272958165
保山市,2023-6-25,1.7397354701898315,0.9977012722963656,1,0.7420341978934659
昭通市,2023-6-25,0.1189867237584749,1.9700662104612057,0,0
丽江市,2023-6-25,0.741828305362354,1.9660185292152352,0,0
普洱市,2023-6-25,1.571158244788176,1.4880258423713462,1,0.08313240241682984
临沧市,2023-6-25,1.56613601404014,1.1515687354468505,1,0.41456727859328946
楚雄彝族自治州,2023-6-25,2.023524171115593,1.878732936665192,1,0.14479123445040099
红河哈尼族彝族自治州,2023-6-25,0.9636119263674878,1.6195797311093365,0,0
文山壮族苗族自治州,2023-6-25,0.0043732878637392,1.8761499450677557,0,0
西双版纳傣族自治州,2023-6-25,1.1736394848931972,1.831026651353728,0,0
大理白族自治州,2023-6-25,1.6841996224958642,1.527317100488744,1,0.15688252200712016
德宏傣族景颇族自治州,2023-6-25,1.5538794135188034,0.8727854512214409,1,0.6810939622973625
怒江傈僳族自治州,2023-6-25,0.8697274859580428,0.8682422898232542,1,0.0014851961347885911
迪庆藏族自治州,2023-6-25,0.2103067546717287,1.2047871764508646,0,0
西安市,2023-6-25,0.8285728409454016,3.2885964954735885,0,0
铜川市,2023-6-25,2.3023837070591,4.268469885141157,0,0
宝鸡市,2023-6-25,0.7444869386603692,3.0625650182945643,0,0
咸阳市,2023-6-25,1.4652633174121448,4.269921133361151,0,0
渭南市,2023-6-25,1.9680848286894523,4.396703037797497,0,0
延安市,2023-6-25,2.333958571834703,3.6581979933422577,0,0
汉中市,2023-6-25,0.4315986583686388,2.21044643343421,0,0
榆林市,2023-6-25,2.56544714966342,3.966185195878264,0,0
安康市,2023-6-25,0.3814781083738587,2.749844389483467,0,0
商洛市,2023-6-25,0.9499075467224678,3.1316100407278906,0,0
兰州市,2023-6-25,2.891075489792943,3.270438112101628,0,0
嘉峪关市,2023-6-25,0.570769686759256,3.525221203053689,0,0
金昌市,2023-6-25,-0.035560899,3.908007626121697,0,0
白银市,2023-6-25,2.517415031110428,3.630327564034279,0,0
天水市,2023-6-25,1.3506097851395609,2.4702131606239783,0,0
武威市,2023-6-25,0.4690233500112022,3.8711912889147926,0,0
张掖市,2023-6-25,-0.425812167,2.905567396174493,0,0
平凉市,2023-6-25,1.382722190306275,3.275243510886334,0,0
酒泉市,2023-6-25,-0.085481762,3.3077790528019624,0,0
庆阳市,2023-6-25,2.0928932623265126,3.873827304112352,0,0
定西市,2023-6-25,2.2408117443449864,2.360027999509464,0,0
陇南市,2023-6-25,0.9358581458953664,1.9565029275327253,0,0
临夏回族自治州,2023-6-25,2.617191159735448,2.7907542944947323,0,0
甘南藏族自治州,2023-6-25,1.0553549156339237,1.9385058074129864,0,0
西宁市,2023-6-25,-0.445301583,2.158611106694716,0,0
海东市,2023-6-25,0.823443946439621,2.543632418178265,0,0
海北藏族自治州,2023-6-25,-1.094298444,1.8855425345384824,0,0
黄南藏族自治州,2023-6-25,0.5153356770803814,2.0616360255004564,0,0
海南藏族自治州,2023-6-25,0.3302879477652194,2.0825669732461645,0,0
果洛藏族自治州,2023-6-25,0.5815092517645111,2.0073505368030493,0,0
玉树藏族自治州,2023-6-25,1.448429718151722,1.8540790823692943,0,0
海西蒙古族藏族自治州,2023-6-25,1.303771611674554,2.0333580777296603,0,0
阿拉尔市,2023-6-25,3.126634174010807,3.713881518903466,0,0
北屯市,2023-6-25,-2.93742281,5.153666986385698,0,0
胡杨河市,2023-6-25,-2.078524219,4.811846411081008,0,0
可克达拉市,2023-6-25,2.4142994992492426,3.769640378887246,0,0
昆玉市,2023-6-25,3.8954060164908455,4.025949849706685,0,0
石河子市,2023-6-25,0.7423544237392221,4.311009395766888,0,0
双河市,2023-6-25,-1.183654338,4.336724894632644,0,0
图木舒克市,2023-6-25,3.760228806110185,3.875202312007224,0,0
五家渠市,2023-6-25,0.5501303124882995,5.156688307220797,0,0
铁门关市,2023-6-25,1.0413361476245129,3.214236149796145,0,0
新星市,2023-6-25,-0.607421146,3.6087794000492863,0,0
白杨市,2023-6-25,-2.250344941,4.147175813559012,0,0
呼和浩特市,2023-6-25,2.800952214163498,3.852953724182589,0,0
包头市,2023-6-25,3.2444852739800893,4.153357486323952,0,0
乌海市,2023-6-25,1.8227180210563605,4.2723403097084445,0,0
赤峰市,2023-6-25,7.869764799979002,3.679473729846711,1,4.190291070132291
通辽市,2023-6-25,7.247135106632619,3.404280707284178,1,3.8428543993484414
鄂尔多斯市,2023-6-25,2.143178437638141,4.226314940165682,0,0
呼伦贝尔市,2023-6-25,4.637291816316719,4.035064662855817,1,0.6022271534609027
巴彦淖尔市,2023-6-25,2.0116943068810187,4.340934285964223,0,0
乌兰察布市,2023-6-25,3.9069099481313465,3.612177688215146,1,0.29473225991620033
兴安盟,2023-6-25,8.116759127742899,3.6763128366339495,1,4.44044629110895
锡林郭勒盟,2023-6-25,6.769452420913602,4.061416426336929,1,2.708035994576673
阿拉善盟,2023-6-25,-0.806606979,4.10164197203233,0,0
南宁市,2023-6-25,-2.52097176,1.7067131784105531,0,0
柳州市,2023-6-25,-2.855867732,1.4487714769109228,0,0
桂林市,2023-6-25,-2.862936589,1.3910855907666066,0,0
梧州市,2023-6-25,-1.552008321,1.4285263324380215,0,0
北海市,2023-6-25,-1.170938186,1.4712066001255857,0,0
防城港市,2023-6-25,-2.422235004,1.6489729268640836,0,0
钦州市,2023-6-25,-2.059323343,1.5649374791264246,0,0
贵港市,2023-6-25,-2.069841807,1.5297433938708156,0,0
玉林市,2023-6-25,-1.4001211,1.4806251038466258,0,0
百色市,2023-6-25,-0.357677661,1.850393651270563,0,0
贺州市,2023-6-25,-1.756401319,1.3286437821785608,0,0
河池市,2023-6-25,-1.55148798,1.399852176780837,0,0
来宾市,2023-6-25,-2.80394228,1.5338730047613156,0,0
崇左市,2023-6-25,-2.107877584,1.7190914809278626,0,0
拉萨市,2023-6-25,2.098343870803588,1.6318880644477272,1,0.46645580635586104
日喀则市,2023-6-25,1.5660522379292852,1.880536389892301,0,0
昌都市,2023-6-25,0.7668212604103299,1.84579625751085,0,0
林芝市,2023-6-25,0.9882039709537764,0.9799306024746656,1,0.008273368479110865
山南市,2023-6-25,0.8890323238443543,1.0786772824586293,0,0
那曲市,2023-6-25,2.294692610683718,2.3239758573350637,0,0
阿里地区,2023-6-25,1.911191412316944,2.660261303312437,0,0
银川市,2023-6-25,1.8249675969601784,3.9719986863358656,0,0
石嘴山市,2023-6-25,1.419082408652887,4.047836980713609,0,0
吴忠市,2023-6-25,1.5118403505588525,4.080892144123718,0,0
固原市,2023-6-25,1.0944946177959665,2.993575094209405,0,0
中卫市,2023-6-25,2.024132299612617,4.046598248838672,0,0
乌鲁木齐市,2023-6-25,0.4707529404289765,4.010828363481845,0,0
克拉玛依市,2023-6-25,-2.929754859,4.981961179788984,0,0
吐鲁番市,2023-6-25,0.0006488914465201,3.733395732292109,0,0
哈密市,2023-6-25,-0.524415776,3.767384950507408,0,0
昌吉回族自治州,2023-6-25,0.0376296988902034,4.590138922614565,0,0
博尔塔拉蒙古自治州,2023-6-25,-0.850835944,3.4135143230452805,0,0
巴音郭楞蒙古自治州,2023-6-25,0.6772244150566742,2.686818105232665,0,0
阿克苏地区,2023-6-25,2.216537162618753,3.2748869031913044,0,0
克孜勒苏柯尔克孜自治州,2023-6-25,2.624605263358278,2.632537816583829,0,0
喀什地区,2023-6-25,2.947670156499818,2.921513591805889,1,0.026156564693928797
和田地区,2023-6-25,2.2202288844849107,2.9602284056621984,0,0
伊犁哈萨克自治州,2023-6-25,0.812729958040812,2.6552957791527003,0,0
塔城地区,2023-6-25,-1.992410236,4.232602360780274,0,0
阿勒泰地区,2023-6-25,-2.760903677,4.804292249751728,0,0
澳门特别行政区,2023-6-26,,,0,0
香港特别行政区,2023-6-26,0.1944159960443627,1.2044287036760488,0,0
北京市,2023-6-26,1.8631275123283224,3.4319648718392384,0,0
上海市,2023-6-26,0.1722928589868999,2.5952902641529434,0,0
天津市,2023-6-26,3.393778791910485,3.3223213601998225,1,0.07145743171066243
重庆市,2023-6-26,1.3804252241358093,1.99891020620766,0,0
白沙黎族自治县,2023-6-26,-0.242652544,1.818174845580116,0,0
保亭黎族苗族自治县,2023-6-26,0.3847028729752004,1.3268633172670523,0,0
昌江黎族自治县,2023-6-26,0.0595532088520016,2.075655564165182,0,0
澄迈县,2023-6-26,0.6708515400811521,1.8505731310477311,0,0
定安县,2023-6-26,0.727219436108598,1.763982048655114,0,0
东方市,2023-6-26,0.3484236624378667,1.905689074733944,0,0
济源市,2023-6-26,2.512894426971382,3.918657133358949,0,0
乐东黎族自治县,2023-6-26,0.4708642120570729,1.347160303540204,0,0
临高县,2023-6-26,0.1505308609342712,2.1042812427839226,0,0
陵水黎族自治县,2023-6-26,0.4266497586423305,1.362029315000488,0,0
潜江市,2023-6-26,0.5225678070701107,2.752426416588585,0,0
琼海市,2023-6-26,0.5099322705018139,1.6872961876600574,0,0
琼中黎族苗族自治县,2023-6-26,0.494463024657918,1.6900872459667995,0,0
神农架林区,2023-6-26,0.7610019841102229,2.2892028461167704,0,0
台湾省,2023-6-26,0.5252260138952458,1.018646570999448,0,0
天门市,2023-6-26,0.4498079209450019,2.6615446168358963,0,0
屯昌县,2023-6-26,0.9056050808354356,1.8578242832883989,0,0
万宁市,2023-6-26,0.4539082371359164,1.4828988927248563,0,0
文昌市,2023-6-26,0.5200139974041207,1.500353261437146,0,0
五指山市,2023-6-26,0.2242560122190369,1.3816143468981708,0,0
仙桃市,2023-6-26,0.3269857979417665,2.677117410271588,0,0
石家庄市,2023-6-26,2.174744733394768,4.177528526302794,0,0
唐山市,2023-6-26,2.8373975045635014,2.720026639359103,1,0.11737086520439854
秦皇岛市,2023-6-26,2.4059539784737893,2.484523655381825,0,0
邯郸市,2023-6-26,3.4491182574233683,4.068584562990876,0,0
邢台市,2023-6-26,2.732319602452158,4.145710441914906,0,0
保定市,2023-6-26,1.9972435581095347,3.8854637392992175,0,0
张家口市,2023-6-26,1.2712169414312733,3.1293047679055626,0,0
承德市,2023-6-26,2.54632035749297,2.8463143050133044,0,0
沧州市,2023-6-26,3.3255418429592325,3.8267303283914287,0,0
廊坊市,2023-6-26,3.327164352744969,3.770266960326317,0,0
衡水市,2023-6-26,3.31207773055225,4.119453776128959,0,0
太原市,2023-6-26,-0.248553057,3.3607294098242426,0,0
大同市,2023-6-26,0.0453566999924994,3.104157097595304,0,0
阳泉市,2023-6-26,0.672085140103853,3.3457923325058934,0,0
长治市,2023-6-26,2.0691135109366847,3.1730293769709466,0,0
晋城市,2023-6-26,2.252845069850043,3.477813966763504,0,0
朔州市,2023-6-26,-0.425713439,3.171882458162039,0,0
晋中市,2023-6-26,1.373752328432264,3.2074124990286905,0,0
运城市,2023-6-26,1.2136716652895103,3.9744507335080033,0,0
忻州市,2023-6-26,-0.517353419,3.2327403648284827,0,0
临汾市,2023-6-26,1.67032460255324,3.574569372905471,0,0
吕梁市,2023-6-26,0.9813788347315828,3.389688913025703,0,0
沈阳市,2023-6-26,1.3393765443092749,2.8437409800753524,0,0
大连市,2023-6-26,-0.548264584,1.1917566054003834,0,0
鞍山市,2023-6-26,-0.252101114,1.9547603611368187,0,0
抚顺市,2023-6-26,0.7120782555309937,2.4506121922233657,0,0
本溪市,2023-6-26,0.0168266462009896,1.926902592015012,0,0
丹东市,2023-6-26,-0.404575875,1.2907039453907223,0,0
锦州市,2023-6-26,1.780044079398028,2.2037208179899697,0,0
