region_name,date,temp_min_anomaly
澳门特别行政区,1981-05-25,
香港特别行政区,1981-05-25,-1.8880191418888188
北京市,1981-05-25,-3.609420357116198
上海市,1981-05-25,-4.089817240729172
天津市,1981-05-25,-1.1587728388318723
重庆市,1981-05-25,-5.176283703333901
白沙黎族自治县,1981-05-25,-0.5330979351273868
保亭黎族苗族自治县,1981-05-25,-0.09737517895410264
昌江黎族自治县,1981-05-25,-0.7455269781318954
澄迈县,1981-05-25,-0.4163296196978976
定安县,1981-05-25,-0.45951506673363696
东方市,1981-05-25,-0.3564632091284281
济源市,1981-05-25,-0.8491682551606523
乐东黎族自治县,1981-05-25,-0.03806936764960511
临高县,1981-05-25,-0.5763697507713488
陵水黎族自治县,1981-05-25,-0.46033645433775305
潜江市,1981-05-25,-3.6442931188464343
琼海市,1981-05-25,-0.6580108565962135
琼中黎族苗族自治县,1981-05-25,-0.38506285916174576
神农架林区,1981-05-25,-3.4106819913966344
台湾省,1981-05-25,-2.4941348690629077
天门市,1981-05-25,-3.552489453493262
屯昌县,1981-05-25,-0.47806173574659994
万宁市,1981-05-25,-0.6087485542375433
文昌市,1981-05-25,-0.7406746558049129
五指山市,1981-05-25,-0.002819817139517511
仙桃市,1981-05-25,-3.401238882676129
石家庄市,1981-05-25,-1.7242817416953322
唐山市,1981-05-25,-2.426694036752611
秦皇岛市,1981-05-25,-2.8872144108183733
邯郸市,1981-05-25,-0.7978313661850116
邢台市,1981-05-25,-0.8523128507714084
保定市,1981-05-25,-1.7102594098013775
张家口市,1981-05-25,-3.813212361345828
承德市,1981-05-25,-5.191097043191149
沧州市,1981-05-25,-0.14427480072681576
廊坊市,1981-05-25,-0.8468496963558465
衡水市,1981-05-25,0.10677300924053768
太原市,1981-05-25,-1.6039617621511812
大同市,1981-05-25,-2.1601445951772327
阳泉市,1981-05-25,-1.0779412644956796
长治市,1981-05-25,-1.2753468279332694
晋城市,1981-05-25,-1.289069775681849
朔州市,1981-05-25,-2.316083722962503
晋中市,1981-05-25,-1.8918672771755158
运城市,1981-05-25,-1.7970033073442622
忻州市,1981-05-25,-2.254568098165368
临汾市,1981-05-25,-0.2806108302053367
吕梁市,1981-05-25,-1.7452511139189397
沈阳市,1981-05-25,-2.6076952743013244
大连市,1981-05-25,-4.2249595339579304
鞍山市,1981-05-25,-4.138052401390338
抚顺市,1981-05-25,-4.114462304371639
本溪市,1981-05-25,-4.9752732230361545
丹东市,1981-05-25,-5.969573245377715
锦州市,1981-05-25,-3.3650336396558096
营口市,1981-05-25,-2.7192494906943026
阜新市,1981-05-25,-2.0759689480062953
辽阳市,1981-05-25,-2.9769943645879575
盘锦市,1981-05-25,-4.87358242907834
铁岭市,1981-05-25,-3.863237267786161
朝阳市,1981-05-25,-2.693995352420247
葫芦岛市,1981-05-25,-3.236376801283768
长春市,1981-05-25,-5.086947585485904
吉林市,1981-05-25,-5.359349210078589
四平市,1981-05-25,-4.93693817628613
辽源市,1981-05-25,-3.4391696839813264
通化市,1981-05-25,-4.436878036277546
白山市,1981-05-25,-6.0568973288779
松原市,1981-05-25,-6.254043813832277
白城市,1981-05-25,-5.957233909620257
延边朝鲜族自治州,1981-05-25,-6.436531192089309
哈尔滨市,1981-05-25,-6.878357918383321
齐齐哈尔市,1981-05-25,-5.394860539845476
鸡西市,1981-05-25,-8.184676758957533
鹤岗市,1981-05-25,-7.39194672270283
双鸭山市,1981-05-25,-8.742295849001945
大庆市,1981-05-25,-6.078510643488546
