region_name,date,temp_min_anomaly
澳门特别行政区,1991-05-25,
香港特别行政区,1991-05-25,1.2307547500097975
北京市,1991-05-25,-10.22948190591848
上海市,1991-05-25,-0.21808299006886145
天津市,1991-05-25,-10.485943399632848
重庆市,1991-05-25,-3.699582501720979
白沙黎族自治县,1991-05-25,0.8688492629261759
保亭黎族苗族自治县,1991-05-25,0.7367110838447282
昌江黎族自治县,1991-05-25,1.3122326376529188
澄迈县,1991-05-25,1.330136880249313
定安县,1991-05-25,1.333603701375889
东方市,1991-05-25,1.27509263344054
济源市,1991-05-25,-9.390055062636641
乐东黎族自治县,1991-05-25,1.0104834645095764
临高县,1991-05-25,1.1281083954246824
陵水黎族自治县,1991-05-25,0.7107464757936341
潜江市,1991-05-25,-8.823792470880905
琼海市,1991-05-25,1.1408715747308626
琼中黎族苗族自治县,1991-05-25,0.8536609484848654
神农架林区,1991-05-25,-3.5475609320189
台湾省,1991-05-25,-0.09717513193680105
天门市,1991-05-25,-9.245604187032738
屯昌县,1991-05-25,1.2383790618880681
万宁市,1991-05-25,0.8826923925575976
文昌市,1991-05-25,1.1999409902662634
五指山市,1991-05-25,0.7310132197259058
仙桃市,1991-05-25,-9.666861360970877
石家庄市,1991-05-25,-11.187616313209999
唐山市,1991-05-25,-9.506332751262638
秦皇岛市,1991-05-25,-9.126944700142468
邯郸市,1991-05-25,-11.543177998396413
邢台市,1991-05-25,-11.427662863426653
保定市,1991-05-25,-10.573006923856063
张家口市,1991-05-25,-8.767027684249138
承德市,1991-05-25,-9.961330644273236
沧州市,1991-05-25,-10.972639872888205
廊坊市,1991-05-25,-10.519849337732769
衡水市,1991-05-25,-11.228528125762093
太原市,1991-05-25,-8.707490260491408
大同市,1991-05-25,-7.542511938170614
阳泉市,1991-05-25,-10.976246289215913
长治市,1991-05-25,-10.131253185745404
晋城市,1991-05-25,-9.586690806578556
朔州市,1991-05-25,-7.620260219248502
晋中市,1991-05-25,-10.355562460978687
运城市,1991-05-25,-8.003805522435048
忻州市,1991-05-25,-9.308554927467267
临汾市,1991-05-25,-9.135721843087447
吕梁市,1991-05-25,-8.986670739049279
沈阳市,1991-05-25,-8.267788025399486
大连市,1991-05-25,-7.358265705118589
鞍山市,1991-05-25,-7.237454002951109
抚顺市,1991-05-25,-7.559769847517854
本溪市,1991-05-25,-6.773704825877729
丹东市,1991-05-25,-6.066567676167313
锦州市,1991-05-25,-9.200557588929877
营口市,1991-05-25,-7.947979722970301
阜新市,1991-05-25,-8.764264486607315
辽阳市,1991-05-25,-7.837369747708314
盘锦市,1991-05-25,-9.31745604018458
铁岭市,1991-05-25,-8.42375127215398
朝阳市,1991-05-25,-9.520666251044824
葫芦岛市,1991-05-25,-9.838534170142912
长春市,1991-05-25,-4.883566609217134
吉林市,1991-05-25,-6.391797072057187
四平市,1991-05-25,-7.166079831119783
辽源市,1991-05-25,-8.389864066544055
通化市,1991-05-25,-7.708250193392695
白山市,1991-05-25,-8.075242883830828
松原市,1991-05-25,-4.987818156191635
白城市,1991-05-25,-5.972347022491894
延边朝鲜族自治州,1991-05-25,-5.562160623235199
哈尔滨市,1991-05-25,-5.862424714871404
齐齐哈尔市,1991-05-25,-7.5958905960179735
鸡西市,1991-05-25,-6.081614467025993
鹤岗市,1991-05-25,-8.204197379440298
双鸭山市,1991-05-25,-7.65488426759242
大庆市,1991-05-25,-6.089423952299278
伊春市,1991-05-25,-9.077715766302337
佳木斯市,1991-05-25,-7.711786643387754
七台河市,1991-05-25,-6.211951485663681
牡丹江市,1991-05-25,-5.846589246600246
黑河市,1991-05-25,-10.390966750399922
绥化市,1991-05-25,-6.057193693179467
大兴安岭地区,1991-05-25,-10.010117259512059
南京市,1991-05-25,-6.31933488626181
无锡市,1991-05-25,-3.4704327486891735
徐州市,1991-05-25,-8.411143705075236
常州市,1991-05-25,-4.467568341035712
苏州市,1991-05-25,-1.5989369261922732
南通市,1991-05-25,-3.6426374894088056
连云港市,1991-05-25,-7.384552468596663
淮安市,1991-05-25,-6.952116908133721
盐城市,1991-05-25,-6.070255470573343
扬州市,1991-05-25,-5.761026667847922
镇江市,1991-05-25,-4.883106382393311
泰州市,1991-05-25,-4.658489245908616
宿迁市,1991-05-25,-7.51472566897462
杭州市,1991-05-25,0.8827094378766773
宁波市,1991-05-25,0.9076811034366301
温州市,1991-05-25,0.6478708734754939
嘉兴市,1991-05-25,0.44291856163713916
湖州市,1991-05-25,-1.7668531661521847
绍兴市,1991-05-25,1.4624858994595904
金华市,1991-05-25,1.2556848987916247
衢州市,1991-05-25,1.0462262639054742
舟山市,1991-05-25,-2.1440349664868315
台州市,1991-05-25,0.9489854236296971
丽水市,1991-05-25,1.1775637594533919
合肥市,1991-05-25,-9.09410333366713
芜湖市,1991-05-25,-7.1977656087234365
蚌埠市,1991-05-25,-8.67621583753308
淮南市,1991-05-25,-9.267671354444593
马鞍山市,1991-05-25,-7.323328173026663
淮北市,1991-05-25,-9.267858293286231
铜陵市,1991-05-25,-8.34957033672968
安庆市,1991-05-25,-7.26259614826348
黄山市,1991-05-25,-1.4832070533016157
滁州市,1991-05-25,-7.6246742930476135
阜阳市,1991-05-25,-10.067384538635853
宿州市,1991-05-25,-8.748689229211443
六安市,1991-05-25,-9.835077629281189
亳州市,1991-05-25,-9.870582322893206
池州市,1991-05-25,-6.990941052721432
宣城市,1991-05-25,-4.366236364004717
福州市,1991-05-25,0.4648287111590541
厦门市,1991-05-25,0.9555569174003118
莆田市,1991-05-25,0.78375880727679
三明市,1991-05-25,1.0558276152794654
泉州市,1991-05-25,0.9144591966694158
漳州市,1991-05-25,1.036163673878118
南平市,1991-05-25,0.8748380652694259
龙岩市,1991-05-25,1.1013017744125975
宁德市,1991-05-25,0.7005392117478273
南昌市,1991-05-25,-0.9079671809919709
景德镇市,1991-05-25,-0.391754927567618
萍乡市,1991-05-25,-2.236826121796529
九江市,1991-05-25,-4.792443668776102
新余市,1991-05-25,-0.021693591532365275
鹰潭市,1991-05-25,1.4834357497113757
赣州市,1991-05-25,1.095765039889944
吉安市,1991-05-25,1.057885407388806
宜春市,1991-05-25,-0.5190483189726649
抚州市,1991-05-25,1.419818898411453
上饶市,1991-05-25,0.4235228783306617
济南市,1991-05-25,-10.580028166800782
青岛市,1991-05-25,-7.512800519276404
淄博市,1991-05-25,-9.787589432230444
枣庄市,1991-05-25,-8.8376932173417
东营市,1991-05-25,-9.32594312023976
烟台市,1991-05-25,-7.990389927597651
潍坊市,1991-05-25,-8.662992747851792
济宁市,1991-05-25,-9.822892383936958
泰安市,1991-05-25,-9.69061079160586
威海市,1991-05-25,-7.5587790011750915
日照市,1991-05-25,-8.374157218347365
临沂市,1991-05-25,-8.317641356364508
德州市,1991-05-25,-11.441947852065955
聊城市,1991-05-25,-11.262629522164074
滨州市,1991-05-25,-9.858072234295587
菏泽市,1991-05-25,-10.907455811576273
郑州市,1991-05-25,-11.337912958067967
开封市,1991-05-25,-11.309630413395883
洛阳市,1991-05-25,-8.062765845569759
平顶山市,1991-05-25,-11.194618611961678
安阳市,1991-05-25,-11.53421857907288
鹤壁市,1991-05-25,-11.28962901545765
新乡市,1991-05-25,-11.468129364709727
焦作市,1991-05-25,-10.805903225298714
濮阳市,1991-05-25,-11.268928727214337
许昌市,1991-05-25,-11.552684359418192
漯河市,1991-05-25,-11.706692589139868
三门峡市,1991-05-25,-5.998661875761499
南阳市,1991-05-25,-9.582081599393497
商丘市,1991-05-25,-10.782082629574461
信阳市,1991-05-25,-10.262645113566796
周口市,1991-05-25,-11.183145875966874
驻马店市,1991-05-25,-11.263422024874625
武汉市,1991-05-25,-10.169113982249787
黄石市,1991-05-25,-8.47650082053054
十堰市,1991-05-25,-6.507555947918414
宜昌市,1991-05-25,-5.932985758297212
襄阳市,1991-05-25,-9.244216076130618
鄂州市,1991-05-25,-9.745076027523881
荆门市,1991-05-25,-9.638848642364641
孝感市,1991-05-25,-9.889372135261775
荆州市,1991-05-25,-9.053432348653477
黄冈市,1991-05-25,-7.9158964377770165
咸宁市,1991-05-25,-8.75400175407745
随州市,1991-05-25,-10.547240857298032
恩施土家族苗族自治州,1991-05-25,-2.3169397783861605
长沙市,1991-05-25,-6.300069314041455
株洲市,1991-05-25,-3.0891306035721335
湘潭市,1991-05-25,-7.261273567922117
衡阳市,1991-05-25,-4.476736718792711
邵阳市,1991-05-25,-2.6151388616398386
岳阳市,1991-05-25,-8.302195454589556
常德市,1991-05-25,-7.413666905338783
张家界市,1991-05-25,-5.135496397574922
益阳市,1991-05-25,-8.14497478113898
郴州市,1991-05-25,0.7609767994229557
永州市,1991-05-25,-0.24580978516587848
怀化市,1991-05-25,-4.817273456577922
娄底市,1991-05-25,-6.55956382221607
湘西土家族苗族自治州,1991-05-25,-4.720249971052461
广州市,1991-05-25,1.2147885509300451
韶关市,1991-05-25,0.9326439964950985
