region_name,date,temp_min_anomaly
澳门特别行政区,1986-05-25,
香港特别行政区,1986-05-25,-3.2579341746079926
北京市,1986-05-25,-4.555919801619698
上海市,1986-05-25,-4.9133330209588095
天津市,1986-05-25,-4.779114710019826
重庆市,1986-05-25,-3.1594792108920444
白沙黎族自治县,1986-05-25,-1.0073145784963486
保亭黎族苗族自治县,1986-05-25,-0.9805265715451625
昌江黎族自治县,1986-05-25,-0.97557421000581
澄迈县,1986-05-25,-0.8698505926972615
定安县,1986-05-25,-0.836689272856308
东方市,1986-05-25,-0.6414768527039492
济源市,1986-05-25,-7.524949664987771
乐东黎族自治县,1986-05-25,-0.7347110863252553
临高县,1986-05-25,-1.1608146354889222
陵水黎族自治县,1986-05-25,-1.034186500433428
潜江市,1986-05-25,-5.685037937072959
琼海市,1986-05-25,-1.0407995271896873
琼中黎族苗族自治县,1986-05-25,-0.9671833729521317
神农架林区,1986-05-25,-4.364480853954852
台湾省,1986-05-25,-0.7340298518194537
天门市,1986-05-25,-5.584976669881076
屯昌县,1986-05-25,-0.7734394044653996
万宁市,1986-05-25,-1.041846286941464
文昌市,1986-05-25,-1.6102672115435013
五指山市,1986-05-25,-1.014518290117696
仙桃市,1986-05-25,-4.640699924841737
石家庄市,1986-05-25,-8.793268778366391
唐山市,1986-05-25,-4.663066003006982
秦皇岛市,1986-05-25,-5.22420171389459
邯郸市,1986-05-25,-8.968816043048037
邢台市,1986-05-25,-9.159930169565568
保定市,1986-05-25,-6.903611241582508
张家口市,1986-05-25,-4.83178803101959
承德市,1986-05-25,-4.339500201252374
沧州市,1986-05-25,-5.678593601792585
廊坊市,1986-05-25,-4.78387034571535
衡水市,1986-05-25,-7.87363023318834
太原市,1986-05-25,-8.803970501538274
大同市,1986-05-25,-6.508772628723791
阳泉市,1986-05-25,-9.236829972177436
长治市,1986-05-25,-7.2822375310065315
晋城市,1986-05-25,-6.282984434931228
朔州市,1986-05-25,-7.450384549598692
晋中市,1986-05-25,-8.586399247505
运城市,1986-05-25,-6.738262875011108
忻州市,1986-05-25,-8.527106282459386
临汾市,1986-05-25,-6.204303439256583
吕梁市,1986-05-25,-8.026357871471248
沈阳市,1986-05-25,-8.6294018076603
大连市,1986-05-25,-6.595228441972463
鞍山市,1986-05-25,-6.564415133819637
抚顺市,1986-05-25,-9.611186990153676
本溪市,1986-05-25,-7.264457696315487
丹东市,1986-05-25,-7.250330806830808
锦州市,1986-05-25,-7.546543888457638
营口市,1986-05-25,-6.360661700244835
阜新市,1986-05-25,-7.05282029929702
辽阳市,1986-05-25,-8.214787041915473
盘锦市,1986-05-25,-7.25574260290958
铁岭市,1986-05-25,-8.47387992749352
