region_name,date,temp_min_anomaly
澳门特别行政区,2000-05-25,
香港特别行政区,2000-05-25,-0.25939542122900505
北京市,2000-05-25,-0.8608045664304136
上海市,2000-05-25,-2.5448154903112403
天津市,2000-05-25,-2.083276691530493
重庆市,2000-05-25,-2.275177588851758
白沙黎族自治县,2000-05-25,0.6339294570603435
保亭黎族苗族自治县,2000-05-25,-0.298991360634691
昌江黎族自治县,2000-05-25,0.8051880341667825
澄迈县,2000-05-25,-0.39216654695719555
定安县,2000-05-25,-0.06067856538939864
东方市,2000-05-25,0.6865438184206667
济源市,2000-05-25,-2.13217105096944
乐东黎族自治县,2000-05-25,0.008982593826626584
临高县,2000-05-25,-0.10800100596309292
陵水黎族自治县,2000-05-25,0.09179090614194862
潜江市,2000-05-25,-3.605440684322737
琼海市,2000-05-25,0.07041955012007861
琼中黎族苗族自治县,2000-05-25,-0.026701788483897815
神农架林区,2000-05-25,-3.246930148305559
台湾省,2000-05-25,-0.5453090893996801
天门市,2000-05-25,-3.5748150127653204
屯昌县,2000-05-25,-0.30844586012405273
万宁市,2000-05-25,0.07887054506760549
文昌市,2000-05-25,0.22125957021724219
五指山市,2000-05-25,-0.31790558762120824
仙桃市,2000-05-25,-3.8718129359231632
石家庄市,2000-05-25,-0.22336173885575406
唐山市,2000-05-25,-3.5398366383778352
秦皇岛市,2000-05-25,-3.3108125956666896
邯郸市,2000-05-25,-1.4269755064363707
邢台市,2000-05-25,-1.2150655676809592
保定市,2000-05-25,-0.1346136055404763
张家口市,2000-05-25,-1.357884153367337
承德市,2000-05-25,-1.468826431308436
沧州市,2000-05-25,-1.744049819612357
廊坊市,2000-05-25,-0.8557999722676044
衡水市,2000-05-25,-1.424453838711802
太原市,2000-05-25,-0.5224198640486861
大同市,2000-05-25,-1.1052540573405434
阳泉市,2000-05-25,-1.4622639367788803
长治市,2000-05-25,-1.7854135378282958
晋城市,2000-05-25,-2.9086747864923392
朔州市,2000-05-25,0.5552940667527526
晋中市,2000-05-25,-1.6323349741581978
运城市,2000-05-25,-1.5649539869025233
忻州市,2000-05-25,-0.5818295803330606
临汾市,2000-05-25,-1.3581777058265132
吕梁市,2000-05-25,-0.43796800108953526
沈阳市,2000-05-25,-2.8390067424795156
大连市,2000-05-25,-4.891825663789831
鞍山市,2000-05-25,-3.4694885325264124
抚顺市,2000-05-25,-2.9458168498910986
本溪市,2000-05-25,-3.390407048774609
丹东市,2000-05-25,-3.9721863607790144
锦州市,2000-05-25,-3.9631780362248676
营口市,2000-05-25,-3.758052334430962
阜新市,2000-05-25,-2.5011598777896467
辽阳市,2000-05-25,-3.0950478351353095
盘锦市,2000-05-25,-3.7352474451902538
铁岭市,2000-05-25,-1.843527615556912
朝阳市,2000-05-25,-1.8629991752428836
葫芦岛市,2000-05-25,-3.541040978817094
长春市,2000-05-25,-1.7129390911018927
吉林市,2000-05-25,-0.9743053179777057
四平市,2000-05-25,-1.416502640857157
辽源市,2000-05-25,-1.5734153486632927
通化市,2000-05-25,-1.5970500108942822
白山市,2000-05-25,-0.6135018556670104
松原市,2000-05-25,-2.129400010779344
白城市,2000-05-25,-4.599644932378048
延边朝鲜族自治州,2000-05-25,-0.4568925942570772
哈尔滨市,2000-05-25,-3.8770126344007387
齐齐哈尔市,2000-05-25,-4.736711162969577
鸡西市,2000-05-25,-3.182737355262777
鹤岗市,2000-05-25,-5.732497437131062
双鸭山市,2000-05-25,-3.6473080641771265
大庆市,2000-05-25,-4.0004326314928385
伊春市,2000-05-25,-6.448580687896674
佳木斯市,2000-05-25,-4.1367298442283875
七台河市,2000-05-25,-3.3474614814465635
牡丹江市,2000-05-25,-2.73898684103383
黑河市,2000-05-25,-6.569786562926117
绥化市,2000-05-25,-4.445739464390671
大兴安岭地区,2000-05-25,-9.893027353116212
南京市,2000-05-25,-2.281144793007826
无锡市,2000-05-25,-2.615268361698732
徐州市,2000-05-25,-3.857405731957723
常州市,2000-05-25,-2.3922476264747132
苏州市,2000-05-25,-2.5240100773764205
南通市,2000-05-25,-2.2479184359752082
连云港市,2000-05-25,-4.32999709676951
淮安市,2000-05-25,-3.066148984170752
盐城市,2000-05-25,-3.027376575543947
扬州市,2000-05-25,-2.6555848404572053
镇江市,2000-05-25,-2.5522557706393734
泰州市,2000-05-25,-2.2193439310262555
宿迁市,2000-05-25,-3.491425446652375
杭州市,2000-05-25,-2.2419308984429946
宁波市,2000-05-25,-2.087656831374016
温州市,2000-05-25,-1.7629645621403007
嘉兴市,2000-05-25,-2.249094462498274
湖州市,2000-05-25,-1.9279338912481343
绍兴市,2000-05-25,-1.761406930950205
金华市,2000-05-25,-1.7762758204788938
