region_name,date,temp_min_anomaly
澳门特别行政区,1993-05-25,
香港特别行政区,1993-05-25,-1.760952823362345
北京市,1993-05-25,-6.727069221460519
上海市,1993-05-25,-6.139180570704351
天津市,1993-05-25,-7.096342040137904
重庆市,1993-05-25,-3.836090208361412
白沙黎族自治县,1993-05-25,-0.6582907486916874
保亭黎族苗族自治县,1993-05-25,-0.6052396516027407
昌江黎族自治县,1993-05-25,-0.47258352611025956
澄迈县,1993-05-25,-0.8200128835281362
定安县,1993-05-25,-0.32292288701836114
东方市,1993-05-25,-0.46792596351980364
济源市,1993-05-25,-7.126704637579241
乐东黎族自治县,1993-05-25,-0.4382648990246629
临高县,1993-05-25,-0.8358850994505076
陵水黎族自治县,1993-05-25,-0.37203559561603683
潜江市,1993-05-25,-3.2764274045932993
琼海市,1993-05-25,-0.35806934821438574
琼中黎族苗族自治县,1993-05-25,-0.6546959985762157
神农架林区,1993-05-25,-4.037070817352646
台湾省,1993-05-25,-1.4120817363125973
天门市,1993-05-25,-2.784521583055845
屯昌县,1993-05-25,-0.5658429114893835
万宁市,1993-05-25,-0.3260688864528447
文昌市,1993-05-25,-1.0972246151696048
五指山市,1993-05-25,-0.5331281661726344
仙桃市,1993-05-25,-2.5822430094912967
石家庄市,1993-05-25,-7.705069515401485
唐山市,1993-05-25,-6.9284791108358394
秦皇岛市,1993-05-25,-7.546127889796026
邯郸市,1993-05-25,-7.9695674856849354
邢台市,1993-05-25,-7.93606299785786
保定市,1993-05-25,-7.671241483758452
张家口市,1993-05-25,-6.90384861782662
承德市,1993-05-25,-7.315947025416123
沧州市,1993-05-25,-9.59681877491226
廊坊市,1993-05-25,-6.637927555885248
衡水市,1993-05-25,-9.229676484808676
太原市,1993-05-25,-5.972315080981604
大同市,1993-05-25,-6.26395661671831
阳泉市,1993-05-25,-7.173439658261135
长治市,1993-05-25,-6.58380783400556
晋城市,1993-05-25,-7.269593295338492
朔州市,1993-05-25,-5.452570744525416
晋中市,1993-05-25,-6.946732594162521
运城市,1993-05-25,-6.393129502317793
忻州市,1993-05-25,-6.419088234895201
临汾市,1993-05-25,-6.354524649010232
吕梁市,1993-05-25,-6.20921511455332
沈阳市,1993-05-25,-9.417493267837585
大连市,1993-05-25,-8.473397953020115
鞍山市,1993-05-25,-8.289356625409264
抚顺市,1993-05-25,-9.596225966515043
本溪市,1993-05-25,-7.990245550134125
丹东市,1993-05-25,-9.442837747843583
锦州市,1993-05-25,-8.44480704847324
营口市,1993-05-25,-7.801812474796886
阜新市,1993-05-25,-7.927742944841217
辽阳市,1993-05-25,-8.13931241306009
盘锦市,1993-05-25,-8.215913145582613
铁岭市,1993-05-25,-9.757125334112395
朝阳市,1993-05-25,-7.79322760983985
葫芦岛市,1993-05-25,-8.320864987784278
长春市,1993-05-25,-8.97477342355738
吉林市,1993-05-25,-10.292146757476058
四平市,1993-05-25,-9.091474707863012
辽源市,1993-05-25,-9.513154796454963
通化市,1993-05-25,-9.327221783334863
白山市,1993-05-25,-9.38894695075241
松原市,1993-05-25,-8.239055060084254
白城市,1993-05-25,-6.8749818544752355
延边朝鲜族自治州,1993-05-25,-9.151978167022229
哈尔滨市,1993-05-25,-10.834228702880067
齐齐哈尔市,1993-05-25,-6.800159624166547
鸡西市,1993-05-25,-8.945388832235118
鹤岗市,1993-05-25,-10.974874947671042
双鸭山市,1993-05-25,-9.228469996325044
大庆市,1993-05-25,-6.123826927375482
伊春市,1993-05-25,-10.912119892319264
佳木斯市,1993-05-25,-10.400952815017767
七台河市,1993-05-25,-9.830978131981457
牡丹江市,1993-05-25,-10.859957942199127
黑河市,1993-05-25,-7.570528825904945
绥化市,1993-05-25,-9.491439677339411
大兴安岭地区,1993-05-25,-4.939154270393511
南京市,1993-05-25,-4.547913402380498
无锡市,1993-05-25,-5.7953393833407
徐州市,1993-05-25,-5.8926533484340915
常州市,1993-05-25,-5.30039833271535
苏州市,1993-05-25,-6.277212560043235
南通市,1993-05-25,-5.905152297151901
连云港市,1993-05-25,-6.1744861288516315
淮安市,1993-05-25,-5.975433177108766
盐城市,1993-05-25,-5.816798869052402
扬州市,1993-05-25,-5.345361435184639
镇江市,1993-05-25,-5.0769944015268
泰州市,1993-05-25,-5.351852569231639
宿迁市,1993-05-25,-6.254524608107484
杭州市,1993-05-25,-3.6504314104451474
宁波市,1993-05-25,-4.737023766798988
温州市,1993-05-25,-3.2245477094115067
嘉兴市,1993-05-25,-5.87404486584159
湖州市,1993-05-25,-5.6727217626103865
绍兴市,1993-05-25,-3.8856572818562505
金华市,1993-05-25,-2.959322399515962
衢州市,1993-05-25,-2.9472732953200094
舟山市,1993-05-25,-5.956737877696408
台州市,1993-05-25,-3.553765655375699
丽水市,1993-05-25,-2.6562291212968745
合肥市,1993-05-25,-3.7752151192793377
芜湖市,1993-05-25,-3.8538358067675915
蚌埠市,1993-05-25,-5.759575793622606
淮南市,1993-05-25,-4.596039564722755
马鞍山市,1993-05-25,-4.141926847254805
淮北市,1993-05-25,-5.970742991446706
铜陵市,1993-05-25,-3.482000445639091
安庆市,1993-05-25,-2.9210152314260647
黄山市,1993-05-25,-3.1908253238252335
滁州市,1993-05-25,-4.730558679976475
阜阳市,1993-05-25,-4.9863056411477515
宿州市,1993-05-25,-6.15178331864508
六安市,1993-05-25,-3.262749116235053
亳州市,1993-05-25,-5.647389975678909
池州市,1993-05-25,-3.4078157491024506
宣城市,1993-05-25,-4.628417914822979
福州市,1993-05-25,-3.0526862391872704
厦门市,1993-05-25,-3.030182492102508
莆田市,1993-05-25,-3.02488374345106
三明市,1993-05-25,-2.7143491851831065
泉州市,1993-05-25,-2.9205051184665933
漳州市,1993-05-25,-3.0552866663004785
南平市,1993-05-25,-2.8292277746620833
龙岩市,1993-05-25,-3.0991727939843017
宁德市,1993-05-25,-2.966618755642642
南昌市,1993-05-25,-3.5731057566820326
景德镇市,1993-05-25,-3.4230847219388068
萍乡市,1993-05-25,-2.9951138479520623
九江市,1993-05-25,-3.650046466451201
新余市,1993-05-25,-3.2512606712675947
鹰潭市,1993-05-25,-3.1567335237474303
赣州市,1993-05-25,-3.3285462566050796
吉安市,1993-05-25,-3.195111266673269
宜春市,1993-05-25,-3.293293129248319
抚州市,1993-05-25,-2.9573898146247757
上饶市,1993-05-25,-3.295080552864782
济南市,1993-05-25,-9.01916743356163
青岛市,1993-05-25,-9.005469300112791
淄博市,1993-05-25,-9.336869159934967
枣庄市,1993-05-25,-5.257984517849533
东营市,1993-05-25,-8.756171619637737
烟台市,1993-05-25,-9.131590870258407
潍坊市,1993-05-25,-8.27349333776954
