region_name,date,temp_min_anomaly
澳门特别行政区,2001-05-25,
香港特别行政区,2001-05-25,-0.4367565650881815
北京市,2001-05-25,-4.381829921921623
上海市,2001-05-25,-3.2669713157829356
天津市,2001-05-25,-2.760159439056604
重庆市,2001-05-25,-4.453014370400222
白沙黎族自治县,2001-05-25,-0.6254444347271466
保亭黎族苗族自治县,2001-05-25,0.0478450535389392
昌江黎族自治县,2001-05-25,-0.869136494599779
澄迈县,2001-05-25,0.21089157500754396
定安县,2001-05-25,0.1665200296690088
东方市,2001-05-25,-0.6717133048528225
济源市,2001-05-25,-2.4125422149180196
乐东黎族自治县,2001-05-25,-0.18126306373239132
临高县,2001-05-25,0.048963652428820836
陵水黎族自治县,2001-05-25,-0.24109947518853403
潜江市,2001-05-25,-3.991101088339711
琼海市,2001-05-25,-0.18411178168296516
琼中黎族苗族自治县,2001-05-25,-0.519686526920971
神农架林区,2001-05-25,-5.8885362434962705
台湾省,2001-05-25,-1.3041663188898802
天门市,2001-05-25,-3.7268463224839934
屯昌县,2001-05-25,-0.1548668048610118
万宁市,2001-05-25,-0.5055361433921419
文昌市,2001-05-25,-0.06485171557361014
五指山市,2001-05-25,-0.22084396818899066
仙桃市,2001-05-25,-2.841612845434483
石家庄市,2001-05-25,-1.7716444598141798
唐山市,2001-05-25,-3.962548431210209
秦皇岛市,2001-05-25,-4.222173443350037
邯郸市,2001-05-25,-0.6428041267668156
邢台市,2001-05-25,-0.6834962911808908
保定市,2001-05-25,-3.387380683969077
张家口市,2001-05-25,-7.65267617321037
承德市,2001-05-25,-7.3583124340351755
沧州市,2001-05-25,-1.7907578026203481
廊坊市,2001-05-25,-1.9456782636902652
衡水市,2001-05-25,-0.869494222021391
太原市,2001-05-25,-4.414466728477484
大同市,2001-05-25,-7.03633199007419
阳泉市,2001-05-25,-3.320330317231649
长治市,2001-05-25,-2.841815884529856
晋城市,2001-05-25,-2.829179782541477
朔州市,2001-05-25,-7.0281078841075315
晋中市,2001-05-25,-3.4917046150696915
运城市,2001-05-25,-3.347410990179526
忻州市,2001-05-25,-6.4570945907187225
临汾市,2001-05-25,-3.797004773502355
吕梁市,2001-05-25,-3.918215844078526
沈阳市,2001-05-25,-8.3023515462702
大连市,2001-05-25,-4.57731248586769
鞍山市,2001-05-25,-6.281994048294305
抚顺市,2001-05-25,-7.979763764170901
本溪市,2001-05-25,-6.926945564064461
丹东市,2001-05-25,-6.355730035688003
锦州市,2001-05-25,-8.12512724472563
营口市,2001-05-25,-5.831755165983925
阜新市,2001-05-25,-7.68494069343194
辽阳市,2001-05-25,-6.723223363416771
盘锦市,2001-05-25,-7.340683983713044
铁岭市,2001-05-25,-8.12907285628668
朝阳市,2001-05-25,-7.743029281627507
葫芦岛市,2001-05-25,-6.003670866999098
长春市,2001-05-25,-8.424598765130897
吉林市,2001-05-25,-7.956756745583622
四平市,2001-05-25,-8.122796191097517
辽源市,2001-05-25,-7.329385598331035
通化市,2001-05-25,-7.709782131854245
白山市,2001-05-25,-7.3681209051485
松原市,2001-05-25,-9.090857079035764
白城市,2001-05-25,-8.194763149214385
延边朝鲜族自治州,2001-05-25,-6.939553173484372
哈尔滨市,2001-05-25,-9.04977504755294
齐齐哈尔市,2001-05-25,-6.176910229234208
鸡西市,2001-05-25,-7.313102032727452
鹤岗市,2001-05-25,-8.328797464300894
双鸭山市,2001-05-25,-8.486987773852363
大庆市,2001-05-25,-8.432648519451135
伊春市,2001-05-25,-7.773768945377327
佳木斯市,2001-05-25,-8.728104960586302
七台河市,2001-05-25,-8.422223625770407
牡丹江市,2001-05-25,-8.282131902057065
黑河市,2001-05-25,-6.7381816168783155
绥化市,2001-05-25,-7.974915463604452
大兴安岭地区,2001-05-25,-7.804447154185074
南京市,2001-05-25,-1.12731908823503
无锡市,2001-05-25,-3.148094784344444
徐州市,2001-05-25,-0.2947303961092018
常州市,2001-05-25,-2.7504633004041494
苏州市,2001-05-25,-3.437731854279413
南通市,2001-05-25,-3.305473746760203
连云港市,2001-05-25,-1.8272530780714433
淮安市,2001-05-25,-1.4901167918872957
盐城市,2001-05-25,-2.17566075473891
扬州市,2001-05-25,-0.8372734506367152
镇江市,2001-05-25,-1.7866612563453508
泰州市,2001-05-25,-1.8519716552355163
宿迁市,2001-05-25,-1.4655851202509815
杭州市,2001-05-25,-1.6864063032212044
宁波市,2001-05-25,-2.269010036234306
温州市,2001-05-25,-2.0643957311125156
嘉兴市,2001-05-25,-2.954644771125256
湖州市,2001-05-25,-2.5637479255047637
绍兴市,2001-05-25,-2.054284926497896
金华市,2001-05-25,-2.0727713309400855
衢州市,2001-05-25,-2.0409772300797684
舟山市,2001-05-25,-3.4871326881236726
台州市,2001-05-25,-1.8319324909465564
丽水市,2001-05-25,-1.8123646411669547
合肥市,2001-05-25,-0.6616201961916843
芜湖市,2001-05-25,-2.0305402871576135
蚌埠市,2001-05-25,-0.9247514730049033
淮南市,2001-05-25,-1.782473738471893
马鞍山市,2001-05-25,-1.1963076236776153
淮北市,2001-05-25,-0.09885270988333517
铜陵市,2001-05-25,-1.8740126926099983
