region_name,date,temp_min_anomaly
澳门特别行政区,1985-05-25,
香港特别行政区,1985-05-25,-1.0356755330664598
北京市,1985-05-25,-8.462108074169018
上海市,1985-05-25,-7.354805552572778
天津市,1985-05-25,-10.606703302994255
重庆市,1985-05-25,-1.4976705673363355
白沙黎族自治县,1985-05-25,-0.856691415072838
保亭黎族苗族自治县,1985-05-25,-0.37133801301573754
昌江黎族自治县,1985-05-25,-0.9846542618769085
澄迈县,1985-05-25,-0.4607368000716292
定安县,1985-05-25,-0.16175442879930557
东方市,1985-05-25,-0.5148518476301263
济源市,1985-05-25,-6.178240469014199
乐东黎族自治县,1985-05-25,-0.13670356435938302
临高县,1985-05-25,-0.8834459136358923
陵水黎族自治县,1985-05-25,-0.007720189693500856
潜江市,1985-05-25,-1.1877180444288058
琼海市,1985-05-25,-0.15193016613556765
琼中黎族苗族自治县,1985-05-25,-0.42485448958051464
神农架林区,1985-05-25,-2.246242139181554
台湾省,1985-05-25,-1.5177323666202156
天门市,1985-05-25,-1.369837360141947
屯昌县,1985-05-25,-0.439320838933142
万宁市,1985-05-25,-0.014896241123960152
文昌市,1985-05-25,-0.19789820422312232
五指山市,1985-05-25,-0.29504219505767537
仙桃市,1985-05-25,-1.0118432683784526
石家庄市,1985-05-25,-7.352314625505921
唐山市,1985-05-25,-10.758815455858958
秦皇岛市,1985-05-25,-10.673807198833526
邯郸市,1985-05-25,-7.354944914938086
邢台市,1985-05-25,-7.398630727908367
保定市,1985-05-25,-8.179022292115834
张家口市,1985-05-25,-7.068779790471388
承德市,1985-05-25,-8.738394163634698
沧州市,1985-05-25,-9.403512698015545
廊坊市,1985-05-25,-10.144443118259087
衡水市,1985-05-25,-8.121523013520617
太原市,1985-05-25,-5.867029615441494
大同市,1985-05-25,-6.242275162872281
阳泉市,1985-05-25,-7.646673913486126
长治市,1985-05-25,-5.653636749529349
晋城市,1985-05-25,-5.084226687658759
朔州市,1985-05-25,-5.075253478509566
晋中市,1985-05-25,-6.033241107219332
运城市,1985-05-25,-5.607252847729594
忻州市,1985-05-25,-5.172286876267227
临汾市,1985-05-25,-4.559380780202924
吕梁市,1985-05-25,-4.198817147438838
沈阳市,1985-05-25,-7.555603780479931
大连市,1985-05-25,-12.128509458533415
鞍山市,1985-05-25,-10.930795344675044
抚顺市,1985-05-25,-9.765269872571483
本溪市,1985-05-25,-11.633967643783226
丹东市,1985-05-25,-11.359971227298612
锦州市,1985-05-25,-8.051947444241799
营口市,1985-05-25,-10.995944889469753
阜新市,1985-05-25,-6.2544514111597
辽阳市,1985-05-25,-9.87410638874503
盘锦市,1985-05-25,-9.021943758408698
铁岭市,1985-05-25,-6.7045516855702765
朝阳市,1985-05-25,-8.016265138883135
葫芦岛市,1985-05-25,-10.416096668780629
长春市,1985-05-25,-6.301275077343842
吉林市,1985-05-25,-8.339522904013005
四平市,1985-05-25,-5.483208716446958
辽源市,1985-05-25,-6.4083486050222085
通化市,1985-05-25,-10.257022693738513
白山市,1985-05-25,-11.624510397248379
松原市,1985-05-25,-7.437142054427836
白城市,1985-05-25,-7.052789179394756
延边朝鲜族自治州,1985-05-25,-10.529271906698364
哈尔滨市,1985-05-25,-9.912475160871505
齐齐哈尔市,1985-05-25,-11.07643230487348
鸡西市,1985-05-25,-9.877726083881553
鹤岗市,1985-05-25,-11.46460723460035
双鸭山市,1985-05-25,-9.691336317651803
大庆市,1985-05-25,-11.150158354818434
伊春市,1985-05-25,-11.491451439693009
佳木斯市,1985-05-25,-9.487845634684476
七台河市,1985-05-25,-12.33974962679069
牡丹江市,1985-05-25,-10.717222787768073
黑河市,1985-05-25,-11.98413968371321
绥化市,1985-05-25,-11.003498878095947
大兴安岭地区,1985-05-25,-12.830877385286225
南京市,1985-05-25,-3.273219593860709
无锡市,1985-05-25,-5.196444807726692
徐州市,1985-05-25,-3.8869397778076653
常州市,1985-05-25,-4.306129988344477
苏州市,1985-05-25,-6.524578555126347
南通市,1985-05-25,-6.15636132697108
连云港市,1985-05-25,-4.908111566019869
淮安市,1985-05-25,-3.0821568208229912
盐城市,1985-05-25,-4.293821668827473
扬州市,1985-05-25,-4.004488277195783
镇江市,1985-05-25,-4.212554259644751
泰州市,1985-05-25,-4.736921535310007
宿迁市,1985-05-25,-2.9108579548664473
杭州市,1985-05-25,-3.7780813879035833
宁波市,1985-05-25,-6.506063224004038
温州市,1985-05-25,-4.144399970824722
