region_name,date,temp_min_anomaly
澳门特别行政区,1999-05-25,
香港特别行政区,1999-05-25,-0.10005629968967966
北京市,1999-05-25,-7.421590952715659
上海市,1999-05-25,-5.8416023240863595
天津市,1999-05-25,-7.3938164708629746
重庆市,1999-05-25,-4.848256398126765
白沙黎族自治县,1999-05-25,0.30753332633739916
保亭黎族苗族自治县,1999-05-25,0.15879244618176003
昌江黎族自治县,1999-05-25,0.14018223694669274
澄迈县,1999-05-25,0.5578982888747426
定安县,1999-05-25,0.4543766513256102
东方市,1999-05-25,0.15242446740819915
济源市,1999-05-25,-8.803943730274657
乐东黎族自治县,1999-05-25,0.2170575180139025
临高县,1999-05-25,0.30963856717267646
陵水黎族自治县,1999-05-25,-0.3059491520372184
潜江市,1999-05-25,-4.956854185264284
琼海市,1999-05-25,0.07361661811671993
琼中黎族苗族自治县,1999-05-25,0.305839139744144
神农架林区,1999-05-25,-6.451342085849683
台湾省,1999-05-25,-0.9136003864111579
天门市,1999-05-25,-4.951445594915935
屯昌县,1999-05-25,0.5699629822896775
万宁市,1999-05-25,-0.2952443308972619
文昌市,1999-05-25,0.27189170194576917
五指山市,1999-05-25,0.24171856883547704
仙桃市,1999-05-25,-5.559633375437986
石家庄市,1999-05-25,-7.00009954841965
唐山市,1999-05-25,-7.2312017965031234
秦皇岛市,1999-05-25,-7.133875990792339
邯郸市,1999-05-25,-7.577675655178007
邢台市,1999-05-25,-7.526064234778602
保定市,1999-05-25,-7.851363992496349
张家口市,1999-05-25,-7.489160039488874
承德市,1999-05-25,-7.423504785168841
沧州市,1999-05-25,-6.713245568192583
廊坊市,1999-05-25,-7.952955028524153
衡水市,1999-05-25,-6.7176178306322
太原市,1999-05-25,-8.382339943231333
大同市,1999-05-25,-7.659400076539337
阳泉市,1999-05-25,-6.850923175126397
长治市,1999-05-25,-7.912499704078096
晋城市,1999-05-25,-8.129854163656503
朔州市,1999-05-25,-7.560630775269881
晋中市,1999-05-25,-8.28710300141806
运城市,1999-05-25,-9.792318179606172
忻州市,1999-05-25,-8.169060781836242
临汾市,1999-05-25,-8.514223411502533
吕梁市,1999-05-25,-8.502582246693448
沈阳市,1999-05-25,-8.86953071833478
大连市,1999-05-25,-5.738375555785259
鞍山市,1999-05-25,-6.725426575706786
抚顺市,1999-05-25,-9.324205550581192
本溪市,1999-05-25,-7.733579165156899
丹东市,1999-05-25,-6.6518389672945535
锦州市,1999-05-25,-6.984615162907259
营口市,1999-05-25,-6.85928437950162
阜新市,1999-05-25,-8.69667179944336
辽阳市,1999-05-25,-7.518209048421891
盘锦市,1999-05-25,-7.032661748872263
铁岭市,1999-05-25,-10.954685200691682
朝阳市,1999-05-25,-7.984135417345211
葫芦岛市,1999-05-25,-6.344331636997515
长春市,1999-05-25,-12.334865922648554
吉林市,1999-05-25,-12.535458732350925
四平市,1999-05-25,-12.484042362220933
辽源市,1999-05-25,-11.923108555905884
通化市,1999-05-25,-9.507304944242486
白山市,1999-05-25,-9.123631021577536
松原市,1999-05-25,-12.19373828681644
白城市,1999-05-25,-10.819192326330576
延边朝鲜族自治州,1999-05-25,-9.024909565576682
哈尔滨市,1999-05-25,-13.155908739585305
齐齐哈尔市,1999-05-25,-9.272027102628904
鸡西市,1999-05-25,-9.046503593868199
鹤岗市,1999-05-25,-10.343764040992237
双鸭山市,1999-05-25,-9.650329299451176
大庆市,1999-05-25,-10.923212665379364
伊春市,1999-05-25,-12.0553041348312
佳木斯市,1999-05-25,-10.554312571517737
七台河市,1999-05-25,-11.20049575918815
牡丹江市,1999-05-25,-11.732532742945637
黑河市,1999-05-25,-9.877118385361868
绥化市,1999-05-25,-12.121221543295107
大兴安岭地区,1999-05-25,-9.587881864770617
南京市,1999-05-25,-4.386358687951791
无锡市,1999-05-25,-5.134848961596507
徐州市,1999-05-25,-5.776996712669259
常州市,1999-05-25,-4.46827140187704
苏州市,1999-05-25,-5.948001372282533
南通市,1999-05-25,-5.579045384582365
连云港市,1999-05-25,-4.349205910528788
淮安市,1999-05-25,-4.084435841477916
盐城市,1999-05-25,-4.532467783277195
扬州市,1999-05-25,-4.2204911528757485
镇江市,1999-05-25,-4.426498513989564
泰州市,1999-05-25,-4.639912417892965
宿迁市,1999-05-25,-4.435236957584717
杭州市,1999-05-25,-5.5452560645107525
宁波市,1999-05-25,-6.017238920037595
温州市,1999-05-25,-6.149773966600364
嘉兴市,1999-05-25,-6.04687172667888
湖州市,1999-05-25,-5.675600709886389
绍兴市,1999-05-25,-6.129285741682946
金华市,1999-05-25,-5.987288579705552
衢州市,1999-05-25,-4.6078129913958215
舟山市,1999-05-25,-5.223219155190122
台州市,1999-05-25,-6.3724248850535545
丽水市,1999-05-25,-5.192404367759142
合肥市,1999-05-25,-4.589666570314815
芜湖市,1999-05-25,-3.9640889447731418
蚌埠市,1999-05-25,-5.138487873646028
淮南市,1999-05-25,-4.9971581591449805
马鞍山市,1999-05-25,-4.4075417079821975
淮北市,1999-05-25,-6.343891124541752
铜陵市,1999-05-25,-4.123778113742581
安庆市,1999-05-25,-3.9881125928311043
黄山市,1999-05-25,-4.410191140933126
滁州市,1999-05-25,-4.452125221470208
阜阳市,1999-05-25,-6.287412657926108
宿州市,1999-05-25,-5.936724228237161
六安市,1999-05-25,-4.664532666040252
亳州市,1999-05-25,-6.5238814034982795
池州市,1999-05-25,-4.0912988156140315
宣城市,1999-05-25,-4.186163764525212
福州市,1999-05-25,-4.494966262300608
厦门市,1999-05-25,-0.5191674774540651
莆田市,1999-05-25,-3.2580239806070566
三明市,1999-05-25,-2.727409916760802
泉州市,1999-05-25,-1.5801674750045045
漳州市,1999-05-25,-0.473723328289978
南平市,1999-05-25,-3.9925042877063497
龙岩市,1999-05-25,-1.0841488699310347
宁德市,1999-05-25,-5.066080160079661
南昌市,1999-05-25,-5.34358521430163
景德镇市,1999-05-25,-4.64344760338529
萍乡市,1999-05-25,-4.652989081907908
九江市,1999-05-25,-4.258641168811138
新余市,1999-05-25,-5.349257427434999
鹰潭市,1999-05-25,-4.089619812988644
赣州市,1999-05-25,-2.79116167081758
吉安市,1999-05-25,-4.328440201721541
宜春市,1999-05-25,-4.9869630877511995
抚州市,1999-05-25,-4.318082296106159
上饶市,1999-05-25,-4.330607843754539
济南市,1999-05-25,-6.837112454344661
青岛市,1999-05-25,-5.417694738050276
淄博市,1999-05-25,-6.502486789560084
枣庄市,1999-05-25,-6.203593821159924
东营市,1999-05-25,-5.662218789172741
烟台市,1999-05-25,-5.438774583992771
潍坊市,1999-05-25,-6.029186091845128
济宁市,1999-05-25,-7.1645142344270205
泰安市,1999-05-25,-6.9641789274626635
威海市,1999-05-25,-5.0713212538506145
日照市,1999-05-25,-5.202388844808965
临沂市,1999-05-25,-5.228236763370756
德州市,1999-05-25,-6.323643826460508
聊城市,1999-05-25,-6.939684911398441
滨州市,1999-05-25,-6.072968307223249
菏泽市,1999-05-25,-7.959170466170432
郑州市,1999-05-25,-8.47739678877863
开封市,1999-05-25,-8.263515648337158
洛阳市,1999-05-25,-7.393314191690397
平顶山市,1999-05-25,-6.299079167353662
安阳市,1999-05-25,-8.546729675895136
鹤壁市,1999-05-25,-9.016852287724639
新乡市,1999-05-25,-8.929616541279035
焦作市,1999-05-25,-8.848056857126844
濮阳市,1999-05-25,-8.114294116101753
许昌市,1999-05-25,-8.311444491225364
漯河市,1999-05-25,-8.31146917658157
三门峡市,1999-05-25,-9.071520878064009
南阳市,1999-05-25,-7.6983364733639
商丘市,1999-05-25,-7.669733185302503
信阳市,1999-05-25,-5.842032234191159
周口市,1999-05-25,-7.704443215417273
