region_name,date,temp_min_anomaly,temp_min_anomaly_threshold,day,day_intensity
甘孜藏族自治州,2023-06-16,-1.3334340401450016,1.391961363987018,0,0.0
凉山彝族自治州,2023-06-16,0.1042506164979037,1.4021301039214762,0,0.0
贵阳市,2023-06-16,0.927201794338611,1.640676940900481,0,0.0
六盘水市,2023-06-16,1.234284296100551,1.3819036883675686,0,0.0
遵义市,2023-06-16,-2.621227589811376,1.0718248046462286,0,0.0
安顺市,2023-06-16,0.7645932243903921,1.3736200565617576,0,0.0
毕节市,2023-06-16,0.1839901299872188,1.5617314211945643,0,0.0
铜仁市,2023-06-16,-2.7696179269276726,1.096941952872004,0,0.0
黔西南布依族苗族自治州,2023-06-16,1.2000372015119218,1.2232588006773224,0,0.0
黔东南苗族侗族自治州,2023-06-16,-0.5846811123646098,1.1587923547591463,0,0.0
黔南布依族苗族自治州,2023-06-16,0.6941558251606672,1.2690988370233427,0,0.0
昆明市,2023-06-16,0.1479779092496773,1.2322306895456523,0,0.0
曲靖市,2023-06-16,0.3968437406687428,1.3947430935990648,0,0.0
玉溪市,2023-06-16,-0.1722219081059357,0.9569672610569656,0,0.0
保山市,2023-06-16,-0.2228408484204358,0.7308717813544121,0,0.0
昭通市,2023-06-16,-1.6335433654502634,1.3451348230705185,0,0.0
丽江市,2023-06-16,-0.7554542708039627,1.2691718493271251,0,0.0
普洱市,2023-06-16,0.3496410294291365,0.8692651049667537,0,0.0
临沧市,2023-06-16,0.207438297141838,0.7804437780977492,0,0.0
楚雄彝族自治州,2023-06-16,-0.3073209212793752,1.2740513360788883,0,0.0
红河哈尼族彝族自治州,2023-06-16,0.4471008793418001,0.9934216998873728,0,0.0
文山壮族苗族自治州,2023-06-16,1.333222304983007,1.3581548405175372,0,0.0
西双版纳傣族自治州,2023-06-16,0.7068522870400322,0.8944268765024282,0,0.0
大理白族自治州,2023-06-16,-0.3947169625964406,1.1497918079494105,0,0.0
德宏傣族景颇族自治州,2023-06-16,0.1483848802983232,0.5842831531082969,0,0.0
怒江傈僳族自治州,2023-06-16,-0.7631152227889881,0.87435810305879,0,0.0
迪庆藏族自治州,2023-06-16,-0.9888466304182604,1.009430991060259,0,0.0
西安市,2023-06-16,-1.2990796527111357,1.16201948969067,0,0.0
铜川市,2023-06-16,-1.321192521627138,1.9555311672113485,0,0.0
宝鸡市,2023-06-16,-0.8944365320896601,0.9438326994350168,0,0.0
咸阳市,2023-06-16,-1.2480526078493916,1.9836649367804549,0,0.0
渭南市,2023-06-16,-1.5060540244407932,1.835141885494308,0,0.0
延安市,2023-06-16,0.2044543529544924,1.6885467360717892,0,0.0
汉中市,2023-06-16,-1.8537673225542517,0.8601888992379619,0,0.0
榆林市,2023-06-16,0.9277812830439024,1.927481127503413,0,0.0
安康市,2023-06-16,-1.932540061598932,0.9360747545882354,0,0.0
商洛市,2023-06-16,-1.84967688819132,1.125688810323703,0,0.0
兰州市,2023-06-16,-0.2145460294961196,1.766842952917909,0,0.0
嘉峪关市,2023-06-16,2.972424833149594,2.0901448305883163,1,0.8822800025612776
金昌市,2023-06-16,3.224448992175237,2.287783286300004,1,0.936665705875233
白银市,2023-06-16,-0.7970654248613567,1.51976077303885,0,0.0
天水市,2023-06-16,-0.6866439416109706,1.082950754214944,0,0.0
武威市,2023-06-16,1.996858990249846,1.846583539431085,1,0.15027545081876093
张掖市,2023-06-16,3.415901065997999,1.418217138854503,1,1.9976839271434959
平凉市,2023-06-16,-0.146904696327951,1.2221786569825452,0,0.0
酒泉市,2023-06-16,0.9314374792933277,1.8874072015394532,0,0.0
庆阳市,2023-06-16,0.3625580398324093,1.5638275164507367,0,0.0
定西市,2023-06-16,-0.592409003182496,1.338466958741061,0,0.0
陇南市,2023-06-16,-1.7096456726734657,0.9563666118381224,0,0.0
临夏回族自治州,2023-06-16,0.3753587785082288,1.493777013576668,0,0.0
甘南藏族自治州,2023-06-16,0.7359178986928372,1.9210763021633237,0,0.0
西宁市,2023-06-16,0.8687145326760186,1.5334249362148484,0,0.0
海东市,2023-06-16,1.8626774260079892,1.5747413477765548,1,0.2879360782314344
海北藏族自治州,2023-06-16,1.9107422607479885,1.225819230979574,1,0.6849230297684146
黄南藏族自治州,2023-06-16,1.3830218833167152,1.9691728591976063,0,0.0
海南藏族自治州,2023-06-16,1.263587932313624,1.4399234815810933,0,0.0
果洛藏族自治州,2023-06-16,1.1954581649482643,1.6772280945191438,0,0.0
玉树藏族自治州,2023-06-16,-0.7114214782729973,1.395136058021094,0,0.0
海西蒙古族藏族自治州,2023-06-16,-0.2586320332436402,1.144760088947682,0,0.0
阿拉尔市,2023-06-16,1.5461371631014842,2.057584779246487,0,0.0
北屯市,2023-06-16,-0.3530179824660351,3.677129325238927,0,0.0
胡杨河市,2023-06-16,0.4092519341395579,3.445139262923232,0,0.0
可克达拉市,2023-06-16,-0.4490937673764392,2.35793526379474,0,0.0
昆玉市,2023-06-16,0.6300205669022709,2.1076648097532638,0,0.0
石河子市,2023-06-16,-2.6178060504544263,3.086283786633921,0,0.0
双河市,2023-06-16,0.2921560387398898,2.935431860676199,0,0.0
图木舒克市,2023-06-16,1.017110797033112,1.9460393350143317,0,0.0
五家渠市,2023-06-16,-2.400184000484444,3.545193952024167,0,0.0
铁门关市,2023-06-16,-0.0625320660601929,1.8546737662538544,0,0.0
新星市,2023-06-16,-2.041601639209812,2.9346904662049416,0,0.0
白杨市,2023-06-16,-1.812602400233569,2.687586861130558,0,0.0
呼和浩特市,2023-06-16,2.4295842284538143,2.011445112779187,1,0.41813911567462725
包头市,2023-06-16,3.0165834278906214,2.8625793843001643,1,0.15400404359045705
乌海市,2023-06-16,0.6104224035707659,2.4997735776418937,0,0.0
赤峰市,2023-06-16,5.1635864876695,2.3226929741962747,1,2.840893513473225
通辽市,2023-06-16,3.2830157355003458,2.048504873277768,1,1.2345108622225776
鄂尔多斯市,2023-06-16,0.905528702106258,2.268693415960773,0,0.0
呼伦贝尔市,2023-06-16,-3.601599609666698,2.3448092584750766,0,0.0
巴彦淖尔市,2023-06-16,2.689543025489332,2.6605991112815954,1,0.028943914207736565
乌兰察布市,2023-06-16,3.883554414225705,2.254121869633116,1,1.6294325445925892
兴安盟,2023-06-16,0.3836108023876452,2.255244739616228,0,0.0
锡林郭勒盟,2023-06-16,4.74506326462941,2.5981533398998296,1,2.1469099247295804
阿拉善盟,2023-06-16,2.8403070453949333,2.5636567649299744,1,0.2766502804649589
南宁市,2023-06-16,1.089887521438893,1.2327504770480373,0,0.0
柳州市,2023-06-16,0.7916286002505615,0.8118112889804568,0,0.0
桂林市,2023-06-16,0.8605467076930573,0.9311484158182844,0,0.0
梧州市,2023-06-16,0.6580104070941601,1.0839770252911205,0,0.0
北海市,2023-06-16,1.1270905732744545,1.9147537610669871,0,0.0
防城港市,2023-06-16,0.837451581360547,1.7210333172405985,0,0.0
钦州市,2023-06-16,0.6722613617153748,1.6700759058320511,0,0.0
贵港市,2023-06-16,0.997594558710844,1.1253806308630163,0,0.0
玉林市,2023-06-16,1.2975139501445838,1.3223657704697973,0,0.0
百色市,2023-06-16,1.2123077663390056,1.214439992711195,0,0.0
贺州市,2023-06-16,0.583991375951733,0.8302800076041561,0,0.0
河池市,2023-06-16,0.8680438460346167,0.973706312772625,0,0.0
来宾市,2023-06-16,0.8203371916548363,1.0880068930462394,0,0.0
崇左市,2023-06-16,1.6536378176671072,1.5054709720551998,1,0.1481668456119074
拉萨市,2023-06-16,-2.248991455404637,0.965775899979674,0,0.0
日喀则市,2023-06-16,-1.6243405339156851,0.7039267533596008,0,0.0
昌都市,2023-06-16,-2.563609103457712,1.1987891127983916,0,0.0
林芝市,2023-06-16,-1.6907122552775746,0.7413809747317496,0,0.0
山南市,2023-06-16,-1.7590623634568274,0.7898842872914317,0,0.0
那曲市,2023-06-16,-3.215611741304581,0.8880784693976207,0,0.0
阿里地区,2023-06-16,-4.173780692793343,0.20381274683703,0,0.0
银川市,2023-06-16,-0.48229564659934,1.9397792062669923,0,0.0
石嘴山市,2023-06-16,-0.0858743645263082,1.8399046441155076,0,0.0
吴忠市,2023-06-16,-0.7428519000924041,1.7913103314831371,0,0.0
固原市,2023-06-16,0.0560710841434737,1.2299030571645273,0,0.0
中卫市,2023-06-16,-0.204520359867919,1.6419042235525474,0,0.0
乌鲁木齐市,2023-06-16,-2.534440901359103,2.5753709053149088,0,0.0
克拉玛依市,2023-06-16,1.056520563001467,3.698276885226156,0,0.0
吐鲁番市,2023-06-16,-3.6689607760663367,2.5694964358596395,0,0.0
哈密市,2023-06-16,-2.083882415045103,2.807096241692333,0,0.0
昌吉回族自治州,2023-06-16,-2.646243875909711,3.2308787031400312,0,0.0
博尔塔拉蒙古自治州,2023-06-16,-0.7526757023440194,1.9771264047345685,0,0.0
巴音郭楞蒙古自治州,2023-06-16,-1.116935882218641,1.365031909069878,0,0.0
阿克苏地区,2023-06-16,0.6038994844088403,1.7364504217527663,0,0.0
克孜勒苏柯尔克孜自治州,2023-06-16,-1.0332998067479453,0.806609540867774,0,0.0
喀什地区,2023-06-16,-1.504941971480411,0.9133270379724274,0,0.0
和田地区,2023-06-16,-1.6302970968529555,0.9576036918377484,0,0.0
伊犁哈萨克自治州,2023-06-16,-1.0963342909163405,1.5027757455134862,0,0.0
塔城地区,2023-06-16,-0.599084818574303,2.9310057484667755,0,0.0
阿勒泰地区,2023-06-16,-2.491567576357598,3.214878831478066,0,0.0
澳门特别行政区,2023-06-17,,,0,0.0
香港特别行政区,2023-06-17,0.319459921660151,1.0879819023615966,0,0.0
北京市,2023-06-17,1.0794724839701182,1.3588482270777342,0,0.0
上海市,2023-06-17,-2.292432921008245,0.1618766817695054,0,0.0
天津市,2023-06-17,1.0491661710801523,1.580503466666379,0,0.0
重庆市,2023-06-17,-2.015737461704976,0.7810072120578196,0,0.0
白沙黎族自治县,2023-06-17,1.167204670448399,1.9142484892217788,0,0.0
保亭黎族苗族自治县,2023-06-17,0.0533737540486178,1.3225305119771855,0,0.0
昌江黎族自治县,2023-06-17,1.066973758321101,2.067387179340391,0,0.0
澄迈县,2023-06-17,1.3806455076511384,1.6904025854198186,0,0.0
定安县,2023-06-17,0.8701224664428082,1.627252583916294,0,0.0
东方市,2023-06-17,0.9657724172075888,1.92532741529636,0,0.0
济源市,2023-06-17,-2.4001972309273008,1.7745344992535312,0,0.0
乐东黎族自治县,2023-06-17,0.1573007594522337,1.3911853351756387,0,0.0
临高县,2023-06-17,1.240100371607891,1.927758090635065,0,0.0
陵水黎族自治县,2023-06-17,0.0892426883685075,1.3094659388475756,0,0.0
潜江市,2023-06-17,-1.0343992043503685,1.262866357188569,0,0.0
琼海市,2023-06-17,0.4477205047665187,1.4749144039440514,0,0.0
琼中黎族苗族自治县,2023-06-17,1.0812705210124385,1.559993584387953,0,0.0
神农架林区,2023-06-17,-0.6911168593431292,1.0201965923086151,0,0.0
台湾省,2023-06-17,0.1847557645549109,0.7110306741988717,0,0.0
天门市,2023-06-17,-1.3726599308473268,1.1127629613639438,0,0.0
屯昌县,2023-06-17,1.2405911800688685,1.7762116244689206,0,0.0
万宁市,2023-06-17,0.2073020966537875,1.3435534527282065,0,0.0
文昌市,2023-06-17,0.5185890492249889,1.3825159689758817,0,0.0
五指山市,2023-06-17,0.5969191555221052,1.2763585273229316,0,0.0
仙桃市,2023-06-17,-1.4940519455603043,1.1236342918663798,0,0.0
石家庄市,2023-06-17,1.4844608261720147,1.6180010962033178,0,0.0
唐山市,2023-06-17,-0.4843689826774309,1.0275209187995231,0,0.0
秦皇岛市,2023-06-17,-1.2419527471799086,0.650232252045637,0,0.0
邯郸市,2023-06-17,0.0978142015455532,1.7322308329534528,0,0.0
邢台市,2023-06-17,0.5595942234565356,1.9063980523886788,0,0.0
保定市,2023-06-17,1.733897624464639,1.6107304828432103,1,0.12316714162142861
张家口市,2023-06-17,0.6974557355818884,1.577632269893965,0,0.0
承德市,2023-06-17,0.6322841339990202,1.4081528428159924,0,0.0
沧州市,2023-06-17,2.3064412090809334,2.1762590610135275,1,0.1301821480674059
廊坊市,2023-06-17,1.3243288314936803,1.8815516304795628,0,0.0
衡水市,2023-06-17,1.700182473732866,2.398451398335101,0,0.0
太原市,2023-06-17,-0.6047095978859147,1.1199335769939198,0,0.0
大同市,2023-06-17,0.942921335000756,1.2720320289761164,0,0.0
阳泉市,2023-06-17,0.306262090593691,1.141827315684682,0,0.0
长治市,2023-06-17,-1.9637199281563549,0.9862044280510738,0,0.0
晋城市,2023-06-17,-2.342932191875152,1.4487472847838214,0,0.0
朔州市,2023-06-17,1.6189262079625235,1.4925943748502304,1,0.12633183311229312
晋中市,2023-06-17,-1.453898027785474,0.997236273386118,0,0.0
运城市,2023-06-17,-2.7160521720276307,1.495913863070265,0,0.0
忻州市,2023-06-17,0.1583758366622039,1.3319299551619446,0,0.0
临汾市,2023-06-17,-2.319979835995616,1.2320781488335872,0,0.0
吕梁市,2023-06-17,-1.8467803521257495,1.4443558110789856,0,0.0
沈阳市,2023-06-17,-0.1138248696759944,1.2126520061780546,0,0.0
大连市,2023-06-17,-2.0293787102736864,-0.6671436397053903,0,0.0
鞍山市,2023-06-17,-1.9985372080504824,0.0773132234478912,0,0.0
抚顺市,2023-06-17,-0.1909294193978752,0.5086648139524031,0,0.0
本溪市,2023-06-17,-1.401167611122137,0.1116153562252026,0,0.0
丹东市,2023-06-17,-2.4443011334538856,-0.419802391589796,0,0.0
锦州市,2023-06-17,-0.926657138358422,0.808161660583721,0,0.0
营口市,2023-06-17,-1.5764846945533575,0.1535913094976187,0,0.0
阜新市,2023-06-17,0.2633482297222542,1.3025140203300836,0,0.0
辽阳市,2023-06-17,-1.8997247229798333,0.5599580215811777,0,0.0
盘锦市,2023-06-17,-0.446430992783398,0.4639979571627971,0,0.0
铁岭市,2023-06-17,1.0381363822115617,1.3123461213915566,0,0.0
朝阳市,2023-06-17,0.4560832913593167,1.9835489856502608,0,0.0
葫芦岛市,2023-06-17,-2.034820194596435,1.1110554346656571,0,0.0
长春市,2023-06-17,0.9383756722413032,2.0852542608529494,0,0.0
吉林市,2023-06-17,1.153621220585869,1.0963457358864928,1,0.057275484699376156
四平市,2023-06-17,1.591035280938744,1.8192137549560343,0,0.0
辽源市,2023-06-17,1.2493737832362477,1.483182657420855,0,0.0
通化市,2023-06-17,0.9699003851699216,0.6093940972859107,1,0.36050628788401096
白山市,2023-06-17,2.0035904485020453,0.5061420742007507,1,1.4974483743012945
松原市,2023-06-17,1.3692208305243092,2.3449977253559378,0,0.0
白城市,2023-06-17,1.465317367644673,2.449207199621091,0,0.0
延边朝鲜族自治州,2023-06-17,1.504342950870571,0.4207314266957456,1,1.0836115241748254
哈尔滨市,2023-06-17,-2.585329072271952,2.019459261787975,0,0.0
齐齐哈尔市,2023-06-17,-2.30038289199803,2.972259320717177,0,0.0
鸡西市,2023-06-17,-2.9174272836895465,0.8348816786825416,0,0.0
鹤岗市,2023-06-17,-2.9743973397671493,1.9724044810935173,0,0.0
双鸭山市,2023-06-17,-3.6911736332931167,1.526863990920618,0,0.0
大庆市,2023-06-17,-1.1446941104463555,2.1513182891483624,0,0.0
伊春市,2023-06-17,-3.304365462096616,1.998165367796262,0,0.0
佳木斯市,2023-06-17,-3.875122868432239,1.839331103003028,0,0.0
七台河市,2023-06-17,-3.743717634947405,1.413728622601096,0,0.0
牡丹江市,2023-06-17,-2.0041581462925784,1.0033753964542744,0,0.0
黑河市,2023-06-17,-2.6946486829393663,2.712666933176368,0,0.0
绥化市,2023-06-17,-2.232065299253202,2.7577492459561896,0,0.0
大兴安岭地区,2023-06-17,-2.308871816215575,2.4201987310092146,0,0.0
南京市,2023-06-17,-1.746343942567993,0.6256330731895446,0,0.0
无锡市,2023-06-17,-2.1995874760506915,0.3677637905151351,0,0.0
徐州市,2023-06-17,-1.0582334750457854,1.205500408388425,0,0.0
常州市,2023-06-17,-1.9504145707683345,0.5530670435234708,0,0.0
苏州市,2023-06-17,-2.2831726418233598,0.5242233551574044,0,0.0
南通市,2023-06-17,-1.93169001841396,-0.0439642069387181,0,0.0
连云港市,2023-06-17,-1.084513977456215,0.6431418668491582,0,0.0
淮安市,2023-06-17,-1.868895570052512,0.7076892247337421,0,0.0
盐城市,2023-06-17,-1.4258203297751173,0.1594146974343716,0,0.0
扬州市,2023-06-17,-1.92810341735272,0.6198221863806923,0,0.0
镇江市,2023-06-17,-1.8948402302280412,0.6316105442013144,0,0.0
泰州市,2023-06-17,-1.6780127848539017,0.5908480320486321,0,0.0
宿迁市,2023-06-17,-1.6826698721964028,0.9184899303900824,0,0.0
杭州市,2023-06-17,-2.133522926576628,0.6920212316975162,0,0.0
宁波市,2023-06-17,-2.083441956819904,0.7943698096770618,0,0.0
温州市,2023-06-17,-0.7589440181640938,0.8612263926523589,0,0.0
嘉兴市,2023-06-17,-2.523162348611141,0.518533544841294,0,0.0
湖州市,2023-06-17,-1.7844359561100909,0.8803385379462905,0,0.0
绍兴市,2023-06-17,-1.8938501874628455,1.0398886251402986,0,0.0
金华市,2023-06-17,-1.346266718755171,0.8754492335890334,0,0.0
衢州市,2023-06-17,-1.3181994160101451,0.8027898586199094,0,0.0
舟山市,2023-06-17,-2.3806388097155207,-0.2298738129759343,0,0.0
台州市,2023-06-17,-1.1597927128130046,0.9077241562662204,0,0.0
丽水市,2023-06-17,-0.905056376049231,1.0473022772549292,0,0.0
合肥市,2023-06-17,-1.7355590606147793,1.037796246221102,0,0.0
芜湖市,2023-06-17,-1.6991554028822264,0.867056482922714,0,0.0
蚌埠市,2023-06-17,-1.2521747121693425,1.1687411256613058,0,0.0
淮南市,2023-06-17,-1.1142363362356065,1.0640771596296603,0,0.0
马鞍山市,2023-06-17,-1.7130699619692145,0.810707603309086,0,0.0
淮北市,2023-06-17,-0.9791014136045249,1.5350206922446517,0,0.0
铜陵市,2023-06-17,-1.5803914876292673,0.9149155619396218,0,0.0
安庆市,2023-06-17,-2.0510541082581284,0.8812967784426319,0,0.0
黄山市,2023-06-17,-1.532956043182974,0.9097761817513782,0,0.0
滁州市,2023-06-17,-1.5720033556591844,0.7563504674890976,0,0.0
阜阳市,2023-06-17,-1.4997928132360985,1.4482356301041068,0,0.0
宿州市,2023-06-17,-1.0867500577336813,1.2948936999405931,0,0.0
六安市,2023-06-17,-1.4473804471806844,0.8720206766332912,0,0.0
亳州市,2023-06-17,-1.1140032353108822,1.5907585575803107,0,0.0
池州市,2023-06-17,-1.5031432542084993,0.8899198326636584,0,0.0
宣城市,2023-06-17,-1.2263955526260766,0.9415991771300872,0,0.0
福州市,2023-06-17,0.0355291165412019,0.9573654552013996,0,0.0
厦门市,2023-06-17,0.1817717952581894,1.1213893893600408,0,0.0
莆田市,2023-06-17,0.4080659440392615,1.196605622989353,0,0.0
三明市,2023-06-17,-0.3531136531486361,1.002021678596433,0,0.0
泉州市,2023-06-17,0.3704441678215708,1.0647664624008395,0,0.0
漳州市,2023-06-17,0.407876793259998,1.0732442431210272,0,0.0
南平市,2023-06-17,-1.0864931270424592,0.810889704444204,0,0.0
龙岩市,2023-06-17,0.4076060124563234,1.0575123992625697,0,0.0
宁德市,2023-06-17,-0.8036892402694988,0.937368469023422,0,0.0
南昌市,2023-06-17,-1.7596679040908931,1.1205877127974613,0,0.0
景德镇市,2023-06-17,-1.9926514322956488,1.0893480756362586,0,0.0
萍乡市,2023-06-17,0.541575934574329,1.0646763924335594,0,0.0
九江市,2023-06-17,-1.9103205020670015,0.8871446872988329,0,0.0
新余市,2023-06-17,-0.21140491071883,1.0548323343676451,0,0.0
鹰潭市,2023-06-17,-0.9875990319786824,1.0970034816859342,0,0.0
赣州市,2023-06-17,0.1084753474305522,1.1102866182604172,0,0.0
吉安市,2023-06-17,0.3417858672876157,1.0887023213653098,0,0.0
宜春市,2023-06-17,-0.8424694559000194,1.077187014343972,0,0.0
抚州市,2023-06-17,-0.4364369499682681,1.0517452869720865,0,0.0
上饶市,2023-06-17,-1.600610524678299,0.918707527760056,0,0.0
济南市,2023-06-17,-0.9698923147658932,1.6482094901172546,0,0.0
青岛市,2023-06-17,-2.716274341871124,-0.0547635321728293,0,0.0
淄博市,2023-06-17,-1.0938696498910794,1.4531508142775615,0,0.0
枣庄市,2023-06-17,-0.4420486475376961,1.2320922797725886,0,0.0
东营市,2023-06-17,-0.40821856419997,1.104711936161228,0,0.0
烟台市,2023-06-17,-2.5305821771847867,0.0227775934834761,0,0.0
潍坊市,2023-06-17,-1.662369154936698,0.8868662984327259,0,0.0
济宁市,2023-06-17,-0.0459320822734206,1.5954601766584628,0,0.0
泰安市,2023-06-17,-0.4248887320194399,1.3960719119546392,0,0.0
威海市,2023-06-17,-2.2247643664577232,-0.4079741886612726,0,0.0
日照市,2023-06-17,-0.6142383830761595,0.2759203303832972,0,0.0
临沂市,2023-06-17,-0.339464976914865,0.716572890230717,0,0.0
德州市,2023-06-17,0.3024059468010449,2.297937831065181,0,0.0
聊城市,2023-06-17,-0.4303206904724845,2.292298935803621,0,0.0
滨州市,2023-06-17,0.0364276608204079,1.9603725551694768,0,0.0
菏泽市,2023-06-17,-0.2136780792392585,1.955820251174916,0,0.0
郑州市,2023-06-17,-1.810544157661308,1.5681339130530418,0,0.0
开封市,2023-06-17,-1.1367493202583638,1.7777671484550457,0,0.0
洛阳市,2023-06-17,-2.753340231399463,1.1221439913328948,0,0.0
平顶山市,2023-06-17,-2.8103091849663144,1.3875563719969903,0,0.0
安阳市,2023-06-17,-0.5194435146944905,1.658365801088838,0,0.0
鹤壁市,2023-06-17,-0.2605506082180824,1.8413017892854608,0,0.0
新乡市,2023-06-17,-0.6581341375477088,1.654661805507208,0,0.0
焦作市,2023-06-17,-1.0203175549056525,1.778241131548972,0,0.0
濮阳市,2023-06-17,-0.1930545910542527,2.304125337562109,0,0.0
许昌市,2023-06-17,-2.737608099080333,1.8964282474918503,0,0.0
漯河市,2023-06-17,-2.903373324344692,1.7683982648275267,0,0.0
三门峡市,2023-06-17,-2.6825685777026878,0.9392589199931372,0,0.0
南阳市,2023-06-17,-2.9205790475651057,1.2820958986316884,0,0.0
商丘市,2023-06-17,-0.8813979718311344,1.600360573985381,0,0.0
信阳市,2023-06-17,-1.761189612328966,1.0634957474329343,0,0.0
周口市,2023-06-17,-2.2823886348042244,1.5976147759750396,0,0.0
驻马店市,2023-06-17,-2.685456855866434,1.2012612937910654,0,0.0
武汉市,2023-06-17,-1.7849687479661824,0.9582206121868172,0,0.0
黄石市,2023-06-17,-2.6080290461813966,0.8496358375780513,0,0.0
十堰市,2023-06-17,-3.0944690802367987,1.1556519818083122,0,0.0
宜昌市,2023-06-17,-1.314834165285497,1.0463890934745623,0,0.0
襄阳市,2023-06-17,-3.165851472019998,1.197832530812638,0,0.0
鄂州市,2023-06-17,-2.512281046815616,0.917002871480464,0,0.0
荆门市,2023-06-17,-2.724373103092624,1.0463861226400617,0,0.0
孝感市,2023-06-17,-1.5486828429276225,0.8894393495578373,0,0.0
荆州市,2023-06-17,-0.9909990946833602,0.983522860550781,0,0.0
黄冈市,2023-06-17,-1.562304910000652,0.7964447283956686,0,0.0
咸宁市,2023-06-17,-1.2996936908859915,0.969642772892288,0,0.0
随州市,2023-06-17,-2.969470680784223,0.9694892694186962,0,0.0
恩施土家族苗族自治州,2023-06-17,-1.215843649201222,1.0517391255224489,0,0.0
长沙市,2023-06-17,-0.0912766205786432,1.1889966542959238,0,0.0
株洲市,2023-06-17,1.2340177111270023,1.089501714836459,1,0.14451599629054335
湘潭市,2023-06-17,1.501951128584711,1.3756514924943064,1,0.1262996360904045
衡阳市,2023-06-17,1.2410170825415143,1.2374218101867391,1,0.003595272354775192
邵阳市,2023-06-17,1.17217545670173,1.1057890096263514,1,0.06638644707537855
岳阳市,2023-06-17,-0.370900105736677,1.1555556228856585,0,0.0
常德市,2023-06-17,-0.6205234616688848,0.9951328666795938,0,0.0
张家界市,2023-06-17,-1.1552494677591554,1.108990270989887,0,0.0
益阳市,2023-06-17,0.3705139937531783,1.232972422547061,0,0.0
郴州市,2023-06-17,1.121130493839484,1.1805683542589207,0,0.0
永州市,2023-06-17,0.9124385236666476,1.0313542494225318,0,0.0
怀化市,2023-06-17,0.7804708860962748,1.1274505341366012,0,0.0
娄底市,2023-06-17,0.8548312093127741,1.1848541211036547,0,0.0
湘西土家族苗族自治州,2023-06-17,-1.2478687641096542,1.1467549845232288,0,0.0
广州市,2023-06-17,-0.2706395276853328,1.091087854741676,0,0.0
韶关市,2023-06-17,0.344991555257927,1.0506289787399865,0,0.0
深圳市,2023-06-17,0.24533925438595,1.0415287503722537,0,0.0
珠海市,2023-06-17,0.2800924886633922,1.120826482931566,0,0.0
汕头市,2023-06-17,0.50212125126167,1.1255921891548522,0,0.0
佛山市,2023-06-17,-0.0286455195767381,1.214121014304944,0,0.0
江门市,2023-06-17,0.4369111208347362,1.283182937501435,0,0.0
湛江市,2023-06-17,1.2844454786288004,1.503554028363015,0,0.0
茂名市,2023-06-17,0.7678235616117135,1.1708972404415043,0,0.0
肇庆市,2023-06-17,0.6622803986376518,0.9831955431915002,0,0.0
惠州市,2023-06-17,-0.0677319459313103,1.0889385266669156,0,0.0
梅州市,2023-06-17,0.0133904090524197,1.065857128217994,0,0.0
汕尾市,2023-06-17,0.2071381856204617,1.0542212116293228,0,0.0
河源市,2023-06-17,-0.2227689958807879,1.1319686057445295,0,0.0
阳江市,2023-06-17,0.3767845773161546,1.2139374705594976,0,0.0
清远市,2023-06-17,0.3395848148638904,0.9315930562548784,0,0.0
东莞市,2023-06-17,0.0876963419474066,1.1896887042229585,0,0.0
中山市,2023-06-17,0.262313133551519,1.2474482271811185,0,0.0
潮州市,2023-06-17,0.5937970678941618,1.013201840545593,0,0.0
揭阳市,2023-06-17,0.3455870897957496,1.1457641782038397,0,0.0
云浮市,2023-06-17,0.6068964930524139,1.1611229056045094,0,0.0
三沙市,2023-06-17,,,0,0.0
海口市,2023-06-17,0.8919705940565912,1.442357915077273,0,0.0
三亚市,2023-06-17,-0.1887568333647031,1.4261339104193247,0,0.0
儋州市,2023-06-17,1.1300688963663,2.1657110309173246,0,0.0
成都市,2023-06-17,-1.4917457345482958,1.1914394597492477,0,0.0
自贡市,2023-06-17,-1.6384922363671706,1.0790411616309243,0,0.0
攀枝花市,2023-06-17,1.9170282435830792,1.4922698094780296,1,0.42475843410504965
泸州市,2023-06-17,-2.1976214026021985,1.1389250862681135,0,0.0
德阳市,2023-06-17,-1.2210987025964073,1.1627950920522547,0,0.0
绵阳市,2023-06-17,-1.7125681945077318,1.226228329430749,0,0.0
广元市,2023-06-17,-1.0925335556622215,1.1395252539760652,0,0.0
遂宁市,2023-06-17,-1.7720650916269598,1.0234137500698837,0,0.0
内江市,2023-06-17,-1.803797995741956,1.1169287129753496,0,0.0
乐山市,2023-06-17,-1.4259667548494337,1.1265534400744872,0,0.0
南充市,2023-06-17,-2.3681667415194703,1.1896856679810497,0,0.0
眉山市,2023-06-17,-1.5613356884964738,1.2302653477506975,0,0.0
宜宾市,2023-06-17,-1.6378028323420288,1.1826818041945566,0,0.0
广安市,2023-06-17,-2.8247283576139672,0.8991080075644703,0,0.0
达州市,2023-06-17,-1.932801690981588,0.955423494812266,0,0.0
雅安市,2023-06-17,-1.4650408674173256,1.1784369857349004,0,0.0
巴中市,2023-06-17,-1.489547036796452,1.1024154388337195,0,0.0
资阳市,2023-06-17,-1.7076876948830204,1.1629336269537345,0,0.0
阿坝藏族羌族自治州,2023-06-17,-1.1745485489609742,1.834700526755357,0,0.0
甘孜藏族自治州,2023-06-17,-2.3339672159286096,1.4684717603874309,0,0.0
凉山彝族自治州,2023-06-17,1.0546888745937668,1.4184662162597308,0,0.0
