region_name,date,temp_max_anomaly
澳门特别行政区,1994-05-25,
香港特别行政区,1994-05-25,1.6636840073923622
北京市,1994-05-25,-5.054133272252521
上海市,1994-05-25,-3.936496872329151
天津市,1994-05-25,-4.055177407723477
重庆市,1994-05-25,-1.8539895103340278
白沙黎族自治县,1994-05-25,2.1781663961925233
保亭黎族苗族自治县,1994-05-25,2.2922891278450983
昌江黎族自治县,1994-05-25,2.258827414985408
澄迈县,1994-05-25,1.9814567576628441
定安县,1994-05-25,2.1888518516009583
东方市,1994-05-25,2.701033050177692
济源市,1994-05-25,-0.678877997794153
乐东黎族自治县,1994-05-25,2.355153945910107
临高县,1994-05-25,1.3783410630559274
陵水黎族自治县,1994-05-25,1.722808103234005
潜江市,1994-05-25,-0.4784446749654272
琼海市,1994-05-25,1.9622287441776862
琼中黎族苗族自治县,1994-05-25,2.430390015371991
神农架林区,1994-05-25,-2.681294572909099
台湾省,1994-05-25,0.42534795292023375
天门市,1994-05-25,-0.829914990095574
屯昌县,1994-05-25,2.356117853495679
万宁市,1994-05-25,1.479582106980775
文昌市,1994-05-25,2.0407599259347506
五指山市,1994-05-25,2.2798652743011196
仙桃市,1994-05-25,-0.6064381650868995
石家庄市,1994-05-25,-4.612747613383927
唐山市,1994-05-25,-3.0822706538868374
秦皇岛市,1994-05-25,-2.68752948115711
邯郸市,1994-05-25,-5.509934472866359
邢台市,1994-05-25,-5.461629905542832
保定市,1994-05-25,-4.548486251710123
张家口市,1994-05-25,-8.426302180128308
承德市,1994-05-25,-6.618516800234932
沧州市,1994-05-25,-5.0218827320650306
廊坊市,1994-05-25,-4.531300638383097
衡水市,1994-05-25,-5.529242516049948
太原市,1994-05-25,-8.102640946053935
大同市,1994-05-25,-8.6286094574319
阳泉市,1994-05-25,-5.90039962648293
长治市,1994-05-25,-3.629623242835116
晋城市,1994-05-25,-2.1740436401232586
朔州市,1994-05-25,-9.285003393346473
晋中市,1994-05-25,-5.089457100310206
运城市,1994-05-25,-2.323373485031304
忻州市,1994-05-25,-8.840364538928773
临汾市,1994-05-25,-3.02955205750661
吕梁市,1994-05-25,-7.834191250649869
沈阳市,1994-05-25,-2.7302915082239423
大连市,1994-05-25,-3.325815053337447
鞍山市,1994-05-25,-2.66815523871227
抚顺市,1994-05-25,-3.0171122472455636
本溪市,1994-05-25,-2.9881193697669666
丹东市,1994-05-25,-2.590675799503998
锦州市,1994-05-25,-3.1607316539861436
营口市,1994-05-25,-4.282937395846432
阜新市,1994-05-25,-3.8318278862151907
辽阳市,1994-05-25,-3.0987647529111264
盘锦市,1994-05-25,-2.8908573092884495
铁岭市,1994-05-25,-2.4825744265339296
朝阳市,1994-05-25,-4.802564921506736
葫芦岛市,1994-05-25,-2.838291104496882
长春市,1994-05-25,-2.4318944087482812
吉林市,1994-05-25,-3.1838260780211094
四平市,1994-05-25,-2.678324618194285
辽源市,1994-05-25,-2.282775565421513
通化市,1994-05-25,-3.6195342193690934
