region_name,date,temp_max_anomaly
澳门特别行政区,2001-05-25,
香港特别行政区,2001-05-25,-1.1478467790808295
北京市,2001-05-25,0.6936449557765698
上海市,2001-05-25,-3.507885491774669
天津市,2001-05-25,2.1419866203797717
重庆市,2001-05-25,-6.58935275082213
白沙黎族自治县,2001-05-25,0.35497648922689606
保亭黎族苗族自治县,2001-05-25,-0.01506932030538266
昌江黎族自治县,2001-05-25,0.665632760831322
澄迈县,2001-05-25,0.04916173021351966
定安县,2001-05-25,-0.1034925272530387
东方市,2001-05-25,0.3686152701903538
济源市,2001-05-25,0.6551501729702949
乐东黎族自治县,2001-05-25,0.14834329747308672
临高县,2001-05-25,0.3585515614031536
陵水黎族自治县,2001-05-25,0.16705464071901588
潜江市,2001-05-25,-3.6956053068669874
琼海市,2001-05-25,-0.19970457537760922
琼中黎族苗族自治县,2001-05-25,-0.06460400885103468
神农架林区,2001-05-25,-7.18752031691943
台湾省,2001-05-25,-2.111296815313782
天门市,2001-05-25,-3.8761312673608757
屯昌县,2001-05-25,-0.12809188191001653
万宁市,2001-05-25,0.019199225492464222
文昌市,2001-05-25,-0.352917746377571
五指山市,2001-05-25,-0.003366369387649115
仙桃市,2001-05-25,-2.009578680002111
石家庄市,2001-05-25,1.7161816431341563
唐山市,2001-05-25,0.08981801876685225
秦皇岛市,2001-05-25,-0.9531322023290336
邯郸市,2001-05-25,1.5316320266793966
邢台市,2001-05-25,1.6915668318467887
保定市,2001-05-25,1.7150043187789095
张家口市,2001-05-25,-5.485610096377126
承德市,2001-05-25,-4.838859668453619
沧州市,2001-05-25,2.326474843952269
廊坊市,2001-05-25,2.401410701658719
衡水市,2001-05-25,2.016447720728628
太原市,2001-05-25,-1.8945944764152927
大同市,2001-05-25,-3.0406602161546417
阳泉市,2001-05-25,-0.34898471884161353
长治市,2001-05-25,-0.7643448878933476
晋城市,2001-05-25,-0.20795722252227478
朔州市,2001-05-25,-3.4058800711294346
晋中市,2001-05-25,-0.9475278047487166
运城市,2001-05-25,-1.9395343655060984
忻州市,2001-05-25,-2.9899844698181823
临汾市,2001-05-25,-1.7602910436378316
吕梁市,2001-05-25,-2.271965258885892
沈阳市,2001-05-25,-7.708038810401295
大连市,2001-05-25,-1.4339213603529721
鞍山市,2001-05-25,-2.732257796991597
抚顺市,2001-05-25,-7.099829391700382
本溪市,2001-05-25,-4.822159710263655
丹东市,2001-05-25,-2.4350002749550015
锦州市,2001-05-25,-3.804276018192269
营口市,2001-05-25,-3.646478175843505
阜新市,2001-05-25,-8.164841760184125
辽阳市,2001-05-25,-4.260722706862289
盘锦市,2001-05-25,-2.1433043694783436
铁岭市,2001-05-25,-9.630745729408204
朝阳市,2001-05-25,-3.6591053032377907
葫芦岛市,2001-05-25,-1.9586017998032546
长春市,2001-05-25,-10.629743018803913
吉林市,2001-05-25,-8.363117014561631
四平市,2001-05-25,-9.63993263671843
辽源市,2001-05-25,-9.0364541437297
通化市,2001-05-25,-5.535260404936526
白山市,2001-05-25,-4.778100534205048
松原市,2001-05-25,-8.361846666185226
白城市,2001-05-25,-5.3296879898820535
延边朝鲜族自治州,2001-05-25,-9.307311439354173
哈尔滨市,2001-05-25,-10.230117760301827
齐齐哈尔市,2001-05-25,-4.4210840907165725
鸡西市,2001-05-25,-8.722669118313563
鹤岗市,2001-05-25,-6.430860189202029
双鸭山市,2001-05-25,-7.10770083195181
大庆市,2001-05-25,-5.956535159742685
伊春市,2001-05-25,-5.923544365767821
佳木斯市,2001-05-25,-7.147835485724354
