region_name,date,temp_max_anomaly
澳门特别行政区,1999-05-25,
香港特别行政区,1999-05-25,-0.9368969598810359
北京市,1999-05-25,-4.70988553616176
上海市,1999-05-25,-5.627546634202748
天津市,1999-05-25,-5.179261725939572
重庆市,1999-05-25,-5.663184126574006
白沙黎族自治县,1999-05-25,0.46131021962475316
保亭黎族苗族自治县,1999-05-25,-0.26190582724483136
昌江黎族自治县,1999-05-25,-0.0048508555273514276
澄迈县,1999-05-25,0.9765564825097677
定安县,1999-05-25,0.13962447969985448
东方市,1999-05-25,-0.29031828242638014
济源市,1999-05-25,-5.132591456175227
乐东黎族自治县,1999-05-25,-0.4195668489825053
临高县,1999-05-25,1.0919893124088844
陵水黎族自治县,1999-05-25,-0.5825922413267328
潜江市,1999-05-25,-2.5791543021290337
琼海市,1999-05-25,-0.2174844107540963
琼中黎族苗族自治县,1999-05-25,0.2741958419872006
神农架林区,1999-05-25,-4.091344931255243
台湾省,1999-05-25,-0.7327262898078715
天门市,1999-05-25,-2.8742014431375438
屯昌县,1999-05-25,0.6116379179908442
万宁市,1999-05-25,-0.4529261131109692
文昌市,1999-05-25,-0.26122968315528894
五指山市,1999-05-25,0.0925621198832225
仙桃市,1999-05-25,-2.877422594713959
石家庄市,1999-05-25,-7.400090894677447
唐山市,1999-05-25,-4.575393224976139
秦皇岛市,1999-05-25,-3.878471550210122
邯郸市,1999-05-25,-6.708409733193143
邢台市,1999-05-25,-6.754706106431989
保定市,1999-05-25,-5.946874396964443
张家口市,1999-05-25,-6.674613183047352
承德市,1999-05-25,-5.256828240317258
沧州市,1999-05-25,-6.106618883261088
廊坊市,1999-05-25,-5.291795589791352
衡水市,1999-05-25,-6.691405467432954
太原市,1999-05-25,-7.725476180107183
大同市,1999-05-25,-8.273419058085949
阳泉市,1999-05-25,-7.0750522163395395
长治市,1999-05-25,-6.89451485528776
晋城市,1999-05-25,-5.435970959744509
朔州市,1999-05-25,-8.97680587680103
晋中市,1999-05-25,-8.233579017257789
运城市,1999-05-25,-7.288064524350215
忻州市,1999-05-25,-8.701808710652104
临汾市,1999-05-25,-7.185631465548223
吕梁市,1999-05-25,-8.839314520899038
沈阳市,1999-05-25,-0.8848519214135386
大连市,1999-05-25,-4.425094221923953
鞍山市,1999-05-25,-3.465010610358199
抚顺市,1999-05-25,-3.385591086255676
本溪市,1999-05-25,-3.8116331556908847
丹东市,1999-05-25,-3.2814752518317754
锦州市,1999-05-25,-0.7661267509095602
