region_name,date,temp_max_anomaly
澳门特别行政区,1988-05-25,
香港特别行政区,1988-05-25,-1.0601579414129922
北京市,1988-05-25,-5.095744300446185
上海市,1988-05-25,-6.981000139076688
天津市,1988-05-25,-6.470399628181681
重庆市,1988-05-25,-4.2825437812402924
白沙黎族自治县,1988-05-25,3.621612203420156
保亭黎族苗族自治县,1988-05-25,2.8596917066018577
昌江黎族自治县,1988-05-25,3.5774713407763237
澄迈县,1988-05-25,3.7549996373345103
定安县,1988-05-25,3.3355280464829136
东方市,1988-05-25,3.10003100119264
济源市,1988-05-25,-3.533412107007301
乐东黎族自治县,1988-05-25,2.5786133524041226
临高县,1988-05-25,3.2294465556192975
陵水黎族自治县,1988-05-25,2.879247496737179
潜江市,1988-05-25,-2.0931803492227097
琼海市,1988-05-25,2.483961837845982
琼中黎族苗族自治县,1988-05-25,3.4360958075068098
神农架林区,1988-05-25,-3.3684784158275853
台湾省,1988-05-25,-0.43690994088067114
天门市,1988-05-25,-1.9214469803400327
屯昌县,1988-05-25,3.9245708179612
万宁市,1988-05-25,2.607582988196789
文昌市,1988-05-25,2.6735793035213646
五指山市,1988-05-25,2.807690972733461
仙桃市,1988-05-25,-2.0271222032503644
石家庄市,1988-05-25,-5.3890861864542146
唐山市,1988-05-25,-6.167800195460199
秦皇岛市,1988-05-25,-6.016838793600915
邯郸市,1988-05-25,-4.314675514893057
邢台市,1988-05-25,-4.565662504196752
保定市,1988-05-25,-5.0949570634939185
张家口市,1988-05-25,-4.34801963687984
承德市,1988-05-25,-4.948693508646837
沧州市,1988-05-25,-4.76844709584789
廊坊市,1988-05-25,-5.048446530974097
衡水市,1988-05-25,-3.6281430129717123
太原市,1988-05-25,-3.7565248695066167
大同市,1988-05-25,-4.189041632813467
阳泉市,1988-05-25,-5.432810775172957
长治市,1988-05-25,-4.255207934330468
晋城市,1988-05-25,-3.845690004567796
朔州市,1988-05-25,-3.2231768735861976
晋中市,1988-05-25,-4.71314689907253
运城市,1988-05-25,-2.889795374636723
忻州市,1988-05-25,-3.706507591328812
临汾市,1988-05-25,-3.522259364822048
吕梁市,1988-05-25,-3.2366539221427537
沈阳市,1988-05-25,-3.745331202030073
大连市,1988-05-25,-6.582652420621777
鞍山市,1988-05-25,-4.178451021393364
抚顺市,1988-05-25,-4.353588996570366
本溪市,1988-05-25,-3.9762388421884793
丹东市,1988-05-25,-4.374833532743654
锦州市,1988-05-25,-4.33748313479855
营口市,1988-05-25,-5.8233400684152805
阜新市,1988-05-25,-2.32749235578925
辽阳市,1988-05-25,-3.768265926728617
盘锦市,1988-05-25,-5.354761152277629
铁岭市,1988-05-25,-3.9337517571605716
朝阳市,1988-05-25,-2.875883781842159
葫芦岛市,1988-05-25,-5.3424108525940674
长春市,1988-05-25,-4.335314565116818
吉林市,1988-05-25,-6.31149412232898
四平市,1988-05-25,-3.2400168967208742
辽源市,1988-05-25,-4.132269257268341
通化市,1988-05-25,-5.1071080814179375
白山市,1988-05-25,-6.836987060491888
松原市,1988-05-25,-3.754941353178733
白城市,1988-05-25,-3.5989969821132988
延边朝鲜族自治州,1988-05-25,-7.936089315273609
哈尔滨市,1988-05-25,-10.215064153759515
齐齐哈尔市,1988-05-25,-6.450172031856994
鸡西市,1988-05-25,-13.980995292946686
鹤岗市,1988-05-25,-13.961355759592315
双鸭山市,1988-05-25,-13.9484543249077
大庆市,1988-05-25,-6.571192623136334
伊春市,1988-05-25,-13.068558670648954
佳木斯市,1988-05-25,-12.225607437589295
七台河市,1988-05-25,-13.017932778275014
牡丹江市,1988-05-25,-11.856041159307784
黑河市,1988-05-25,-10.094996511666896
绥化市,1988-05-25,-9.560385134799812
大兴安岭地区,1988-05-25,-4.703840890743958
南京市,1988-05-25,-4.620354104121663
