region_name,date,temp_max_anomaly
澳门特别行政区,1992-05-25,
香港特别行政区,1992-05-25,-3.7691819815287886
北京市,1992-05-25,-2.7423673186937734
上海市,1992-05-25,-4.275498808593731
天津市,1992-05-25,-5.878356370146086
重庆市,1992-05-25,-5.688798833829409
白沙黎族自治县,1992-05-25,-1.3281958061490506
保亭黎族苗族自治县,1992-05-25,-1.3243770222665745
昌江黎族自治县,1992-05-25,-1.2448154432501148
澄迈县,1992-05-25,-1.3861206019233165
定安县,1992-05-25,-1.2951623796868326
东方市,1992-05-25,-0.757581298339634
济源市,1992-05-25,-1.6447704926084867
乐东黎族自治县,1992-05-25,-0.9190050347110308
临高县,1992-05-25,-2.1608556928343425
陵水黎族自治县,1992-05-25,-1.5045071549687847
潜江市,1992-05-25,-1.040131394950894
琼海市,1992-05-25,-1.3175872183192467
琼中黎族苗族自治县,1992-05-25,-1.308040830057294
神农架林区,1992-05-25,-2.8628836947347835
台湾省,1992-05-25,-2.7423146953876874
天门市,1992-05-25,-0.40983723123020255
屯昌县,1992-05-25,-1.0917561642434244
万宁市,1992-05-25,-1.4024285333697364
文昌市,1992-05-25,-1.5825412039897202
五指山市,1992-05-25,-1.2020701742741586
仙桃市,1992-05-25,-0.9232650108011029
石家庄市,1992-05-25,-3.4772595696772797
唐山市,1992-05-25,-4.298987849164476
秦皇岛市,1992-05-25,-4.747613164680402
邯郸市,1992-05-25,-2.775378513450711
邢台市,1992-05-25,-3.060963157762256
保定市,1992-05-25,-3.4865476883898303
张家口市,1992-05-25,-3.9437681849516757
承德市,1992-05-25,-4.25594336425706
沧州市,1992-05-25,-5.800945592895104
廊坊市,1992-05-25,-4.183547060824285
衡水市,1992-05-25,-3.3785105552086065
太原市,1992-05-25,-1.6006972135525146
大同市,1992-05-25,-3.1263681405041694
阳泉市,1992-05-25,-3.658221839116319
长治市,1992-05-25,-2.559389828443834
晋城市,1992-05-25,-1.7699342281974069
朔州市,1992-05-25,-1.7655867630947775
晋中市,1992-05-25,-2.4971652950809826
运城市,1992-05-25,1.5799128439638466
忻州市,1992-05-25,-1.5033911306983576
临汾市,1992-05-25,-0.01128506304453225
吕梁市,1992-05-25,-0.640383833047693
沈阳市,1992-05-25,-6.2486254400356955
大连市,1992-05-25,-5.934121452431857
鞍山市,1992-05-25,-5.867423495427339
抚顺市,1992-05-25,-8.102842395754617
本溪市,1992-05-25,-7.675830813448883
丹东市,1992-05-25,-6.086274269778158
锦州市,1992-05-25,-4.72298570358603
营口市,1992-05-25,-6.2049408323514825
阜新市,1992-05-25,-5.804013910117458
辽阳市,1992-05-25,-6.585207889579447
盘锦市,1992-05-25,-4.759962674401649
铁岭市,1992-05-25,-6.83658820970976
朝阳市,1992-05-25,-5.161284856230438
葫芦岛市,1992-05-25,-4.358158740055394
长春市,1992-05-25,-6.11902459712562
吉林市,1992-05-25,-8.796737548314283
四平市,1992-05-25,-6.825677665209568
辽源市,1992-05-25,-7.9113080113213385
通化市,1992-05-25,-9.401998263918909
白山市,1992-05-25,-11.21334847495738
松原市,1992-05-25,-5.988961022142327
白城市,1992-05-25,-5.361152908662142
延边朝鲜族自治州,1992-05-25,-10.659990767308068
哈尔滨市,1992-05-25,-5.09985320335614
齐齐哈尔市,1992-05-25,-0.23855495949137762
鸡西市,1992-05-25,-9.777320143239084
鹤岗市,1992-05-25,-3.14555549794175
双鸭山市,1992-05-25,-7.482452526702819
大庆市,1992-05-25,-2.877377718626878
伊春市,1992-05-25,-1.4361118363008885
佳木斯市,1992-05-25,-5.625298066323296
七台河市,1992-05-25,-8.211911492704196
牡丹江市,1992-05-25,-10.196328806126662
黑河市,1992-05-25,2.110691437066844
绥化市,1992-05-25,-1.3317214821569436
大兴安岭地区,1992-05-25,5.819153745223268
南京市,1992-05-25,-2.2768061355598768
无锡市,1992-05-25,-2.9725215737459223
徐州市,1992-05-25,-2.968444074497633
常州市,1992-05-25,-2.5169685543226805
苏州市,1992-05-25,-2.995661835022929
南通市,1992-05-25,-4.740947735901045
连云港市,1992-05-25,-5.260245909461947
淮安市,1992-05-25,-3.8869836775318127
盐城市,1992-05-25,-5.264408750903083
扬州市,1992-05-25,-3.6834390264877293
镇江市,1992-05-25,-2.8107456185738613
泰州市,1992-05-25,-3.701324006987619
宿迁市,1992-05-25,-3.8416388825487218
杭州市,1992-05-25,-1.941138529690015
宁波市,1992-05-25,-2.8221776288708256
温州市,1992-05-25,-3.010024828737155
嘉兴市,1992-05-25,-3.196852137925049
湖州市,1992-05-25,-1.9585760672997807
绍兴市,1992-05-25,-2.0855003601726203
金华市,1992-05-25,-2.207937816432736
衢州市,1992-05-25,-1.4666928727233994
舟山市,1992-05-25,-5.006489010588421
台州市,1992-05-25,-2.222963604267818
丽水市,1992-05-25,-2.3766188652127234
合肥市,1992-05-25,-0.9440105554416149
芜湖市,1992-05-25,-1.130868075890561
蚌埠市,1992-05-25,-2.1604801393214714
淮南市,1992-05-25,-1.1874005864316715
马鞍山市,1992-05-25,-1.4960450725778607
淮北市,1992-05-25,-1.4562810922581768
铜陵市,1992-05-25,-0.7968179370645601
安庆市,1992-05-25,-1.0654015224102302
黄山市,1992-05-25,-1.1750448076635216
滁州市,1992-05-25,-2.6266129737413806
阜阳市,1992-05-25,-0.43113471731586017
宿州市,1992-05-25,-2.2576268630138614
六安市,1992-05-25,-0.5369547607409402
亳州市,1992-05-25,-1.1152663338366544
池州市,1992-05-25,-1.133350279604457
宣城市,1992-05-25,-1.6085039612684398
福州市,1992-05-25,-5.795380481754666
厦门市,1992-05-25,-3.070002909353832
莆田市,1992-05-25,-5.306174825293741
三明市,1992-05-25,-7.074270255428157
泉州市,1992-05-25,-4.154167901190949
漳州市,1992-05-25,-3.0191115793990875
南平市,1992-05-25,-5.411735968527271
龙岩市,1992-05-25,-5.2899087905303475
宁德市,1992-05-25,-3.5806203610070924
南昌市,1992-05-25,-2.4426362856971764
景德镇市,1992-05-25,-0.9198260199204
萍乡市,1992-05-25,-5.458254282524575
九江市,1992-05-25,-1.6921497638745429
新余市,1992-05-25,-4.539069806175267
鹰潭市,1992-05-25,-3.324905057099002
赣州市,1992-05-25,-7.680164321215212
吉安市,1992-05-25,-6.893127137325003
宜春市,1992-05-25,-3.3559826867098757
抚州市,1992-05-25,-6.036449412206782
上饶市,1992-05-25,-1.9105830671755015
济南市,1992-05-25,-4.3233179632079874
青岛市,1992-05-25,-4.779637546662325
淄博市,1992-05-25,-5.5211531915951575
枣庄市,1992-05-25,-2.7745308150744243
东营市,1992-05-25,-9.333154671774423
烟台市,1992-05-25,-8.376510384311349
潍坊市,1992-05-25,-5.869621743745114
济宁市,1992-05-25,-2.457801242309369
泰安市,1992-05-25,-3.095158796155392
威海市,1992-05-25,-8.361137686527641
日照市,1992-05-25,-4.067479227543753
临沂市,1992-05-25,-3.791189322829382
德州市,1992-05-25,-3.976901175467191
聊城市,1992-05-25,-2.665270209664211
滨州市,1992-05-25,-6.936821513652028
菏泽市,1992-05-25,-2.202721710407509
郑州市,1992-05-25,-1.2801771677405327
开封市,1992-05-25,-1.6041524914546166
洛阳市,1992-05-25,0.06256670842246947
平顶山市,1992-05-25,-0.6214904831295875
安阳市,1992-05-25,-2.5094153214401977
鹤壁市,1992-05-25,-2.207460949552214
新乡市,1992-05-25,-1.9801842756188144
焦作市,1992-05-25,-1.912443463682628
濮阳市,1992-05-25,-2.1260718090487103
许昌市,1992-05-25,-0.9598236916345328
漯河市,1992-05-25,-0.6481085073967385
三门峡市,1992-05-25,1.1248525430743186
南阳市,1992-05-25,0.16737224855591748
商丘市,1992-05-25,-1.8338416979102412
信阳市,1992-05-25,0.17231643609424552
周口市,1992-05-25,-1.1529267764603794
驻马店市,1992-05-25,0.11179813695311935
武汉市,1992-05-25,-0.7554592772654338
黄石市,1992-05-25,-1.1544105546562307
十堰市,1992-05-25,-1.2874192531838524
宜昌市,1992-05-25,-1.9424034408104518
襄阳市,1992-05-25,-0.13092266330973246
鄂州市,1992-05-25,-1.2043418176916099
荆门市,1992-05-25,-0.07335759797410546
孝感市,1992-05-25,0.11645422640440017
荆州市,1992-05-25,-1.6589762108347728
黄冈市,1992-05-25,-0.5927653619088744
咸宁市,1992-05-25,-1.6956508957465566
随州市,1992-05-25,0.3897030746170067
恩施土家族苗族自治州,1992-05-25,-3.603402948240724
长沙市,1992-05-25,-4.440599723730227
株洲市,1992-05-25,-6.039495442539383
湘潭市,1992-05-25,-6.08660485293872
衡阳市,1992-05-25,-7.420481123677757
邵阳市,1992-05-25,-6.425248197409253
岳阳市,1992-05-25,-2.630581436873804
常德市,1992-05-25,-3.2047705592764366
张家界市,1992-05-25,-2.614944913649037
益阳市,1992-05-25,-4.566914720336726
郴州市,1992-05-25,-7.399682882422152
永州市,1992-05-25,-7.472714821883098
怀化市,1992-05-25,-6.121815128427436
娄底市,1992-05-25,-6.3627065492507136
湘西土家族苗族自治州,1992-05-25,-4.271199496257278
广州市,1992-05-25,-5.498618303448641
韶关市,1992-05-25,-7.261025004723859
深圳市,1992-05-25,-3.932980985007589
珠海市,1992-05-25,-3.1781258843789004
汕头市,1992-05-25,-3.28767057140794
佛山市,1992-05-25,-4.886354732336159
江门市,1992-05-25,-3.310459780053286
湛江市,1992-05-25,-3.061699908997223
茂名市,1992-05-25,-4.193579278498678
肇庆市,1992-05-25,-5.569170016774834
惠州市,1992-05-25,-3.971594621519351
梅州市,1992-05-25,-4.266833399174846
汕尾市,1992-05-25,-2.4779734678727294
河源市,1992-05-25,-4.898263158652611
阳江市,1992-05-25,-2.93760318063644
清远市,1992-05-25,-6.937924178929002
东莞市,1992-05-25,-4.20968790892146
