region_name,date,temp_max_anomaly
澳门特别行政区,1993-05-25,
香港特别行政区,1993-05-25,-2.4911376036325343
北京市,1993-05-25,-2.1313441847732797
上海市,1993-05-25,-3.4845763272272308
天津市,1993-05-25,-3.019927970749734
重庆市,1993-05-25,-0.9396683236824082
白沙黎族自治县,1993-05-25,-2.855766071957728
保亭黎族苗族自治县,1993-05-25,-2.391683267281003
昌江黎族自治县,1993-05-25,-2.802811520737855
澄迈县,1993-05-25,-2.2536547519180274
定安县,1993-05-25,-0.9317552903620729
东方市,1993-05-25,-2.24494412796475
济源市,1993-05-25,-6.339686919070665
乐东黎族自治县,1993-05-25,-2.07747938237544
临高县,1993-05-25,-3.3357382189303557
陵水黎族自治县,1993-05-25,-1.6833244459668215
潜江市,1993-05-25,1.013861369038107
琼海市,1993-05-25,-0.6097396820578886
琼中黎族苗族自治县,1993-05-25,-1.5660387621584526
神农架林区,1993-05-25,-1.2348567829235435
台湾省,1993-05-25,-2.175554501331483
天门市,1993-05-25,0.7577144658714978
屯昌县,1993-05-25,-1.088237126884028
万宁市,1993-05-25,-1.2143702810875219
文昌市,1993-05-25,-2.3042528647323444
五指山市,1993-05-25,-2.5877022847978246
仙桃市,1993-05-25,0.6174563262509345
石家庄市,1993-05-25,-4.464583034422628
唐山市,1993-05-25,-1.6088535564113364
秦皇岛市,1993-05-25,-1.6317892125996174
邯郸市,1993-05-25,-5.469554993475249
邢台市,1993-05-25,-4.594196547460346
保定市,1993-05-25,-3.4800863951485503
张家口市,1993-05-25,-4.059477313336707
承德市,1993-05-25,-2.5040022767354984
沧州市,1993-05-25,-4.254287570783923
廊坊市,1993-05-25,-2.863546430191782
衡水市,1993-05-25,-3.6557034921679943
太原市,1993-05-25,-6.16829929268199
大同市,1993-05-25,-5.023667237279842
阳泉市,1993-05-25,-6.6923110304707585
长治市,1993-05-25,-6.7403210423873965
晋城市,1993-05-25,-5.423387489747757
朔州市,1993-05-25,-5.0032025807440235
晋中市,1993-05-25,-5.7340432911543004
运城市,1993-05-25,-5.530813202066184
忻州市,1993-05-25,-5.734689451950871
临汾市,1993-05-25,-4.065561018406385
吕梁市,1993-05-25,-4.210245932960934
沈阳市,1993-05-25,-4.814846814857731
大连市,1993-05-25,-3.428255015643895
鞍山市,1993-05-25,-3.772340561071452
抚顺市,1993-05-25,-6.618980769459199
本溪市,1993-05-25,-5.662013871922547
丹东市,1993-05-25,-4.043498397608641
锦州市,1993-05-25,-2.42704508064935
营口市,1993-05-25,-4.14716634733816
阜新市,1993-05-25,-2.886035299913406
辽阳市,1993-05-25,-4.550959367628206
盘锦市,1993-05-25,-2.6274198239597766
铁岭市,1993-05-25,-5.938567916598089
朝阳市,1993-05-25,-1.915673206095562
葫芦岛市,1993-05-25,-2.246301719076481
长春市,1993-05-25,-6.868007095225
吉林市,1993-05-25,-8.718072065435717
四平市,1993-05-25,-6.069108309087714
辽源市,1993-05-25,-6.868185498483253
通化市,1993-05-25,-7.678890433677989
白山市,1993-05-25,-9.300729137105577
松原市,1993-05-25,-6.306525395178735
白城市,1993-05-25,-5.426131870970234
延边朝鲜族自治州,1993-05-25,-8.830834052355675
哈尔滨市,1993-05-25,-9.36106186853337
齐齐哈尔市,1993-05-25,-4.853565607021594
鸡西市,1993-05-25,-8.914684265767432
鹤岗市,1993-05-25,-10.63013498830355
双鸭山市,1993-05-25,-10.317241905639413
大庆市,1993-05-25,-5.88058499213825
伊春市,1993-05-25,-10.003920790817986
佳木斯市,1993-05-25,-10.736495995835135
七台河市,1993-05-25,-10.017016403878566
牡丹江市,1993-05-25,-9.51226736266348
黑河市,1993-05-25,-5.304407928645279
绥化市,1993-05-25,-6.945748516216366
大兴安岭地区,1993-05-25,-2.722893478924316
南京市,1993-05-25,0.016832310191588817
无锡市,1993-05-25,-1.1974348933779382
徐州市,1993-05-25,-4.03314547984014
常州市,1993-05-25,-0.6493976302892612
苏州市,1993-05-25,-1.2222942533633905
南通市,1993-05-25,-1.4976352645140594
连云港市,1993-05-25,-4.245760523168531
淮安市,1993-05-25,-1.2489774839001733
盐城市,1993-05-25,-1.5981268979026062
扬州市,1993-05-25,-0.33772656084007124
镇江市,1993-05-25,-0.1733026346527069
泰州市,1993-05-25,-0.4185439655329404
宿迁市,1993-05-25,-2.491113240547115
杭州市,1993-05-25,-0.6552357316816675
宁波市,1993-05-25,-2.481538820781857
温州市,1993-05-25,-3.5956643403377306
嘉兴市,1993-05-25,-2.265919205975081
湖州市,1993-05-25,-0.7513045260656774
绍兴市,1993-05-25,-0.956279402642263
金华市,1993-05-25,-1.6344656167947917
衢州市,1993-05-25,-1.6301534149249441
舟山市,1993-05-25,-6.2209603847653945
台州市,1993-05-25,-2.596985249833743
丽水市,1993-05-25,-2.9158690667643974
合肥市,1993-05-25,0.363221454543428
芜湖市,1993-05-25,0.09167681677918793
蚌埠市,1993-05-25,-0.9452863284645581
淮南市,1993-05-25,-0.1377060222696116
马鞍山市,1993-05-25,0.07092417912567939
淮北市,1993-05-25,-2.857078291284097
铜陵市,1993-05-25,-0.023938243777894996
安庆市,1993-05-25,0.12558988697068685
黄山市,1993-05-25,0.018121187625048663
滁州市,1993-05-25,0.12585490996223925
阜阳市,1993-05-25,-1.6388294585995382
宿州市,1993-05-25,-2.9839040419551672
六安市,1993-05-25,0.4485318021158058
亳州市,1993-05-25,-2.432650189473179
池州市,1993-05-25,0.0921767978006045
宣城市,1993-05-25,0.1463591547882075
福州市,1993-05-25,-5.515028430301072
厦门市,1993-05-25,-6.872719646988834
莆田市,1993-05-25,-5.953547360731562
三明市,1993-05-25,-5.016560781062001
泉州市,1993-05-25,-6.835942474624492
漳州市,1993-05-25,-6.698828935339364
南平市,1993-05-25,-3.2297084547595922
龙岩市,1993-05-25,-6.527401672847816
宁德市,1993-05-25,-4.553949810636091
南昌市,1993-05-25,-1.7849011339245742
景德镇市,1993-05-25,-0.9720287879608378
萍乡市,1993-05-25,-1.8769917326592633
九江市,1993-05-25,-0.43895390772902587
新余市,1993-05-25,-2.066408164047779
鹰潭市,1993-05-25,-1.9779279270379249
赣州市,1993-05-25,-5.169573220814382
吉安市,1993-05-25,-3.5563333054271062
宜春市,1993-05-25,-1.5202931147143737
抚州市,1993-05-25,-2.797815135334176
上饶市,1993-05-25,-1.6478120953427435
济南市,1993-05-25,-5.54812399375351
青岛市,1993-05-25,-4.919295324260695
淄博市,1993-05-25,-6.2008922842193215
枣庄市,1993-05-25,-4.308846846985901
东营市,1993-05-25,-7.486062702395358
烟台市,1993-05-25,-6.621405345459799
潍坊市,1993-05-25,-5.716437085299965
济宁市,1993-05-25,-4.467035238540522
泰安市,1993-05-25,-4.872525247410508
威海市,1993-05-25,-7.217460190406253
日照市,1993-05-25,-5.3419718719261695
临沂市,1993-05-25,-4.694248571232901
德州市,1993-05-25,-4.651543533592907
聊城市,1993-05-25,-5.209710461010118
滨州市,1993-05-25,-5.930532114195948
菏泽市,1993-05-25,-5.710738234862109
郑州市,1993-05-25,-7.41426986988666
开封市,1993-05-25,-6.848840759480986
洛阳市,1993-05-25,-6.822552665368008
平顶山市,1993-05-25,-7.520534058396855
安阳市,1993-05-25,-6.613153023357434
鹤壁市,1993-05-25,-6.597344927967534
新乡市,1993-05-25,-6.897647607026329
焦作市,1993-05-25,-6.255979404585322
濮阳市,1993-05-25,-5.9859166642799195
许昌市,1993-05-25,-7.265583235728425
漯河市,1993-05-25,-6.494730724878103
三门峡市,1993-05-25,-5.035382445356884
南阳市,1993-05-25,-5.360515441341747
商丘市,1993-05-25,-5.181876460364457
信阳市,1993-05-25,-0.023698918963500404
周口市,1993-05-25,-5.016570625061796
驻马店市,1993-05-25,-4.379101972662543
武汉市,1993-05-25,-0.020038535934528312
黄石市,1993-05-25,-0.26836579853481624
十堰市,1993-05-25,-3.069576404001346
宜昌市,1993-05-25,0.5337312963744054
襄阳市,1993-05-25,-1.713763526797294
鄂州市,1993-05-25,-0.26407026637278364
荆门市,1993-05-25,0.1756410734377205
孝感市,1993-05-25,0.3474245780598899
荆州市,1993-05-25,0.7212403122491367
黄冈市,1993-05-25,0.19725629641824938
咸宁市,1993-05-25,0.05727246663340679
随州市,1993-05-25,-0.4227271021751591
恩施土家族苗族自治州,1993-05-25,0.6291497646674138
长沙市,1993-05-25,-0.5984819925184794
株洲市,1993-05-25,-2.098698323284598
湘潭市,1993-05-25,-1.1701393923027652
衡阳市,1993-05-25,-2.1028742815055423
邵阳市,1993-05-25,-0.46412024764572024
岳阳市,1993-05-25,0.2703366815274144
常德市,1993-05-25,0.9176441015194321
张家界市,1993-05-25,1.8779400212814217
益阳市,1993-05-25,0.6673809264457944
郴州市,1993-05-25,-3.922361818843857
永州市,1993-05-25,-1.8954868163188898
怀化市,1993-05-25,0.6458097601694668
娄底市,1993-05-25,-0.029706594806313547
湘西土家族苗族自治州,1993-05-25,1.639922854428569
广州市,1993-05-25,-4.11690173848184
韶关市,1993-05-25,-5.4316036480616
深圳市,1993-05-25,-3.1291601641225384
珠海市,1993-05-25,-1.7384318932004277
汕头市,1993-05-25,-4.7785718788646285
佛山市,1993-05-25,-2.8633510698770195
江门市,1993-05-25,-2.1822486036239823
湛江市,1993-05-25,-3.664613309664425
茂名市,1993-05-25,-2.7694769495383973
肇庆市,1993-05-25,-3.3642315808077754
惠州市,1993-05-25,-5.291830424939022
梅州市,1993-05-25,-5.517496687431347
汕尾市,1993-05-25,-5.241312585548712
河源市,1993-05-25,-5.489089443537367
阳江市,1993-05-25,-2.183935723192203
清远市,1993-05-25,-4.397150390526235
东莞市,1993-05-25,-3.7659665342789133
中山市,1993-05-25,-2.147223718212061
潮州市,1993-05-25,-5.595595651488672
揭阳市,1993-05-25,-5.451867591467998
云浮市,1993-05-25,-2.6185657499783055
三沙市,1993-05-25,
海口市,1993-05-25,-2.6479841984087926
三亚市,1993-05-25,-1.935255408234113
儋州市,1993-05-25,-3.1515929711273714
成都市,1993-05-25,-0.19147664538792952
自贡市,1993-05-25,-1.6101805567856715
攀枝花市,1993-05-25,3.7822898140311665
泸州市,1993-05-25,-2.879087812453566
德阳市,1993-05-25,0.4464290590455988
绵阳市,1993-05-25,0.14920955665510505
广元市,1993-05-25,-0.22413422765207613
遂宁市,1993-05-25,1.0899415427104913
内江市,1993-05-25,-0.742230330129626
乐山市,1993-05-25,-1.3504044345963102
南充市,1993-05-25,0.48452076932693444
眉山市,1993-05-25,-0.5045105962850265
宜宾市,1993-05-25,-2.8786816750869484
广安市,1993-05-25,-0.18741640538067017
达州市,1993-05-25,-1.5461685883901382
雅安市,1993-05-25,-1.6127236207472961
巴中市,1993-05-25,-1.0734644909450672
资阳市,1993-05-25,0.44002527557409365
阿坝藏族羌族自治州,1993-05-25,-4.173576824232022
甘孜藏族自治州,1993-05-25,-4.48838294262956
凉山彝族自治州,1993-05-25,0.33891257327298163
贵阳市,1993-05-25,0.2152572311864418
六盘水市,1993-05-25,-0.05893205031758342
遵义市,1993-05-25,-0.14868903910791786
安顺市,1993-05-25,0.9467723634955441
毕节市,1993-05-25,-1.5403933597852415
铜仁市,1993-05-25,1.1833229212698129
黔西南布依族苗族自治州,1993-05-25,0.936326668083538
黔东南苗族侗族自治州,1993-05-25,0.4720930183114227
黔南布依族苗族自治州,1993-05-25,0.5114166898481081
昆明市,1993-05-25,0.6658962555151611
曲靖市,1993-05-25,0.4560307723154722
玉溪市,1993-05-25,0.4294711202791994
保山市,1993-05-25,1.3826157414076796
昭通市,1993-05-25,-2.2112578827604317
丽江市,1993-05-25,2.2430589811897335
普洱市,1993-05-25,0.557471828637059
临沧市,1993-05-25,1.2451151279055672
楚雄彝族自治州,1993-05-25,1.6229420629716635
红河哈尼族彝族自治州,1993-05-25,0.10169020936845641
文山壮族苗族自治州,1993-05-25,0.34025177651962935
西双版纳傣族自治州,1993-05-25,-0.6643229670751651
大理白族自治州,1993-05-25,1.420781576470489
德宏傣族景颇族自治州,1993-05-25,0.8143869756912281
怒江傈僳族自治州,1993-05-25,0.5089230067862509
迪庆藏族自治州,1993-05-25,0.45229759466915453
西安市,1993-05-25,-2.175856843379499
铜川市,1993-05-25,-0.39469205494685156
宝鸡市,1993-05-25,-0.6178040947941277
咸阳市,1993-05-25,-0.5141457424336089
渭南市,1993-05-25,-1.9633922108342041
延安市,1993-05-25,-1.160064001753387
汉中市,1993-05-25,-2.4095207499160836
榆林市,1993-05-25,-2.5980317272125006
安康市,1993-05-25,-3.853418734044979
商洛市,1993-05-25,-3.3185657793669705
兰州市,1993-05-25,-8.10180320249418
嘉峪关市,1993-05-25,-3.494858634404899
金昌市,1993-05-25,-6.462550030429949
白银市,1993-05-25,-7.65703088104344
天水市,1993-05-25,-2.2980414429441467
武威市,1993-05-25,-5.431146798519784
张掖市,1993-05-25,-5.9131853299849375
平凉市,1993-05-25,-2.1271793149638825
酒泉市,1993-05-25,-2.9084149448783094
庆阳市,1993-05-25,-1.806877941301348
定西市,1993-05-25,-5.372957908155556
陇南市,1993-05-25,-1.6396539973589022
临夏回族自治州,1993-05-25,-7.958841736730546
甘南藏族自治州,1993-05-25,-5.442700345453012
西宁市,1993-05-25,-7.0313602603362355
海东市,1993-05-25,-7.0793250745485405
海北藏族自治州,1993-05-25,-8.325951084137566
黄南藏族自治州,1993-05-25,-7.046211743057623
海南藏族自治州,1993-05-25,-7.0965943245748875
果洛藏族自治州,1993-05-25,-7.442931472170905
玉树藏族自治州,1993-05-25,-5.283651553408582
海西蒙古族藏族自治州,1993-05-25,-4.3251776927444645
阿拉尔市,1993-05-25,-1.3826348668379644
北屯市,1993-05-25,-5.445189807024185
胡杨河市,1993-05-25,-3.9185879036184197
可克达拉市,1993-05-25,-5.171080308573572
昆玉市,1993-05-25,-0.6308330973181135
石河子市,1993-05-25,-4.980257401668794
双河市,1993-05-25,-2.5185636052751015
图木舒克市,1993-05-25,-0.12868478418542395
五家渠市,1993-05-25,-4.222702690624249
铁门关市,1993-05-25,-0.8271623347809047
新星市,1993-05-25,-0.8251384477936838
白杨市,1993-05-25,-5.981382594749945
呼和浩特市,1993-05-25,-3.5375510479580647
包头市,1993-05-25,-4.825472818351287
乌海市,1993-05-25,-2.9055685388584642
赤峰市,1993-05-25,-3.949996194364747
通辽市,1993-05-25,-4.334379110138322
鄂尔多斯市,1993-05-25,-3.05346552423568
呼伦贝尔市,1993-05-25,-3.7295496721191768
巴彦淖尔市,1993-05-25,-4.640617577603116
乌兰察布市,1993-05-25,-5.10338809588259
兴安盟,1993-05-25,-4.689552912401048
锡林郭勒盟,1993-05-25,-4.823124321381197
阿拉善盟,1993-05-25,-3.9691856887242167
南宁市,1993-05-25,-0.7915033127378521
柳州市,1993-05-25,-0.42598293672575593
桂林市,1993-05-25,-1.1323938195702574
梧州市,1993-05-25,-2.928784512242281
北海市,1993-05-25,-2.4494183103509535
防城港市,1993-05-25,-1.936397057624088
钦州市,1993-05-25,-1.9111338832075901
贵港市,1993-05-25,-1.9142825387817624
玉林市,1993-05-25,-2.0939489241635023
百色市,1993-05-25,0.20457906970148798
贺州市,1993-05-25,-2.434954191201218
河池市,1993-05-25,-0.1399647424650574
来宾市,1993-05-25,-0.9009080171906518
崇左市,1993-05-25,-1.7427836902076983
拉萨市,1993-05-25,-2.225201355784751
日喀则市,1993-05-25,-1.373182742262383
昌都市,1993-05-25,-4.200361724159235
林芝市,1993-05-25,-1.637582884583889
山南市,1993-05-25,-0.5545353082335467
那曲市,1993-05-25,-3.3304165408909414
阿里地区,1993-05-25,-1.3659959411423213
银川市,1993-05-25,-3.311862836473484
石嘴山市,1993-05-25,-2.383394296253627
吴忠市,1993-05-25,-5.035930805039186
固原市,1993-05-25,-3.94967351494795
中卫市,1993-05-25,-7.145661779910892
乌鲁木齐市,1993-05-25,-1.9494622312439134
克拉玛依市,1993-05-25,-3.9656003092142065
吐鲁番市,1993-05-25,0.07525412978462498
哈密市,1993-05-25,0.5112086988399902
昌吉回族自治州,1993-05-25,-0.9686877344226588
博尔塔拉蒙古自治州,1993-05-25,-2.7807350525889767
巴音郭楞蒙古自治州,1993-05-25,-0.740881979420152
阿克苏地区,1993-05-25,-1.3709627857995592
克孜勒苏柯尔克孜自治州,1993-05-25,-2.0928113440837155
喀什地区,1993-05-25,-0.6122619153040532
和田地区,1993-05-25,0.4184474138210277
伊犁哈萨克自治州,1993-05-25,-5.449667989157547
塔城地区,1993-05-25,-3.9874019937154586
阿勒泰地区,1993-05-25,-3.6099653088381594
澳门特别行政区,1993-05-26,
香港特别行政区,1993-05-26,-4.201723387577658
北京市,1993-05-26,0.7357355822169893
上海市,1993-05-26,-6.35103514864424
天津市,1993-05-26,0.32934232632967664
重庆市,1993-05-26,-5.1400547380446255
白沙黎族自治县,1993-05-26,-1.3661757154507868
保亭黎族苗族自治县,1993-05-26,-1.5360691960467427
昌江黎族自治县,1993-05-26,-1.3557355431486293
澄迈县,1993-05-26,-2.6857417814524496
定安县,1993-05-26,-2.0516335339055054
东方市,1993-05-26,-1.0307754445648385
济源市,1993-05-26,-5.118863215477944
乐东黎族自治县,1993-05-26,-1.1008548003168421
临高县,1993-05-26,-2.8150923318203027
陵水黎族自治县,1993-05-26,-1.2184850144920318
潜江市,1993-05-26,-3.8983814242367636
琼海市,1993-05-26,-1.5723121533776983
琼中黎族苗族自治县,1993-05-26,-1.7880847962743012
神农架林区,1993-05-26,-7.737949523497136
台湾省,1993-05-26,-4.032000915445309
天门市,1993-05-26,-3.9340385435680965
屯昌县,1993-05-26,-2.1962973891063733
万宁市,1993-05-26,-1.2198254695816289
文昌市,1993-05-26,-2.2063421303266573
五指山市,1993-05-26,-1.3932319114835714
仙桃市,1993-05-26,-3.4727308898940557
石家庄市,1993-05-26,-1.2344982775110722
唐山市,1993-05-26,0.5605971668857528
秦皇岛市,1993-05-26,0.7169355796230441
邯郸市,1993-05-26,-3.0865480900504743
邢台市,1993-05-26,-2.225994607510625
保定市,1993-05-26,-0.46965854487850933
张家口市,1993-05-26,-1.8907144330360701
承德市,1993-05-26,-0.5040421608471313
沧州市,1993-05-26,-1.0757063048972384
廊坊市,1993-05-26,0.3422031287326135
