region_name,date,temp_mean_anomaly
澳门特别行政区,1992-05-25,
香港特别行政区,1992-05-25,-3.003013084785003
北京市,1992-05-25,-3.9372330312996944
上海市,1992-05-25,-6.037597362097284
天津市,1992-05-25,-6.237149290014628
重庆市,1992-05-25,-5.506934714324565
白沙黎族自治县,1992-05-25,-0.9143746568867428
保亭黎族苗族自治县,1992-05-25,-0.6748462743474839
昌江黎族自治县,1992-05-25,-0.933794557215613
澄迈县,1992-05-25,-1.5943581067452577
定安县,1992-05-25,-1.3261697762199134
东方市,1992-05-25,-0.6850558404455853
济源市,1992-05-25,-3.2610645041728183
乐东黎族自治县,1992-05-25,-0.5824993088802621
临高县,1992-05-25,-1.7795971485512325
陵水黎族自治县,1992-05-25,-0.7265989677591627
潜江市,1992-05-25,-2.490924228647497
琼海市,1992-05-25,-1.071508289093419
琼中黎族苗族自治县,1992-05-25,-1.0089931562866639
神农架林区,1992-05-25,-3.950945595225221
台湾省,1992-05-25,-2.7729289405185895
天门市,1992-05-25,-2.289823714596295
屯昌县,1992-05-25,-1.2898160081903747
万宁市,1992-05-25,-0.7902520806276918
文昌市,1992-05-25,-1.3091397939100382
五指山市,1992-05-25,-0.6889619865387147
仙桃市,1992-05-25,-2.5999742870471465
石家庄市,1992-05-25,-4.284235666912231
唐山市,1992-05-25,-6.100716316143082
秦皇岛市,1992-05-25,-6.7236040506570625
邯郸市,1992-05-25,-4.092558086103473
邢台市,1992-05-25,-4.353854173042052
保定市,1992-05-25,-4.268255413075305
张家口市,1992-05-25,-4.356703349552815
承德市,1992-05-25,-5.836746373290014
沧州市,1992-05-25,-5.92825276105545
廊坊市,1992-05-25,-4.87415379613509
衡水市,1992-05-25,-4.61706603139211
太原市,1992-05-25,-3.2491055059618326
大同市,1992-05-25,-3.890499904999036
阳泉市,1992-05-25,-4.689934195649361
长治市,1992-05-25,-3.942240705056747
晋城市,1992-05-25,-3.638731489130251
朔州市,1992-05-25,-2.5096571322856214
晋中市,1992-05-25,-4.27837711156856
运城市,1992-05-25,-1.6328433654036942
忻州市,1992-05-25,-3.1787168293205657
临汾市,1992-05-25,-2.594673290811123
吕梁市,1992-05-25,-2.758525023772531
沈阳市,1992-05-25,-6.897908546535586
大连市,1992-05-25,-6.726718291383548
鞍山市,1992-05-25,-7.063285303675819
抚顺市,1992-05-25,-8.04299586323008
本溪市,1992-05-25,-7.928181771150292
丹东市,1992-05-25,-7.018506264443159
锦州市,1992-05-25,-6.686571898269278
营口市,1992-05-25,-7.503829173307235
阜新市,1992-05-25,-6.856355850222659
辽阳市,1992-05-25,-7.465439340298746
盘锦市,1992-05-25,-6.786938446107197
铁岭市,1992-05-25,-7.289502008964446
朝阳市,1992-05-25,-6.728017255810265
葫芦岛市,1992-05-25,-6.504370111226628
长春市,1992-05-25,-6.8134796557134045
吉林市,1992-05-25,-8.578109077051149
四平市,1992-05-25,-7.046663012326803
辽源市,1992-05-25,-7.666778185465416
通化市,1992-05-25,-8.907436796462969
白山市,1992-05-25,-10.37906432139313
松原市,1992-05-25,-6.7762099748501186
白城市,1992-05-25,-5.901571819984397
延边朝鲜族自治州,1992-05-25,-10.200673024247028
哈尔滨市,1992-05-25,-7.033912423975803
齐齐哈尔市,1992-05-25,-2.2214412393130196
鸡西市,1992-05-25,-9.636720735644797
鹤岗市,1992-05-25,-5.098390007388499
双鸭山市,1992-05-25,-7.814969697939947
大庆市,1992-05-25,-4.594848035085498
伊春市,1992-05-25,-4.01575150449608
佳木斯市,1992-05-25,-6.741071148496047
七台河市,1992-05-25,-8.960932031386212
牡丹江市,1992-05-25,-10.319631868789937
黑河市,1992-05-25,-0.6278236860144446
绥化市,1992-05-25,-3.984270995634734
大兴安岭地区,1992-05-25,3.0212218181113286
南京市,1992-05-25,-4.639641313594755
无锡市,1992-05-25,-5.246144429414063
徐州市,1992-05-25,-5.311251479118916
常州市,1992-05-25,-4.964111746211106
苏州市,1992-05-25,-5.47265794813244
南通市,1992-05-25,-7.276153146614163
连云港市,1992-05-25,-7.304603986422567
淮安市,1992-05-25,-6.286139089664378
盐城市,1992-05-25,-7.529467460445687
扬州市,1992-05-25,-6.434734203279049
镇江市,1992-05-25,-5.513744490959795
泰州市,1992-05-25,-6.985292965354045
宿迁市,1992-05-25,-6.1451071419894845
杭州市,1992-05-25,-3.495618262241649
宁波市,1992-05-25,-4.168420590951996
温州市,1992-05-25,-3.9578209241331592
嘉兴市,1992-05-25,-5.0005114408998566
湖州市,1992-05-25,-3.7944851981955665
绍兴市,1992-05-25,-3.4631305719764285
金华市,1992-05-25,-3.385930262341354
衢州市,1992-05-25,-3.2722082067580267
舟山市,1992-05-25,-5.604358358992297
台州市,1992-05-25,-3.4779094199358482
丽水市,1992-05-25,-3.1294483318756328
合肥市,1992-05-25,-2.860675800989071
芜湖市,1992-05-25,-2.7719915609950476
蚌埠市,1992-05-25,-4.023168968507807
淮南市,1992-05-25,-2.8953952111636987
马鞍山市,1992-05-25,-3.597465610930602
淮北市,1992-05-25,-3.5809757078179345
铜陵市,1992-05-25,-2.489680691732371
