region_name,date,temp_mean_anomaly
澳门特别行政区,1999-05-25,
香港特别行政区,1999-05-25,-0.6477248431330764
北京市,1999-05-25,-5.583552439236719
上海市,1999-05-25,-5.776757509484572
天津市,1999-05-25,-5.592895187703167
重庆市,1999-05-25,-4.974111453452291
白沙黎族自治县,1999-05-25,0.13252806487865598
保亭黎族苗族自治县,1999-05-25,-0.16766964790963002
昌江黎族自治县,1999-05-25,-0.03827735368391316
澄迈县,1999-05-25,0.4346642237364833
定安县,1999-05-25,0.27215437701779166
东方市,1999-05-25,-0.07551123338641474
济源市,1999-05-25,-6.935459473417033
乐东黎族自治县,1999-05-25,-0.12354326843379582
临高县,1999-05-25,0.3840568089922627
陵水黎族自治县,1999-05-25,-0.35589533653203986
潜江市,1999-05-25,-3.5568942819656684
琼海市,1999-05-25,-0.04839569955485956
琼中黎族苗族自治县,1999-05-25,0.16825337328815948
神农架林区,1999-05-25,-5.886971487709225
台湾省,1999-05-25,-0.9010746705835615
天门市,1999-05-25,-3.5448057455953936
屯昌县,1999-05-25,0.38801142251430676
万宁市,1999-05-25,-0.26989089845025305
文昌市,1999-05-25,-0.08795554424903784
五指山市,1999-05-25,-0.00960496307696701
仙桃市,1999-05-25,-3.649307730053234
石家庄市,1999-05-25,-7.13086670259127
唐山市,1999-05-25,-5.1720729022184315
秦皇岛市,1999-05-25,-4.818269182810823
邯郸市,1999-05-25,-7.535419409581973
邢台市,1999-05-25,-7.4079659949734555
保定市,1999-05-25,-6.722129269818009
张家口市,1999-05-25,-6.552289227959031
承德市,1999-05-25,-5.725262493991249
沧州市,1999-05-25,-6.437673040365336
廊坊市,1999-05-25,-5.96335829812244
衡水市,1999-05-25,-6.888715835478063
太原市,1999-05-25,-8.315876540984643
大同市,1999-05-25,-7.712476412771485
阳泉市,1999-05-25,-7.088994234367098
长治市,1999-05-25,-7.166828564298713
晋城市,1999-05-25,-6.881393830247658
朔州市,1999-05-25,-8.401204460600749
晋中市,1999-05-25,-8.106418894032892
运城市,1999-05-25,-7.735860219055997
忻州市,1999-05-25,-8.374343935444294
