region_name,date,temp_mean_anomaly
澳门特别行政区,2002-05-25,
香港特别行政区,2002-05-25,-2.5083012213595204
北京市,2002-05-25,-1.398755339759866
上海市,2002-05-25,-4.399175305495287
天津市,2002-05-25,-2.2737943423253633
重庆市,2002-05-25,-5.4682960219223204
白沙黎族自治县,2002-05-25,-2.968411675827273
保亭黎族苗族自治县,2002-05-25,-2.330724583189536
昌江黎族自治县,2002-05-25,-3.221579055930821
澄迈县,2002-05-25,-3.1822389615838524
定安县,2002-05-25,-3.141476574884557
东方市,2002-05-25,-2.927947390068063
济源市,2002-05-25,-3.2895547864155326
乐东黎族自治县,2002-05-25,-2.2803358201601966
临高县,2002-05-25,-3.2679683643983566
陵水黎族自治县,2002-05-25,-2.3851198762348282
潜江市,2002-05-25,-2.670972941766273
琼海市,2002-05-25,-2.991557765022396
琼中黎族苗族自治县,2002-05-25,-2.8453854558681932
神农架林区,2002-05-25,-4.548782440891067
台湾省,2002-05-25,-2.722529541926402
天门市,2002-05-25,-2.741596035943772
屯昌县,2002-05-25,-3.1080241035007
万宁市,2002-05-25,-2.7476458433593542
文昌市,2002-05-25,-2.91680475589083
五指山市,2002-05-25,-2.4747132017553923
仙桃市,2002-05-25,-3.0346826938131954
石家庄市,2002-05-25,-1.4500961104370091
唐山市,2002-05-25,-2.578799597036351
秦皇岛市,2002-05-25,-2.7954264632163266
邯郸市,2002-05-25,-2.883677582376869
邢台市,2002-05-25,-2.227578628125105
保定市,2002-05-25,-1.1990110475125455
张家口市,2002-05-25,-3.7717106366936584
承德市,2002-05-25,-3.4061400080847264
沧州市,2002-05-25,-2.0011830345693618
廊坊市,2002-05-25,-0.8529663004141987
衡水市,2002-05-25,-1.6488628147843336
太原市,2002-05-25,-2.5118408029463346
大同市,2002-05-25,-3.565372171287297
阳泉市,2002-05-25,-2.0872455819640052
长治市,2002-05-25,-3.494033610679093
晋城市,2002-05-25,-3.2270422288719374
朔州市,2002-05-25,-2.6954994795552736
晋中市,2002-05-25,-2.8892718143442906
运城市,2002-05-25,-3.453897050220718
忻州市,2002-05-25,-2.973409996936617
临汾市,2002-05-25,-3.4254832552988113
吕梁市,2002-05-25,-2.6632146665626806
沈阳市,2002-05-25,-4.600205425921132
大连市,2002-05-25,-4.0634121211164995
鞍山市,2002-05-25,-4.405242966764678
抚顺市,2002-05-25,-6.390128200100271
本溪市,2002-05-25,-6.117867986961601
丹东市,2002-05-25,-5.186175524706641
锦州市,2002-05-25,-2.9627443661506696
营口市,2002-05-25,-4.540153030805211
阜新市,2002-05-25,-3.7060264838708044
辽阳市,2002-05-25,-4.662341556518957
盘锦市,2002-05-25,-2.984488028633667
铁岭市,2002-05-25,-6.313213552147731
朝阳市,2002-05-25,-2.968250758943327
葫芦岛市,2002-05-25,-2.889782834076744
长春市,2002-05-25,-8.204343082397433
吉林市,2002-05-25,-9.011202295901708
四平市,2002-05-25,-7.0317734294859395
辽源市,2002-05-25,-7.274788997790909
通化市,2002-05-25,-7.587638474323775
白山市,2002-05-25,-8.698817044897813
松原市,2002-05-25,-7.28373707411779
白城市,2002-05-25,-6.037814465675165
延边朝鲜族自治州,2002-05-25,-8.192354484995736
哈尔滨市,2002-05-25,-8.683539040779708
齐齐哈尔市,2002-05-25,-6.154442817200808
鸡西市,2002-05-25,-7.833523787923069
鹤岗市,2002-05-25,-8.010492391960259
双鸭山市,2002-05-25,-7.847217513114467
大庆市,2002-05-25,-7.458426508986781
伊春市,2002-05-25,-8.377621652512321
佳木斯市,2002-05-25,-7.704756544035176
七台河市,2002-05-25,-8.359668014502393
牡丹江市,2002-05-25,-8.700729049727478
黑河市,2002-05-25,-7.318677525812532
绥化市,2002-05-25,-7.677457501623708
大兴安岭地区,2002-05-25,-3.9677185815477642
南京市,2002-05-25,-4.278538456966913
无锡市,2002-05-25,-4.0163210505547795
徐州市,2002-05-25,-2.5973262496955485
常州市,2002-05-25,-4.4169212555048745
苏州市,2002-05-25,-3.9527560015462804
南通市,2002-05-25,-4.196252301195564
连云港市,2002-05-25,-2.523557395259701
淮安市,2002-05-25,-3.0893751347567395
盐城市,2002-05-25,-3.457048636511896
扬州市,2002-05-25,-3.740222862371219
镇江市,2002-05-25,-4.402857623645769
泰州市,2002-05-25,-3.9515605867243018
宿迁市,2002-05-25,-2.7407229475341417
杭州市,2002-05-25,-4.295610331579223
宁波市,2002-05-25,-4.637835015445145
温州市,2002-05-25,-4.72948365286641
嘉兴市,2002-05-25,-4.4390230151307435
湖州市,2002-05-25,-4.106186691640982
绍兴市,2002-05-25,-4.871610493535691
金华市,2002-05-25,-4.9870763028679335
衢州市,2002-05-25,-5.259997239136091
舟山市,2002-05-25,-4.946932861540894
台州市,2002-05-25,-4.774606191355101
丽水市,2002-05-25,-5.175298354899951
合肥市,2002-05-25,-3.674271748595565
芜湖市,2002-05-25,-4.287730852849769
蚌埠市,2002-05-25,-2.8626696605892477
淮南市,2002-05-25,-3.115601342912907
马鞍山市,2002-05-25,-4.1245160234328395
淮北市,2002-05-25,-2.634504831123486
铜陵市,2002-05-25,-4.2011122297705015
安庆市,2002-05-25,-4.419748732455098
黄山市,2002-05-25,-3.7822091283752144
滁州市,2002-05-25,-3.6269085540032044
阜阳市,2002-05-25,-2.9614907974219946
宿州市,2002-05-25,-2.6901301573310406
六安市,2002-05-25,-3.5545363114071904
亳州市,2002-05-25,-2.742343228531297
池州市,2002-05-25,-3.945996559040047
宣城市,2002-05-25,-3.9784241779245804
福州市,2002-05-25,-4.14218577664661
厦门市,2002-05-25,-3.1244506535688537
莆田市,2002-05-25,-3.851458558803799
三明市,2002-05-25,-5.387426392225578
泉州市,2002-05-25,-3.7625671915789916
漳州市,2002-05-25,-2.8375108782030907
南平市,2002-05-25,-5.485338443687759
龙岩市,2002-05-25,-4.045864005448564
宁德市,2002-05-25,-4.3311055082188865
南昌市,2002-05-25,-4.589623434320529
景德镇市,2002-05-25,-4.341627788221221
萍乡市,2002-05-25,-4.222073607352478
九江市,2002-05-25,-3.7318217353916197
新余市,2002-05-25,-4.88054112460469
鹰潭市,2002-05-25,-5.929532128748427
赣州市,2002-05-25,-5.143357345692557
吉安市,2002-05-25,-5.485218756851836
宜春市,2002-05-25,-4.166878281214839
抚州市,2002-05-25,-6.240640460747592
上饶市,2002-05-25,-5.12669774365142
济南市,2002-05-25,-3.201614146664461
青岛市,2002-05-25,-2.7593275185268524
淄博市,2002-05-25,-3.4458726123126695
枣庄市,2002-05-25,-2.130197330714804
东营市,2002-05-25,-4.798447064939122
烟台市,2002-05-25,-4.234766825738522
潍坊市,2002-05-25,-3.791957521424674
济宁市,2002-05-25,-2.8226610436324187
泰安市,2002-05-25,-3.135517089416741
威海市,2002-05-25,-4.218296364937363
日照市,2002-05-25,-2.1364187654205935
临沂市,2002-05-25,-2.3313269142429967
德州市,2002-05-25,-2.68001039826823
聊城市,2002-05-25,-2.6675330046183916
滨州市,2002-05-25,-3.923171641499284
菏泽市,2002-05-25,-2.7710458118850703
郑州市,2002-05-25,-3.3312001532169653
开封市,2002-05-25,-3.3470403465287646
洛阳市,2002-05-25,-3.2611059044483426
平顶山市,2002-05-25,-3.1710571851952025
安阳市,2002-05-25,-2.8688906939756613
鹤壁市,2002-05-25,-2.6499118996839073
新乡市,2002-05-25,-2.964395418747081
焦作市,2002-05-25,-3.6061576914405684
濮阳市,2002-05-25,-2.5725188097393747
许昌市,2002-05-25,-3.26307551550871
漯河市,2002-05-25,-3.2393850090046215
三门峡市,2002-05-25,-3.3664237128548855
南阳市,2002-05-25,-3.008723566300766
商丘市,2002-05-25,-2.9884664067054523
信阳市,2002-05-25,-2.7959142076585337
周口市,2002-05-25,-3.0951193153842027
驻马店市,2002-05-25,-2.9084795604053184
武汉市,2002-05-25,-3.0861293368896447
黄石市,2002-05-25,-3.5911813304268776
十堰市,2002-05-25,-3.9544398245259416
宜昌市,2002-05-25,-3.3226572648960904
襄阳市,2002-05-25,-2.680263052686051
鄂州市,2002-05-25,-3.415687827750407
荆门市,2002-05-25,-2.211840389298949
孝感市,2002-05-25,-2.903093168167164
荆州市,2002-05-25,-2.9938385929974807
黄冈市,2002-05-25,-3.870938118631667
咸宁市,2002-05-25,-3.6441275817282417
随州市,2002-05-25,-2.2232429499801576
恩施土家族苗族自治州,2002-05-25,-4.474713759371237
长沙市,2002-05-25,-3.920526618684651
株洲市,2002-05-25,-4.609614698821673
湘潭市,2002-05-25,-4.599121568824081
衡阳市,2002-05-25,-4.77610461704116
邵阳市,2002-05-25,-3.731751201653818
岳阳市,2002-05-25,-3.537058466561625
常德市,2002-05-25,-3.631086359323266
张家界市,2002-05-25,-3.5702144078733475
益阳市,2002-05-25,-3.556398366257813
郴州市,2002-05-25,-4.5443091925979076
永州市,2002-05-25,-4.099273200753103
怀化市,2002-05-25,-3.6830649289664343
娄底市,2002-05-25,-3.7041824191334456
湘西土家族苗族自治州,2002-05-25,-3.610434093104743
广州市,2002-05-25,-2.7144212166272297
韶关市,2002-05-25,-4.165837745043881
深圳市,2002-05-25,-2.654267242535102
珠海市,2002-05-25,-3.031985831883521
汕头市,2002-05-25,-2.8193351354928353
佛山市,2002-05-25,-3.0370830198190255
江门市,2002-05-25,-3.473098279802951
湛江市,2002-05-25,-3.69639907440218
茂名市,2002-05-25,-3.050747113408473
肇庆市,2002-05-25,-2.817894265037136
惠州市,2002-05-25,-2.2754213494933566
梅州市,2002-05-25,-2.086374631432779
汕尾市,2002-05-25,-1.8793364416724998
河源市,2002-05-25,-2.8103227919066995
阳江市,2002-05-25,-3.341455928734405
清远市,2002-05-25,-3.287267185454521
东莞市,2002-05-25,-2.6950791348578846
中山市,2002-05-25,-2.971497920825332
潮州市,2002-05-25,-2.5877089805982756
揭阳市,2002-05-25,-2.3890529700378735
云浮市,2002-05-25,-3.1246348625163662
三沙市,2002-05-25,
海口市,2002-05-25,-3.0435293794341973
三亚市,2002-05-25,-2.323392009068609
儋州市,2002-05-25,-3.3001400679823867
成都市,2002-05-25,-3.154764194618121
自贡市,2002-05-25,-3.523195132117948
攀枝花市,2002-05-25,-4.967536575418119
泸州市,2002-05-25,-5.327707066851406
德阳市,2002-05-25,-3.2242933884768448
绵阳市,2002-05-25,-3.7679680993336007
广元市,2002-05-25,-3.5900456347971605
遂宁市,2002-05-25,-4.374874025403805
内江市,2002-05-25,-4.009407452044062
乐山市,2002-05-25,-3.7659358666903096
南充市,2002-05-25,-4.717180793439272
眉山市,2002-05-25,-3.2078608587224657
宜宾市,2002-05-25,-3.933699091155301
广安市,2002-05-25,-5.626506431125385
达州市,2002-05-25,-5.394336819219728
雅安市,2002-05-25,-4.04165209949732
巴中市,2002-05-25,-4.5223783922924525
资阳市,2002-05-25,-4.191095081297725
阿坝藏族羌族自治州,2002-05-25,-5.369153584619319
甘孜藏族自治州,2002-05-25,-5.371289327127608
凉山彝族自治州,2002-05-25,-4.610442685185882
贵阳市,2002-05-25,-5.654869371531117
六盘水市,2002-05-25,-4.6644214062967535
遵义市,2002-05-25,-5.202192830351912
安顺市,2002-05-25,-5.110567438367678
毕节市,2002-05-25,-5.650298648585844
铜仁市,2002-05-25,-4.271253622205776
黔西南布依族苗族自治州,2002-05-25,-4.181982550760612
黔东南苗族侗族自治州,2002-05-25,-4.271074374453043
黔南布依族苗族自治州,2002-05-25,-4.587789610608581
昆明市,2002-05-25,-5.028608720502406
曲靖市,2002-05-25,-4.538103308772849
玉溪市,2002-05-25,-3.623120986483322
保山市,2002-05-25,-2.17942710591106
昭通市,2002-05-25,-4.8531192303744515
丽江市,2002-05-25,-5.631759871715344
普洱市,2002-05-25,-1.95161755912347
临沧市,2002-05-25,-1.437738330329239
楚雄彝族自治州,2002-05-25,-5.240494561786658
红河哈尼族彝族自治州,2002-05-25,-2.6904129597466486
文山壮族苗族自治州,2002-05-25,-3.964163028289999
西双版纳傣族自治州,2002-05-25,-1.4708132288205675
大理白族自治州,2002-05-25,-4.053548413660765
德宏傣族景颇族自治州,2002-05-25,-0.9204402104314973
怒江傈僳族自治州,2002-05-25,-3.4947019712853606
迪庆藏族自治州,2002-05-25,-5.102476540824129
西安市,2002-05-25,-4.311793924395559
铜川市,2002-05-25,-4.298022978977894
宝鸡市,2002-05-25,-4.801637416749369
咸阳市,2002-05-25,-4.844600475133731
渭南市,2002-05-25,-4.001389912112646
延安市,2002-05-25,-4.04292521141457
汉中市,2002-05-25,-3.9239814096589427
榆林市,2002-05-25,-3.29581998059248
安康市,2002-05-25,-4.293573139788695
商洛市,2002-05-25,-3.8259697664123244
兰州市,2002-05-25,-7.8967541946415345
嘉峪关市,2002-05-25,-7.564684517423597
金昌市,2002-05-25,-8.257669521962168
白银市,2002-05-25,-7.049568918766557
天水市,2002-05-25,-5.906272752745412
武威市,2002-05-25,-7.527328588251416
张掖市,2002-05-25,-8.742387785522858
平凉市,2002-05-25,-5.605652343348474
酒泉市,2002-05-25,-6.385327122047723
庆阳市,2002-05-25,-4.81131962464811
定西市,2002-05-25,-6.93650282336665
陇南市,2002-05-25,-4.875644519233704
临夏回族自治州,2002-05-25,-7.150912893527121
甘南藏族自治州,2002-05-25,-6.460003081218105
西宁市,2002-05-25,-8.630208916661926
海东市,2002-05-25,-7.79746744952575
海北藏族自治州,2002-05-25,-10.07941043646304
黄南藏族自治州,2002-05-25,-7.268280773032259
海南藏族自治州,2002-05-25,-7.841204075672457
果洛藏族自治州,2002-05-25,-7.871187953212902
玉树藏族自治州,2002-05-25,-8.083797218632794
海西蒙古族藏族自治州,2002-05-25,-8.789162019612375
阿拉尔市,2002-05-25,-1.1653999979131946
北屯市,2002-05-25,-0.4939520792356653
胡杨河市,2002-05-25,-2.4011800736556808
可克达拉市,2002-05-25,-5.549152158727171
昆玉市,2002-05-25,-3.7478848510943514
石河子市,2002-05-25,-2.9876826184340928
双河市,2002-05-25,-4.099367934261004
图木舒克市,2002-05-25,-2.3119367909946753
五家渠市,2002-05-25,-1.2841249898667613
铁门关市,2002-05-25,-3.034048549267016
新星市,2002-05-25,-2.62118214188434
白杨市,2002-05-25,-4.009091698016896
呼和浩特市,2002-05-25,-3.422988780026749
包头市,2002-05-25,-3.905296978734185
乌海市,2002-05-25,-3.5728927999471587
赤峰市,2002-05-25,-4.59796209484864
通辽市,2002-05-25,-5.148326385646737
鄂尔多斯市,2002-05-25,-3.9560079685010514
呼伦贝尔市,2002-05-25,-4.508955710078752
巴彦淖尔市,2002-05-25,-4.582472358819366
乌兰察布市,2002-05-25,-3.950053118749455
兴安盟,2002-05-25,-5.373372344632669
锡林郭勒盟,2002-05-25,-4.849864197026626
阿拉善盟,2002-05-25,-4.5327194934188455
南宁市,2002-05-25,-3.1753482737542633
柳州市,2002-05-25,-3.161587034412591
桂林市,2002-05-25,-3.2675035708856264
梧州市,2002-05-25,-2.823232804796323
北海市,2002-05-25,-3.537619050311644
防城港市,2002-05-25,-3.846007619355042
钦州市,2002-05-25,-3.1502012061952414
贵港市,2002-05-25,-2.720455971657188
玉林市,2002-05-25,-2.8443472625963544
百色市,2002-05-25,-3.688115956795883
贺州市,2002-05-25,-2.864148812934534
