region_name,date,temp_mean_anomaly
澳门特别行政区,1998-05-25,
香港特别行政区,1998-05-25,-5.404932290567036
北京市,1998-05-25,-3.4833876899734726
上海市,1998-05-25,-8.67403421397908
天津市,1998-05-25,-2.7203021268790977
重庆市,1998-05-25,-5.491478492368387
白沙黎族自治县,1998-05-25,-5.130471920447917
保亭黎族苗族自治县,1998-05-25,-1.6488278858575
昌江黎族自治县,1998-05-25,-4.972030961356062
澄迈县,1998-05-25,-5.007035423909215
定安县,1998-05-25,-4.789561150667069
东方市,1998-05-25,-4.556074516202884
济源市,1998-05-25,-6.843109531818907
乐东黎族自治县,1998-05-25,-2.8734106124977536
临高县,1998-05-25,-5.155182235286581
陵水黎族自治县,1998-05-25,-1.9086981623376431
潜江市,1998-05-25,-7.084615361613771
琼海市,1998-05-25,-4.3172759593878
琼中黎族苗族自治县,1998-05-25,-4.152795707714489
神农架林区,1998-05-25,-5.436552811321135
台湾省,1998-05-25,-1.658691766702141
天门市,1998-05-25,-7.159120672424951
屯昌县,1998-05-25,-4.9087551373193286
万宁市,1998-05-25,-3.2295204086527285
文昌市,1998-05-25,-4.80415779799673
五指山市,1998-05-25,-3.1318733236941263
仙桃市,1998-05-25,-7.201618939836749
石家庄市,1998-05-25,-4.537714066107007
唐山市,1998-05-25,-3.244201155064676
秦皇岛市,1998-05-25,-3.502101885125292
邯郸市,1998-05-25,-5.168566399829089
邢台市,1998-05-25,-4.796762576648675
保定市,1998-05-25,-3.988755336580237
张家口市,1998-05-25,-5.153379662296283
承德市,1998-05-25,-4.228035821786742
沧州市,1998-05-25,-3.8131840522416702
廊坊市,1998-05-25,-2.4955172324104815
衡水市,1998-05-25,-4.1836891696892735
太原市,1998-05-25,-7.2981995716293575
大同市,1998-05-25,-6.2156525470338995
阳泉市,1998-05-25,-5.359968459514684
长治市,1998-05-25,-6.734327623095064
晋城市,1998-05-25,-6.631725673734287
朔州市,1998-05-25,-6.486633141308753
晋中市,1998-05-25,-6.246830379647845
运城市,1998-05-25,-7.220611881840174
忻州市,1998-05-25,-6.465698170559648
临汾市,1998-05-25,-7.304904200777813
吕梁市,1998-05-25,-7.566724463709836
沈阳市,1998-05-25,-3.1880818451431274
大连市,1998-05-25,-4.398136798266641
鞍山市,1998-05-25,-3.5392210540640043
抚顺市,1998-05-25,-4.3480607093547015
本溪市,1998-05-25,-5.1855037435824585
丹东市,1998-05-25,-6.050578970430058
锦州市,1998-05-25,-3.13620847200513
营口市,1998-05-25,-3.3757449398456387
