region_name,date,temp_mean_anomaly
澳门特别行政区,2004-05-25,
香港特别行政区,2004-05-25,-1.6192968883211236
北京市,2004-05-25,-8.125148230661726
上海市,2004-05-25,-3.895099443383888
天津市,2004-05-25,-6.009231717933254
重庆市,2004-05-25,-4.406186949819791
白沙黎族自治县,2004-05-25,-1.067405342663605
保亭黎族苗族自治县,2004-05-25,-0.4275539532060222
昌江黎族自治县,2004-05-25,-1.0619613161815238
澄迈县,2004-05-25,-0.8809176751332153
定安县,2004-05-25,-0.6704477958033088
东方市,2004-05-25,-0.9258418186352415
济源市,2004-05-25,-1.067447345005057
乐东黎族自治县,2004-05-25,-0.5457942736757566
临高县,2004-05-25,-0.9620159936938464
陵水黎族自治县,2004-05-25,-0.47704962767517145
潜江市,2004-05-25,0.5441901993177432
琼海市,2004-05-25,-0.6742666372244805
琼中黎族苗族自治县,2004-05-25,-0.8927280146583705
神农架林区,2004-05-25,-3.683704028858747
台湾省,2004-05-25,-1.4564364421885898
天门市,2004-05-25,0.3458766543296399
屯昌县,2004-05-25,-0.8472633002223908
万宁市,2004-05-25,-0.5172533419142731
文昌市,2004-05-25,-0.8222995030598383
五指山市,2004-05-25,-0.5991049016056209
仙桃市,2004-05-25,0.7240137986174133
石家庄市,2004-05-25,-6.036610757926265
唐山市,2004-05-25,-5.781539333449626
秦皇岛市,2004-05-25,-5.939523675530829
邯郸市,2004-05-25,-4.971376642204017
邢台市,2004-05-25,-5.792815852093483
保定市,2004-05-25,-6.715278262657755
张家口市,2004-05-25,-9.296383193477439
承德市,2004-05-25,-9.762236530678113
沧州市,2004-05-25,-6.238881307078259
廊坊市,2004-05-25,-6.517826521579835
衡水市,2004-05-25,-6.519297084836801
太原市,2004-05-25,-3.8285084221222228
大同市,2004-05-25,-7.109889529871307
阳泉市,2004-05-25,-4.915075410303256
长治市,2004-05-25,-3.416882293946543
晋城市,2004-05-25,-2.2294518413278333
朔州市,2004-05-25,-6.0155082943763265
晋中市,2004-05-25,-4.282033929241795
运城市,2004-05-25,-1.2744875828972404
忻州市,2004-05-25,-4.934062234718402
临汾市,2004-05-25,-2.2403237772566627
吕梁市,2004-05-25,-3.191504238927255
沈阳市,2004-05-25,-3.364745766011886
大连市,2004-05-25,-3.8737397720702127
鞍山市,2004-05-25,-3.2031484096708276
抚顺市,2004-05-25,-2.3534894559663257
本溪市,2004-05-25,-3.002407538804608
丹东市,2004-05-25,-4.525873910686357
锦州市,2004-05-25,-4.528977228028477
营口市,2004-05-25,-2.679278808868908
阜新市,2004-05-25,-6.1985942704291155
辽阳市,2004-05-25,-2.136296432569914
盘锦市,2004-05-25,-3.5436187977840525
铁岭市,2004-05-25,-3.26556912057195
朝阳市,2004-05-25,-8.11734602245902
葫芦岛市,2004-05-25,-5.506028918489996
长春市,2004-05-25,-3.5494482068055504
吉林市,2004-05-25,-1.9193477185323324
四平市,2004-05-25,-4.4336504176541
辽源市,2004-05-25,-2.4695452384976164
通化市,2004-05-25,-2.186739642482241
白山市,2004-05-25,-1.1615701262569722
松原市,2004-05-25,-4.88800671883666
白城市,2004-05-25,-5.729146729228482
延边朝鲜族自治州,2004-05-25,-0.8044434067123767
哈尔滨市,2004-05-25,-2.6913959864873718
齐齐哈尔市,2004-05-25,-6.204034916667192
鸡西市,2004-05-25,-2.1623081242301367
鹤岗市,2004-05-25,-2.945477146217641
双鸭山市,2004-05-25,-1.8756960251467163
大庆市,2004-05-25,-5.734145318300804
伊春市,2004-05-25,-4.164478441828061
