region_name,date,temp_mean_anomaly
澳门特别行政区,2000-05-25,
香港特别行政区,2000-05-25,-0.6837200815657525
北京市,2000-05-25,1.9319930077987593
上海市,2000-05-25,-4.016401823059546
天津市,2000-05-25,1.4171050357741173
重庆市,2000-05-25,-1.8698535117338047
白沙黎族自治县,2000-05-25,0.5733797474114581
保亭黎族苗族自治县,2000-05-25,0.1778627998636928
昌江黎族自治县,2000-05-25,0.3399570430335572
澄迈县,2000-05-25,0.26077674067236956
定安县,2000-05-25,0.1846446126110628
东方市,2000-05-25,0.2196653040989709
济源市,2000-05-25,-0.7458099292448175
乐东黎族自治县,2000-05-25,0.1099111396137431
临高县,2000-05-25,0.39794603100605386
陵水黎族自治县,2000-05-25,0.1971598045614229
潜江市,2000-05-25,-4.828577954903391
琼海市,2000-05-25,0.16319368914467702
琼中黎族苗族自治县,2000-05-25,0.517333543265714
神农架林区,2000-05-25,-3.6395512489470914
台湾省,2000-05-25,-1.110721432715664
天门市,2000-05-25,-5.0673532926626095
屯昌县,2000-05-25,0.3842747999425278
万宁市,2000-05-25,0.11386960936793145
文昌市,2000-05-25,0.041721396189419835
五指山市,2000-05-25,0.2146782147887869
仙桃市,2000-05-25,-5.29244586810465
石家庄市,2000-05-25,2.0396158759931815
唐山市,2000-05-25,-0.258947147128179
秦皇岛市,2000-05-25,-0.6966442774445127
邯郸市,2000-05-25,-0.07850891860483244
邢台市,2000-05-25,0.46347552529415736
保定市,2000-05-25,2.275644656910128
张家口市,2000-05-25,0.2551874006505024
承德市,2000-05-25,1.2265001590765792
沧州市,2000-05-25,1.3376934118637749
廊坊市,2000-05-25,2.921278374739014
衡水市,2000-05-25,0.4571805897482264
太原市,2000-05-25,0.5015846633138885
大同市,2000-05-25,0.10044591044901807
阳泉市,2000-05-25,0.8222022645328586
长治市,2000-05-25,-0.7206806669389287
晋城市,2000-05-25,-1.5149566852889116
朔州市,2000-05-25,0.6385617966789425
晋中市,2000-05-25,-0.03867856564855998
运城市,2000-05-25,-0.6292175558725965
忻州市,2000-05-25,0.24032427090596897
临汾市,2000-05-25,-0.6611192318655021
吕梁市,2000-05-25,0.38327872078570024
沈阳市,2000-05-25,0.2800511821433176
大连市,2000-05-25,-3.936827774320534
鞍山市,2000-05-25,-2.3488689591044256
抚顺市,2000-05-25,-0.1390764691959383
本溪市,2000-05-25,-1.684624556669423
丹东市,2000-05-25,-3.5972835445557543
锦州市,2000-05-25,-1.6723145082512296
营口市,2000-05-25,-1.898989972328998
阜新市,2000-05-25,0.5476315881153084
辽阳市,2000-05-25,-1.0058624555402176
盘锦市,2000-05-25,-1.9683139118528423
铁岭市,2000-05-25,0.6289849220435748
朝阳市,2000-05-25,2.0816185357682535
葫芦岛市,2000-05-25,-0.9724059103281917
长春市,2000-05-25,-0.9635233794580671
吉林市,2000-05-25,0.0005477796213959607
四平市,2000-05-25,-0.07786740567976835
辽源市,2000-05-25,0.8479456665808769
通化市,2000-05-25,0.6735201995998068
白山市,2000-05-25,1.4330177680057012
松原市,2000-05-25,-1.5522068555110842
白城市,2000-05-25,-3.0614225050473785
延边朝鲜族自治州,2000-05-25,1.2837758676328122
哈尔滨市,2000-05-25,-2.9599947784987037
齐齐哈尔市,2000-05-25,-4.940953676265238
鸡西市,2000-05-25,-1.6681693665436512
鹤岗市,2000-05-25,-3.8699389739288446
双鸭山市,2000-05-25,-2.2383784530157342
大庆市,2000-05-25,-3.8633092955557125
伊春市,2000-05-25,-4.707571789774809
佳木斯市,2000-05-25,-2.8368305081033824
七台河市,2000-05-25,-1.727906316996716
牡丹江市,2000-05-25,-0.3920429405138215
黑河市,2000-05-25,-5.1373953044854375
绥化市,2000-05-25,-4.406839568635895
大兴安岭地区,2000-05-25,-8.725355818935185
南京市,2000-05-25,-4.6589971260893215
无锡市,2000-05-25,-4.564771342870479
徐州市,2000-05-25,-4.260149651684273
常州市,2000-05-25,-4.583323437784188
苏州市,2000-05-25,-4.432766158281012
南通市,2000-05-25,-4.086343366244183
连云港市,2000-05-25,-4.267629779374488
淮安市,2000-05-25,-4.851030690014358
盐城市,2000-05-25,-4.395773663747633
扬州市,2000-05-25,-4.62240219709761
镇江市,2000-05-25,-4.588489478414388
泰州市,2000-05-25,-4.442813202381348
宿迁市,2000-05-25,-4.830819122033471
杭州市,2000-05-25,-4.126356504517446
宁波市,2000-05-25,-3.745991149327107
温州市,2000-05-25,-2.5549655195691017
嘉兴市,2000-05-25,-4.240588506439256
湖州市,2000-05-25,-4.3795813717041945
绍兴市,2000-05-25,-3.8444790581375763
金华市,2000-05-25,-2.9407633220721294
衢州市,2000-05-25,-2.426666033977213
舟山市,2000-05-25,-3.1613087985477044
台州市,2000-05-25,-3.1300766716618256
丽水市,2000-05-25,-2.1570445129602476
合肥市,2000-05-25,-5.191925699427891
芜湖市,2000-05-25,-4.554031544934112
蚌埠市,2000-05-25,-5.673806209985031
