region_name,date,temp_mean_anomaly
澳门特别行政区,2001-05-25,
香港特别行政区,2001-05-25,-0.6305623549442956
北京市,2001-05-25,-1.58227186298096
上海市,2001-05-25,-3.499719117596964
天津市,2001-05-25,0.18866629057841777
重庆市,2001-05-25,-5.489048168368345
白沙黎族自治县,2001-05-25,-0.07604484677239043
保亭黎族苗族自治县,2001-05-25,0.33884360772827904
昌江黎族自治县,2001-05-25,0.17749657178869072
澄迈县,2001-05-25,-0.3081529838061492
定安县,2001-05-25,-0.2648860555143493
东方市,2001-05-25,0.25152237160762425
济源市,2001-05-25,-1.2987893203933858
乐东黎族自治县,2001-05-25,0.3639088391778529
临高县,2001-05-25,-0.4888444829024614
陵水黎族自治县,2001-05-25,0.19511610940058688
潜江市,2001-05-25,-3.7091449730732577
琼海市,2001-05-25,-0.2973046773327681
琼中黎族苗族自治县,2001-05-25,-0.41084333965310194
神农架林区,2001-05-25,-6.522918968960802
台湾省,2001-05-25,-1.5834998806077998
天门市,2001-05-25,-3.528878033249214
屯昌县,2001-05-25,-0.4594211761348461
万宁市,2001-05-25,-0.13095588329669638
文昌市,2001-05-25,-0.45571111917577056
五指山市,2001-05-25,0.13439707396135603
仙桃市,2001-05-25,-2.4463634963519247
石家庄市,2001-05-25,0.45506036458804644
唐山市,2001-05-25,-1.6456114750784216
秦皇岛市,2001-05-25,-2.662073195059488
邯郸市,2001-05-25,0.5101474192580113
邢台市,2001-05-25,0.48420547419836524
保定市,2001-05-25,-0.036348132960384305
张家口市,2001-05-25,-6.057031110967925
承德市,2001-05-25,-5.868897564107309
沧州市,2001-05-25,0.9042296372276795
廊坊市,2001-05-25,0.7095512074545169
衡水市,2001-05-25,0.8635851061397695
太原市,2001-05-25,-2.4212335971752346
大同市,2001-05-25,-4.2646995728038455
阳泉市,2001-05-25,-0.9852631488287038
长治市,2001-05-25,-1.4242228411235303
晋城市,2001-05-25,-1.5211851423421834
朔州市,2001-05-25,-4.290809983193542
晋中市,2001-05-25,-1.335306564073818
运城市,2001-05-25,-2.59231621092108
忻州市,2001-05-25,-3.600697958502664
临汾市,2001-05-25,-2.3137723710764
吕梁市,2001-05-25,-2.6536847567753483
沈阳市,2001-05-25,-7.345705997169773
大连市,2001-05-25,-2.971775627334253
鞍山市,2001-05-25,-4.504031034093142
抚顺市,2001-05-25,-7.382054079719831
本溪市,2001-05-25,-5.965218730297261
丹东市,2001-05-25,-4.351283357561172
锦州市,2001-05-25,-5.381407972449118
营口市,2001-05-25,-4.499602714918964
阜新市,2001-05-25,-7.307778163807502
辽阳市,2001-05-25,-5.730364789939134
盘锦市,2001-05-25,-4.444846817700828
铁岭市,2001-05-25,-8.399004741816903
朝阳市,2001-05-25,-5.634617630657992
葫芦岛市,2001-05-25,-4.277328005087597
长春市,2001-05-25,-9.175242085013705
吉林市,2001-05-25,-8.288903551196826
四平市,2001-05-25,-8.439082558696956
辽源市,2001-05-25,-8.152521643150921
通化市,2001-05-25,-6.846324094082629
白山市,2001-05-25,-6.942011094171093
松原市,2001-05-25,-8.42742983315125
白城市,2001-05-25,-6.437436495867814
延边朝鲜族自治州,2001-05-25,-8.421453775241092
哈尔滨市,2001-05-25,-8.759081920561915
齐齐哈尔市,2001-05-25,-5.134958448146476
鸡西市,2001-05-25,-7.745239859109679
鹤岗市,2001-05-25,-6.5572250377864165
双鸭山市,2001-05-25,-7.135265961445434
大庆市,2001-05-25,-6.663029793932461
伊春市,2001-05-25,-6.335068413133881
佳木斯市,2001-05-25,-7.221336673096705
七台河市,2001-05-25,-8.167653601121405
牡丹江市,2001-05-25,-10.13647929720587
黑河市,2001-05-25,-5.1170618574988005
绥化市,2001-05-25,-6.426964442516995
大兴安岭地区,2001-05-25,-6.353409990507615
南京市,2001-05-25,-0.09022795086375623
无锡市,2001-05-25,-2.217813281290681
徐州市,2001-05-25,0.6817099823298491
常州市,2001-05-25,-1.6917708934112419
苏州市,2001-05-25,-2.5852194311693637
南通市,2001-05-25,-2.628327075347279
连云港市,2001-05-25,-0.35432528635319827
淮安市,2001-05-25,1.2700627308385073
盐城市,2001-05-25,-0.7322286939618969
扬州市,2001-05-25,0.7937560278342346
镇江市,2001-05-25,-0.6876478335562375
