region_name,date,temp_min_anomaly_threshold
鹤岗市,06-14,1.4099192375898872
鹰潭市,06-14,0.7809873040829067
黄冈市,06-14,0.5789090044727787
黄南藏族自治州,06-14,1.6834250337043604
黄山市,06-14,0.49040009925789185
黄石市,06-14,0.6233615616253035
黑河市,06-14,1.9005478786673875
黔东南苗族侗族自治州,06-14,1.0437720723957233
黔南布依族苗族自治州,06-14,1.1438391676710546
黔西南布依族苗族自治州,06-14,1.1381724813432914
齐齐哈尔市,06-14,2.241548197852508
龙岩市,06-14,0.8385081973681636
七台河市,06-15,1.2384930855723082
万宁市,06-15,1.3055801548777393
三亚市,06-15,1.377252069701786
三明市,06-15,0.7182875871329206
三门峡市,06-15,0.7878424048244452
上海市,06-15,-0.24013441746565364
上饶市,06-15,0.6029193020164559
东方市,06-15,1.939479016246201
东莞市,06-15,1.033313810571105
东营市,06-15,0.8723541470906327
中卫市,06-15,1.5339251069521953
中山市,06-15,1.1966995684315398
临夏回族自治州,06-15,1.4396659851897309
临汾市,06-15,1.1566125421561948
临沂市,06-15,0.5246032356266472
临沧市,06-15,0.7854409178959149
临高县,06-15,1.7783480876701927
丹东市,06-15,-0.6592257153293118
丽水市,06-15,0.7760497777119021
丽江市,06-15,1.2388345830765988
乌兰察布市,06-15,2.218879267212473
乌海市,06-15,2.42831907056501
乌鲁木齐市,06-15,2.373497845186626
乐东黎族自治县,06-15,1.3716956764320232
乐山市,06-15,0.9656340793305583
九江市,06-15,0.7499843320355258
云浮市,06-15,1.109224893306201
五家渠市,06-15,3.378206463609824
五指山市,06-15,1.2470721419900772
亳州市,06-15,1.2720887287403608
仙桃市,06-15,0.9945984175632773
伊春市,06-15,1.7041387864157889
伊犁哈萨克自治州,06-15,1.1810089889667448
佛山市,06-15,1.1594944461036667
佳木斯市,06-15,1.3441073016134053
保亭黎族苗族自治县,06-15,1.2245874782102377
保定市,06-15,1.4278711594352353
保山市,06-15,0.7192136223767821
信阳市,06-15,0.9847959598294873
儋州市,06-15,2.090509330459718
克孜勒苏柯尔克孜自治州,06-15,0.44763226632237324
克拉玛依市,06-15,3.4346342680281983
六安市,06-15,0.8412844699531371
六盘水市,06-15,1.342146368816311
兰州市,06-15,1.6139874103310046
兴安盟,06-15,2.0749024168817565
内江市,06-15,1.0184960461118764
凉山彝族自治州,06-15,1.3341709099116594
包头市,06-15,2.8625793843001643
北京市,06-15,1.2258769510052885
北屯市,06-15,3.5354607402260227
北海市,06-15,1.8510773448684845
十堰市,06-15,1.0089767654105162
南京市,06-15,0.42462999093466786
南充市,06-15,0.9023974889349157
南宁市,06-15,1.219081058548042
南平市,06-15,0.5674229204805099
南昌市,06-15,0.8658146569867253
南通市,06-15,-0.13963321211998744
南阳市,06-15,1.194032691975222
博尔塔拉蒙古自治州,06-15,1.7614280074666575
厦门市,06-15,1.0409814263365822
双河市,06-15,2.760615408912797
双鸭山市,06-15,1.2551861553717056
可克达拉市,06-15,2.2440742022497604
台州市,06-15,0.7079447802543865
台湾省,06-15,0.628277550310835
合肥市,06-15,0.9077658776215104
吉安市,06-15,0.8697830879483003
吉林市,06-15,0.6773775982914015
吐鲁番市,06-15,2.5133089685217063
吕梁市,06-15,1.2539681830283236
吴忠市,06-15,1.5804127082993285
周口市,06-15,1.5378452870072201
呼伦贝尔市,06-15,1.9962661194695823
呼和浩特市,06-15,2.0192321178778068
和田地区,06-15,0.896487963777729
咸宁市,06-15,0.8737330334387425
咸阳市,06-15,1.7862304198584835
哈密市,06-15,2.746021347273809
哈尔滨市,06-15,1.6062587267161954
唐山市,06-15,0.7083079742988436
商丘市,06-15,1.4783806826252388
商洛市,06-15,1.0817608264091092
喀什地区,06-15,0.6427228380262617
嘉兴市,06-15,0.2768382356966274
嘉峪关市,06-15,1.9386515813907086
四平市,06-15,1.6315516934881573
固原市,06-15,1.1677193779586308
图木舒克市,06-15,1.8025509698759918
塔城地区,06-15,2.761263462424008
大兴安岭地区,06-15,2.0629461630613073
大同市,06-15,1.1073754638611775
大庆市,06-15,1.6946561804674782
大理白族自治州,06-15,1.1126575513577115
大连市,06-15,-0.9248157294879152
天水市,06-15,0.9949211549438501
天津市,06-15,1.3574210399445827
天门市,06-15,0.9557188084097984
太原市,06-15,1.0052204690852142
威海市,06-15,-0.6545461905871495
娄底市,06-15,0.9839450803222342
孝感市,06-15,0.8273454689350466
宁德市,06-15,0.7406118443500037
宁波市,06-15,0.5083005066616689
安庆市,06-15,0.6616660968788209
安康市,06-15,0.8389789498684633
安阳市,06-15,1.5901229381731146
安顺市,06-15,1.3547686969943138
定安县,06-15,1.5664835781808188
定西市,06-15,1.1650600595593579
宜宾市,06-15,1.0246529035342264
宜昌市,06-15,0.763801938402188
宜春市,06-15,0.7605653626992935
宝鸡市,06-15,0.8385851584292888
宣城市,06-15,0.6734621165000421
宿州市,06-15,1.02374777555812
宿迁市,06-15,0.5940761870700559
屯昌县,06-15,1.6307927854003217
山南市,06-15,0.7226376815370065
岳阳市,06-15,0.8604651600793347
崇左市,06-15,1.497904594837168
巴中市,06-15,0.9765115122846446
巴彦淖尔市,06-15,2.6145669979583945
巴音郭楞蒙古自治州,06-15,1.3359819484873745
常州市,06-15,0.3999088958619588
常德市,06-15,0.7447125273560543
平凉市,06-15,1.1039302680903567
平顶山市,06-15,1.3494342910154282
广元市,06-15,0.9009900153427327
广安市,06-15,0.7257519506264105
广州市,06-15,0.9482495051245405
庆阳市,06-15,1.4974273030914909
廊坊市,06-15,1.7287006690648445
延安市,06-15,1.5811664164178463
延边朝鲜族自治州,06-15,0.10532180537158825
开封市,06-15,1.6599715794259193
张家口市,06-15,1.5277570070880466
张家界市,06-15,0.8424565889551996
张掖市,06-15,1.3298872098481307
徐州市,06-15,0.9029832805906319
德宏傣族景颇族自治州,06-15,0.583136409617217
德州市,06-15,2.1431843529874026
德阳市,06-15,0.9716556936835928
忻州市,06-15,1.116455506517485
怀化市,06-15,0.9696744500350725
怒江傈僳族自治州,06-15,0.8149907232002228
恩施土家族苗族自治州,06-15,0.9297549066947317
惠州市,06-15,0.8796993168878293
成都市,06-15,1.078782593191186
扬州市,06-15,0.48268054787246145
承德市,06-15,1.0510798916859592
抚州市,06-15,0.8465614876316929
抚顺市,06-15,0.2596511189562834
拉萨市,06-15,0.8457755881754065
揭阳市,06-15,1.0539969170974193
攀枝花市,06-15,1.4888522368135384
文山壮族苗族自治州,06-15,1.3101238427782893
文昌市,06-15,1.3306404130833
新乡市,06-15,1.5819117612749112
新余市,06-15,0.6722347546040156
新星市,06-15,2.82573650862188
无锡市,06-15,0.24681063003032302
日喀则市,06-15,0.6677321817713942
日照市,06-15,0.01728400580619366
昆明市,06-15,1.2237233528579514
昆玉市,06-15,1.9609016060484414
昌吉回族自治州,06-15,3.091879486928439
昌江黎族自治县,06-15,2.055067468199478
昌都市,06-15,1.0076892613383277
昭通市,06-15,1.314458836539714
晋中市,06-15,0.9096977698317434
晋城市,06-15,1.328548734824309
普洱市,06-15,0.8660391046480161
景德镇市,06-15,0.7558727849137287
曲靖市,06-15,1.3568107251878172
朔州市,06-15,1.2020933594862717
朝阳市,06-15,1.610381389181149
本溪市,06-15,-0.23682214435699592
来宾市,06-15,0.9510943111317794
杭州市,06-15,0.4260315878738482
松原市,06-15,1.964048924364187
林芝市,06-15,0.6998029859962596
果洛藏族自治州,06-15,1.6098671724875904
枣庄市,06-15,1.0307877845997564
柳州市,06-15,0.7540007212400389
株洲市,06-15,0.8921160314467987
桂林市,06-15,0.7250088816352734
梅州市,06-15,0.9963825015272677
梧州市,06-15,1.0069118793801826
楚雄彝族自治州,06-15,1.2412039735770657
榆林市,06-15,1.7357100778018117
武威市,06-15,1.7362432487963517
武汉市,06-15,0.8572486541429504
毕节市,06-15,1.5229995231936457
永州市,06-15,0.7603013174129926
汉中市,06-15,0.7129037948533655
汕头市,06-15,1.053792441307099
汕尾市,06-15,0.9322642940942947
江门市,06-15,1.2331836192803494
池州市,06-15,0.6978184523409824
沈阳市,06-15,1.042091182399257
沧州市,06-15,1.9878988108837352
河池市,06-15,0.9031557507637314
河源市,06-15,1.0150279029683715
泉州市,06-15,1.0077238084829028
泰安市,06-15,1.1593035089324308
泰州市,06-15,0.40460605801473176
泸州市,06-15,1.0032931073159406
洛阳市,06-15,0.9695824363997977
济南市,06-15,1.4504122819580292
济宁市,06-15,1.4676188907537784
济源市,06-15,1.6375772032044678
海东市,06-15,1.4922455623834514
海北藏族自治州,06-15,1.1073036980114888
海南藏族自治州,06-15,1.3888215410407372
海口市,06-15,1.3775917072741755
海西蒙古族藏族自治州,06-15,0.965691364760279
淄博市,06-15,1.194605034424331
淮北市,06-15,1.2936028753029656
淮南市,06-15,1.013253109491541
淮安市,06-15,0.4292035268023814
深圳市,06-15,0.9809184333883076
清远市,06-15,0.6913099704892397
温州市,06-15,0.6584988019090942
渭南市,06-15,1.5982638123155497
湖州市,06-15,0.5937155513122405
湘潭市,06-15,1.0972055238153315
湘西土家族苗族自治州,06-15,1.0019620356367702
湛江市,06-15,1.390343537209423
滁州市,06-15,0.48783349088054767
滨州市,06-15,1.724739977120271
漯河市,06-15,1.697359229663222
漳州市,06-15,0.9244893731781575
潍坊市,06-15,0.6012344452661694
潜江市,06-15,0.9884362862462379
潮州市,06-15,0.9256792025024454
澄迈县,06-15,1.5948959434751377
濮阳市,06-15,2.174826377469211
烟台市,06-15,-0.23461432108752095
焦作市,06-15,1.6611509654490466
牡丹江市,06-15,0.6502225374595224
玉林市,06-15,1.285617975933717
玉树藏族自治州,06-15,1.0237946386154242
玉溪市,06-15,0.9430782680818248
珠海市,06-15,1.0370244570492886
琼中黎族苗族自治县,06-15,1.5239326457341673
琼海市,06-15,1.4608644459937503
甘南藏族自治州,06-15,1.7460234060548785
甘孜藏族自治州,06-15,1.3333955138269138
白城市,06-15,2.09013678365576
白山市,06-15,0.14717680547095274
白杨市,06-15,2.491595266741917
白沙黎族自治县,06-15,1.8427718023657074
白银市,06-15,1.3165530711234392
百色市,06-15,1.1767163002759882
益阳市,06-15,1.0212326296027943
盐城市,06-15,-0.01704566507949705
盘锦市,06-15,0.27490260723934234
眉山市,06-15,1.070731742284747
石嘴山市,06-15,1.7799744918965041
石家庄市,06-15,1.3750531126658727
石河子市,06-15,2.775121442300575
神农架林区,06-15,0.782380791747987
福州市,06-15,0.8023709541891613
秦皇岛市,06-15,0.3155477374627967
红河哈尼族彝族自治州,06-15,0.9873224862030573
绍兴市,06-15,0.8246159211531944
绥化市,06-15,2.2340785718819687
绵阳市,06-15,1.0502433643422475
聊城市,06-15,2.036255902063846
肇庆市,06-15,0.8475248732830338
胡杨河市,06-15,3.1068566552618866
自贡市,06-15,0.9547871818304519
舟山市,06-15,-0.7335619585315094
芜湖市,06-15,0.7415880713705468
苏州市,06-15,0.19930221315630106
茂名市,06-15,1.152017084728179
荆州市,06-15,0.8388060507804126
荆门市,06-15,0.9622475920223735
莆田市,06-15,1.1203370324934212
菏泽市,06-15,1.7799355926295182
萍乡市,06-15,0.7792574809166043
营口市,06-15,-0.19059172120857434
葫芦岛市,06-15,0.6488826060695708
蚌埠市,06-15,0.8584187714769241
衡水市,06-15,2.234277422860648
衡阳市,06-15,0.8229708019631276
衢州市,06-15,0.5437037080688899
襄阳市,06-15,1.105705731395122
西双版纳傣族自治州,06-15,0.8776586041364276
西宁市,06-15,1.3743034214894492
西安市,06-15,1.020808418334382
许昌市,06-15,1.7557853202424887
贵港市,06-15,1.0882252724011106
贵阳市,06-15,1.5655843729954135
贺州市,06-15,0.7825273596928576
资阳市,06-15,1.00010082829399
赣州市,06-15,0.9592990660983167
赤峰市,06-15,2.18904183413823
辽源市,06-15,1.0953895288365845
辽阳市,06-15,0.3485255216031025
达州市,06-15,0.8706440518211829
运城市,06-15,1.1350101022801746
连云港市,06-15,0.36486691621264594
迪庆藏族自治州,06-15,0.9579981866464166
通化市,06-15,0.2501992826708119
通辽市,06-15,1.9974569227799575
遂宁市,06-15,0.8674739655357977
遵义市,06-15,1.0151639754590522
邢台市,06-15,1.7400615582993129
那曲市,06-15,0.6960890588279225
邯郸市,06-15,1.6403215954857473
邵阳市,06-15,0.9032971156459538
郑州市,06-15,1.4662387641802874
郴州市,06-15,0.8586925617236932
鄂尔多斯市,06-15,2.1516945554357685
鄂州市,06-15,0.8256730025509752
酒泉市,06-15,1.8135257786271402
重庆市,06-15,0.6233551800612115
金华市,06-15,0.5056806624911494
金昌市,06-15,2.148740758265299
钦州市,06-15,1.6436108482899192
铁岭市,06-15,1.2035055647506085
铁门关市,06-15,1.7603137714009203
铜仁市,06-15,1.0519726045651652
铜川市,06-15,1.8953800828014118
铜陵市,06-15,0.82402712394933
银川市,06-15,1.726268613128328
锡林郭勒盟,06-15,2.7522607031568023
锦州市,06-15,0.5077779673871183
镇江市,06-15,0.4550668753796686
长春市,06-15,1.7486275840915435
长沙市,06-15,0.8903069765281264
长治市,06-15,0.925390083339573
阜新市,06-15,1.068677631653711
阜阳市,06-15,1.2113934453965882
防城港市,06-15,1.7112773613292165
阳江市,06-15,1.1182085350767692
阳泉市,06-15,0.9556683498048479
阿克苏地区,06-15,1.6367602578082499
阿勒泰地区,06-15,3.0531697834080243
阿坝藏族羌族自治州,06-15,1.5948490503015804
阿拉善盟,06-15,2.419434651063888
阿拉尔市,06-15,1.9208410153097173
阿里地区,06-15,0.1524991966466325
陇南市,06-15,0.7658138650460422
陵水黎族自治县,06-15,1.285341908500444
随州市,06-15,0.9520536194126784
雅安市,06-15,1.0071490307417383
青岛市,06-15,-0.3494168776784474
鞍山市,06-15,-0.24508051169570677
韶关市,06-15,0.8899011494730176
香港特别行政区,06-15,0.9934496409108129
马鞍山市,06-15,0.5584527035977956
驻马店市,06-15,1.2012612937910654
鸡西市,06-15,0.6502035088636232
鹤壁市,06-15,1.8358154182524842
鹤岗市,06-15,1.5448158950118782
鹰潭市,06-15,0.8801489757576494
黄冈市,06-15,0.6680956728020828
黄南藏族自治州,06-15,1.8194975622707354
黄山市,06-15,0.6470019836005456
黄石市,06-15,0.7419885079200025
黑河市,06-15,2.0960897626723476
黔东南苗族侗族自治州,06-15,1.0969202191284653
黔南布依族苗族自治州,06-15,1.2398894938315315
黔西南布依族苗族自治州,06-15,1.2089716081142368
齐齐哈尔市,06-15,2.4342497749654792
龙岩市,06-15,0.8760522185203349
七台河市,06-16,1.267967332040788
万宁市,06-16,1.309636400373995
三亚市,06-16,1.379021411438077
三明市,06-16,0.881208221169211
三门峡市,06-16,0.8906110114692967
上海市,06-16,0.004483791352572876
上饶市,06-16,0.8436011657214048
东方市,06-16,1.9137923741299834
东莞市,06-16,1.0964348953479188
东营市,06-16,1.028151220674789
中卫市,06-16,1.6419042235525474
中山市,06-16,1.2292420521428378
临夏回族自治州,06-16,1.493777013576668
临汾市,06-16,1.2045038203964566
临沂市,06-16,0.6161345851400952
临沧市,06-16,0.7804437780977492
临高县,06-16,1.862932434501773
丹东市,06-16,-0.5032861146488969
丽水市,06-16,0.8837997969416035
丽江市,06-16,1.2691718493271253
乌兰察布市,06-16,2.2541218696331153
乌海市,06-16,2.4997735776418937
乌鲁木齐市,06-16,2.5753709053149088
乐东黎族自治县,06-16,1.381819254833586
乐山市,06-16,1.0334611791572976
九江市,06-16,0.8286106642951708
云浮市,06-16,1.155702669133781
五家渠市,06-16,3.545193952024167
五指山市,06-16,1.2679355184904553
亳州市,06-16,1.376455609517197
仙桃市,06-16,1.0329626420497164
伊春市,06-16,1.8068885744550185
伊犁哈萨克自治州,06-16,1.5027757455134862
佛山市,06-16,1.1986168340088326
佳木斯市,06-16,1.758661319744323
保亭黎族苗族自治县,06-16,1.2573457250683746
保定市,06-16,1.4954869964548305
保山市,06-16,0.7308717813544121
信阳市,06-16,1.0194399624137236
儋州市,06-16,2.1264320768413385
克孜勒苏柯尔克孜自治州,06-16,0.806609540867774
克拉玛依市,06-16,3.698276885226156
六安市,06-16,0.8488295559646694
六盘水市,06-16,1.3819036883675686
兰州市,06-16,1.766842952917909
兴安盟,06-16,2.2552447396162276
内江市,06-16,1.0663303963990085
凉山彝族自治州,06-16,1.4021301039214762
包头市,06-16,2.8625793843001643
北京市,06-16,1.3307991831334856
北屯市,06-16,3.6771293252389268
北海市,06-16,1.9147537610669871
十堰市,06-16,1.0939777185879451
南京市,06-16,0.42462999093466786
南充市,06-16,1.122651803507002
南宁市,06-16,1.2327504770480373
南平市,06-16,0.6535992572811914
南昌市,06-16,1.0322161361795659
南通市,06-16,-0.1037084691172786
南阳市,06-16,1.2820958986316884
博尔塔拉蒙古自治州,06-16,1.9771264047345685
厦门市,06-16,1.098981914169041
双河市,06-16,2.935431860676199
双鸭山市,06-16,1.3105785650024688
可克达拉市,06-16,2.3579352637947397
台州市,06-16,0.8473797920609409
台湾省,06-16,0.6708747241471935
合肥市,06-16,0.967360103823541
吉安市,06-16,1.0400130145261248
吉林市,06-16,0.8144975833485131
吐鲁番市,06-16,2.5694964358596395
吕梁市,06-16,1.3407635307519867
吴忠市,06-16,1.7913103314831371
周口市,06-16,1.550367723560815
呼伦贝尔市,06-16,2.3448092584750766
呼和浩特市,06-16,2.011445112779187
和田地区,06-16,0.9576036918377485
咸宁市,06-16,0.8737330334387425
咸阳市,06-16,1.9836649367804549
哈密市,06-16,2.807096241692333
哈尔滨市,06-16,1.7607463882980445
唐山市,06-16,0.9068188688820595
商丘市,06-16,1.513441102778165
商洛市,06-16,1.125688810323703
喀什地区,06-16,0.9133270379724274
嘉兴市,06-16,0.4256375928462367
嘉峪关市,06-16,2.0901448305883163
四平市,06-16,1.7595885465585748
固原市,06-16,1.2299030571645273
图木舒克市,06-16,1.9460393350143315
塔城地区,06-16,2.9310057484667755
大兴安岭地区,06-16,2.246246756490128
大同市,06-16,1.1819976833887893
大庆市,06-16,2.0285238948360185
大理白族自治州,06-16,1.1497918079494105
大连市,06-16,-0.8148451035653265
天水市,06-16,1.0829507542149441
天津市,06-16,1.5139282859782532
天门市,06-16,1.0169212430104115
太原市,06-16,1.0480695570697225
威海市,06-16,-0.5624875251226593
娄底市,06-16,1.0754491442695207
孝感市,06-16,0.8273454689350466
宁德市,06-16,0.8656236816987719
宁波市,06-16,0.7130853571007901
安庆市,06-16,0.7790014092875913
安康市,06-16,0.9360747545882354
安阳市,06-16,1.6209989786791834
安顺市,06-16,1.3736200565617576
定安县,06-16,1.6024132380642357
定西市,06-16,1.338466958741061
宜宾市,06-16,1.1263281622200965
宜昌市,06-16,0.9128057212359403
宜春市,06-16,0.9551876101601039
宝鸡市,06-16,0.9438326994350168
宣城市,06-16,0.8187833870994078
宿州市,06-16,1.2620527871562839
宿迁市,06-16,0.7776046402166477
屯昌县,06-16,1.6752968194412954
山南市,06-16,0.7898842872914317
岳阳市,06-16,0.9511282344840511
崇左市,06-16,1.5054709720551998
巴中市,06-16,1.060940824636341
巴彦淖尔市,06-16,2.6605991112815954
巴音郭楞蒙古自治州,06-16,1.365031909069878
常州市,06-16,0.4129601660122804
常德市,06-16,0.829610904929213
平凉市,06-16,1.2221786569825452
平顶山市,06-16,1.3844837709540305
广元市,06-16,1.0311684178871965
广安市,06-16,0.8332546201726407
广州市,06-16,1.0063071577434897
庆阳市,06-16,1.5638275164507367
廊坊市,06-16,1.8158324149094849
延安市,06-16,1.6885467360717892
延边朝鲜族自治州,06-16,0.28134116473133947
开封市,06-16,1.6932447834933613
张家口市,06-16,1.5252646401627954
张家界市,06-16,0.910480746430934
张掖市,06-16,1.418217138854503
徐州市,06-16,1.0397846469313485
德宏傣族景颇族自治州,06-16,0.5842831531082969
德州市,06-16,2.2686275636766533
德阳市,06-16,1.0220535370352795
忻州市,06-16,1.1663465208376922
怀化市,06-16,1.0029405750916038
怒江傈僳族自治州,06-16,0.87435810305879
恩施土家族苗族自治州,06-16,0.9798429389895925
惠州市,06-16,0.9419705670466775
成都市,06-16,1.081968717024036
扬州市,06-16,0.5078594340946697
承德市,06-16,1.266510580766244
抚州市,06-16,1.0227562904100518
抚顺市,06-16,0.38007048061382853
拉萨市,06-16,0.965775899979674
揭阳市,06-16,1.1249685414077015
攀枝花市,06-16,1.503390860608307
文山壮族苗族自治州,06-16,1.3581548405175372
文昌市,06-16,1.3553711737197238
新乡市,06-16,1.607683988227672
新余市,06-16,0.9934450330977115
新星市,06-16,2.9346904662049416
无锡市,06-16,0.2933010521849102
日喀则市,06-16,0.7039267533596008
日照市,06-16,0.1942679178255356
昆明市,06-16,1.2322306895456523
昆玉市,06-16,2.1076648097532633
昌吉回族自治州,06-16,3.2308787031400312
昌江黎族自治县,06-16,2.026191321899627
昌都市,06-16,1.1987891127983916
昭通市,06-16,1.3451348230705185
晋中市,06-16,0.9897591438512867
晋城市,06-16,1.3737800599743857
普洱市,06-16,0.8692651049667537
景德镇市,06-16,0.9825346406858043
曲靖市,06-16,1.3947430935990648
朔州市,06-16,1.31017773401973
朝阳市,06-16,1.827564091997274
本溪市,06-16,-0.01653787305206841
来宾市,06-16,1.0880068930462394
杭州市,06-16,0.6042983219921216
松原市,06-16,2.2192931494464636
林芝市,06-16,0.7413809747317496
果洛藏族自治州,06-16,1.6772280945191438
枣庄市,06-16,1.1120650512677934
柳州市,06-16,0.8118112889804568
株洲市,06-16,1.0370300223300954
桂林市,06-16,0.9311484158182844
梅州市,06-16,1.0203247072741695
梧州市,06-16,1.0839770252911203
楚雄彝族自治州,06-16,1.2740513360788885
榆林市,06-16,1.927481127503413
武威市,06-16,1.846583539431085
武汉市,06-16,0.8681255183782997
毕节市,06-16,1.5617314211945645
永州市,06-16,0.8766145415148681
汉中市,06-16,0.8601888992379619
汕头市,06-16,1.1132088723315325
汕尾市,06-16,1.0211773012422907
江门市,06-16,1.2784975565789825
池州市,06-16,0.8568989795812979
沈阳市,06-16,1.1235467254284939
沧州市,06-16,2.1084424260683012
河池市,06-16,0.973706312772625
河源市,06-16,1.0370203663731166
泉州市,06-16,1.0185855740002476
泰安市,06-16,1.2547668285401479
泰州市,06-16,0.40460605801473176
泸州市,06-16,1.0940722912080005
洛阳市,06-16,1.015275615956548
济南市,06-16,1.6428370862600379
济宁市,06-16,1.5185002061243769
济源市,06-16,1.6706923834889609
海东市,06-16,1.5747413477765548
海北藏族自治州,06-16,1.225819230979574
海南藏族自治州,06-16,1.4399234815810933
海口市,06-16,1.4260144458879582
海西蒙古族藏族自治州,06-16,1.144760088947682
淄博市,06-16,1.420509328397532
淮北市,06-16,1.3888535780832023
淮南市,06-16,1.0276871345261058
淮安市,06-16,0.5279842571443905
深圳市,06-16,1.0090592490528054
清远市,06-16,0.8279937372129325
温州市,06-16,0.7611573308541502
渭南市,06-16,1.8351418854943082
湖州市,06-16,0.7759272036673981
湘潭市,06-16,1.2322189666859689
湘西土家族苗族自治州,06-16,1.0935172368404706
湛江市,06-16,1.4776698674581201
滁州市,06-16,0.6789596700365834
滨州市,06-16,1.8811294021251728
漯河市,06-16,1.7393993522212416
漳州市,06-16,1.0418855937503007
潍坊市,06-16,0.8392642645929225
潜江市,06-16,0.9933956743586044
潮州市,06-16,0.9838611743497453
澄迈县,06-16,1.6268641656035194
濮阳市,06-16,2.2788650770574628
烟台市,06-16,-0.10921586875958277
焦作市,06-16,1.7308196219383998
牡丹江市,06-16,0.7795881096585262
玉林市,06-16,1.3223657704697973
玉树藏族自治州,06-16,1.395136058021094
玉溪市,06-16,0.9569672610569656
珠海市,06-16,1.0794905307525573
琼中黎族苗族自治县,06-16,1.535305109162126
琼海市,06-16,1.4673110774255884
甘南藏族自治州,06-16,1.9210763021633235
甘孜藏族自治州,06-16,1.3919613639870179
白城市,06-16,2.363721160494719
白山市,06-16,0.3819100205842259
白杨市,06-16,2.687586861130558
白沙黎族自治县,06-16,1.879073222719147
白银市,06-16,1.51976077303885
百色市,06-16,1.214439992711195
益阳市,06-16,1.1535133288164556
盐城市,06-16,0.030655789884324994
盘锦市,06-16,0.4087108908520986
眉山市,06-16,1.1255126388771504
石嘴山市,06-16,1.8399046441155074
石家庄市,06-16,1.5108083380483261
石河子市,06-16,3.086283786633921
神农架林区,06-16,0.8842596649893304
福州市,06-16,0.9070682327872651
秦皇岛市,06-16,0.5543402061867989
红河哈尼族彝族自治州,06-16,0.9934216998873727
绍兴市,06-16,0.9512462833498151
绥化市,06-16,2.5271805915658323
绵阳市,06-16,1.1276510373960094
聊城市,06-16,2.1864565338292263
肇庆市,06-16,0.9270401647241745
胡杨河市,06-16,3.4451392629232314
自贡市,06-16,1.0091271337205825
舟山市,06-16,-0.532442387424543
芜湖市,06-16,0.8152707606317054
苏州市,06-16,0.4012715611510551
茂名市,06-16,1.169726853071584
荆州市,06-16,0.9049449257976235
荆门市,06-16,0.9622475920223735
莆田市,06-16,1.1626973033659807
菏泽市,06-16,1.9036212371845205
萍乡市,06-16,0.9341313319480067
营口市,06-16,0.008439916797864315
葫芦岛市,06-16,0.9995692276379071
蚌埠市,06-16,0.9435672970520039
衡水市,06-16,2.359732857082333
衡阳市,06-16,1.0296230448211041
衢州市,06-16,0.7198165316982228
襄阳市,06-16,1.124438749725245
西双版纳傣族自治州,06-16,0.8944268765024282
西宁市,06-16,1.5334249362148484
西安市,06-16,1.1620194896906701
许昌市,06-16,1.853180804596898
贵港市,06-16,1.1253806308630165
贵阳市,06-16,1.6406769409004813
贺州市,06-16,0.8302800076041561
资阳市,06-16,1.0798030531505136
赣州市,06-16,1.0016951059300623
赤峰市,06-16,2.3226929741962747
辽源市,06-16,1.41989600483643
辽阳市,06-16,0.47128606595045114
达州市,06-16,0.9197816968615571
运城市,06-16,1.4388945799548951
连云港市,06-16,0.4543202451354936
迪庆藏族自治州,06-16,1.009430991060259
通化市,06-16,0.48154425968710257
通辽市,06-16,2.048504873277768
遂宁市,06-16,0.9806749617298511
遵义市,06-16,1.0718248046462286
邢台市,06-16,1.840994572503807
那曲市,06-16,0.8880784693976207
邯郸市,06-16,1.6499406464069815
邵阳市,06-16,1.0062748835522781
郑州市,06-16,1.555115475718002
郴州市,06-16,1.1255965203535865
鄂尔多斯市,06-16,2.268693415960773
鄂州市,06-16,0.8256730025509752
酒泉市,06-16,1.8874072015394534
重庆市,06-16,0.7597406999566249
金华市,06-16,0.6937921082527667
金昌市,06-16,2.287783286300004
钦州市,06-16,1.6700759058320513
铁岭市,06-16,1.2675022801297715
铁门关市,06-16,1.8546737662538546
铜仁市,06-16,1.096941952872004
铜川市,06-16,1.9555311672113485
铜陵市,06-16,0.8476166913318093
银川市,06-16,1.9397792062669923
锡林郭勒盟,06-16,2.5981533398998296
锦州市,06-16,0.6762593945738059
镇江市,06-16,0.4550668753796686
长春市,06-16,1.9463298158768034
长沙市,06-16,0.9946712876645306
长治市,06-16,0.9434945403697585
阜新市,06-16,1.2208718362291018
阜阳市,06-16,1.2113934453965882
防城港市,06-16,1.7210333172405985
阳江市,06-16,1.160354249810068
阳泉市,06-16,1.0660535690869217
阿克苏地区,06-16,1.7364504217527665
阿勒泰地区,06-16,3.214878831478066
阿坝藏族羌族自治州,06-16,1.7076600278281626
阿拉善盟,06-16,2.5636567649299744
阿拉尔市,06-16,2.057584779246487
阿里地区,06-16,0.20381274683703005
陇南市,06-16,0.9563666118381225
陵水黎族自治县,06-16,1.2908335754741997
随州市,06-16,0.9520536194126784
雅安市,06-16,1.1174795046943777
青岛市,06-16,-0.15276789952939182
鞍山市,06-16,-0.07354103920255264
韶关市,06-16,0.9615877568665834
香港特别行政区,06-16,1.04494167392766
马鞍山市,06-16,0.6454677770141054
驻马店市,06-16,1.3048087534647568
鸡西市,06-16,0.6734244933506432
鹤壁市,06-16,1.8358154182524842
鹤岗市,06-16,1.735089826533241
鹰潭市,06-16,1.0577753957200806
黄冈市,06-16,0.6838593803829852
黄南藏族自治州,06-16,1.9691728591976063
